s,a,ns,N0,N1,vs0,vs1
0.0,0.0,7.0,1.8640748514407968,3.0623571169876045,2.0776,2.6084
0.0,0.0,7.0,1.8639498514407968,3.0623571169876045,2.0773,2.6085
0.0,0.0,7.0,1.8639498514407968,3.0623571169876045,2.0773,2.6085
0.0,0.0,7.0,1.8635748514407968,3.0624821169876046,2.0771,2.6085
0.0,0.0,7.0,1.8633248514407967,3.0626071169876043,2.0764,2.6087
0.0,0.0,7.0,1.8635748514407968,3.0623571169876045,2.0765,2.6085
0.0,0.0,7.0,1.8630748514407969,3.0627321169876045,2.0759,2.6089
0.0,0.0,7.0,1.8630748514407969,3.0627321169876045,2.0759,2.6089
0.0,0.0,7.0,1.8630748514407969,3.0627321169876045,2.0759,2.6089
0.0,0.0,7.0,1.8630748514407969,3.0626071169876043,2.075,2.6089
0.0,0.0,7.0,1.8630748514407969,3.0626071169876043,2.075,2.6089
0.0,0.0,7.0,1.8639498514407968,3.0621071169876046,2.0747,2.609
0.0,0.0,7.0,1.8639498514407968,3.0621071169876046,2.0747,2.609
0.0,0.0,7.0,1.8635748514407968,3.0622321169876052,2.0739,2.6092
0.0,0.0,7.0,1.8635748514407968,3.0622321169876052,2.0739,2.6092
0.0,0.0,7.0,1.8626998514407969,3.0626071169876043,2.074,2.609
0.0,0.0,7.0,1.8626998514407969,3.0626071169876043,2.074,2.609
0.0,0.0,7.0,1.862199851440797,3.0628571169876033,2.0735,2.6093
0.0,0.0,7.0,1.8629498514407967,3.0623571169876045,2.0723,2.6095
0.0,0.0,7.0,1.8629498514407967,3.0623571169876045,2.0723,2.6095
0.0,0.0,7.0,1.8629498514407967,3.0623571169876045,2.0723,2.6095
0.0,0.0,7.0,1.8619498514407968,3.0628571169876033,2.072,2.6096
0.0,0.0,7.0,1.862199851440797,3.0623571169876045,2.0703,2.6098
1.0,0.0,9.0,2.6581016994469544,2.4678818495797463,2.8276,2.4644
1.0,0.0,9.0,2.6758516994469543,2.449881849579746,2.8398,2.4522
1.0,0.0,9.0,2.1431016994469543,2.725256849579746,2.1818,2.7942
1.0,0.0,9.0,2.136101699446954,2.728131849579746,2.169,2.8009
1.0,1.0,9.0,2.0757704847897505,2.761279817781331,2.153,2.8065
1.0,0.0,9.0,2.128851699446954,2.7306318495797464,2.1482,2.8094
1.0,0.0,9.0,2.1238516994469543,2.7316318495797463,2.1458,2.8104
1.0,0.0,9.0,2.1298516994469545,2.730506849579746,2.1455,2.8105
1.0,0.0,9.0,2.109976699446954,2.7342568495797464,2.1449,2.8110000000000004
1.0,0.0,9.0,2.109976699446954,2.7342568495797464,2.1449,2.8110000000000004
1.0,0.0,9.0,2.1242266994469543,2.7316318495797463,2.1439,2.8112
1.0,0.0,9.0,2.1213516994469543,2.7322568495797466,2.1429,2.8118
1.0,1.0,9.0,2.0585204847897507,2.7652798177813307,2.1424,2.812
1.0,0.0,9.0,2.124101699446954,2.7317568495797464,2.1423,2.8121
1.0,1.0,9.0,2.0585204847897507,2.7652798177813307,2.1424,2.812
1.0,1.0,9.0,2.0585204847897507,2.7652798177813307,2.1424,2.812
1.0,0.0,9.0,2.1107266994469542,2.7342568495797464,2.142,2.8122
1.0,0.0,9.0,2.1107266994469542,2.7342568495797464,2.142,2.8122
1.0,1.0,9.0,2.0601454847897505,2.765029817781331,2.1403,2.8128
1.0,1.0,9.0,2.0601454847897505,2.765029817781331,2.1403,2.8128
1.0,0.0,9.0,2.1032266994469544,2.735756849579746,2.1386,2.8132
1.0,1.0,9.0,2.0528954847897505,2.7664048177813307,2.1387,2.8131
1.0,1.0,9.0,2.0528954847897505,2.7664048177813307,2.1387,2.8131
1.0,1.0,9.0,2.0528954847897505,2.7664048177813307,2.1387,2.8131
1.0,1.0,9.0,2.0641454847897505,2.764404817781331,2.1366,2.8136
1.0,1.0,9.0,2.0641454847897505,2.764404817781331,2.1366,2.8136
1.0,1.0,9.0,2.0560204847897503,2.765904817781331,2.1342,2.8141
1.0,1.0,9.0,2.0560204847897503,2.765904817781331,2.1342,2.8141
1.0,1.0,9.0,2.0553954847897504,2.7660298177813307,2.1318,2.8146
1.0,1.0,9.0,2.0553954847897504,2.7660298177813307,2.1318,2.8146
1.0,1.0,9.0,2.0553954847897504,2.7660298177813307,2.1318,2.8146
1.0,1.0,9.0,2.0482704847897506,2.7671548177813308,2.1291,2.815
1.0,0.0,9.0,2.1134766994469545,2.733756849579746,2.1274,2.8154
1.0,1.0,9.0,2.0510204847897504,2.7667798177813308,2.1258,2.8157
1.0,0.0,9.0,2.0974766994469545,2.7367568495797467,2.1212,2.8165
1.0,0.0,9.0,2.0974766994469545,2.7367568495797467,2.1212,2.8165
1.0,0.0,9.0,2.0974766994469545,2.7367568495797467,2.1212,2.8165
1.0,0.0,9.0,2.0974766994469545,2.7367568495797467,2.1212,2.8165
1.0,1.0,9.0,2.0470204847897504,2.7675298177813312,2.1197,2.8168
1.0,0.0,9.0,2.113226699446954,2.7338818495797472,2.1179,2.8171
1.0,0.0,9.0,2.0958516994469543,2.7367568495797467,2.1169,2.8173
1.0,0.0,9.0,2.0958516994469543,2.7367568495797467,2.1169,2.8173
1.0,0.0,9.0,2.0958516994469543,2.7367568495797467,2.1169,2.8173
1.0,0.0,9.0,2.0958516994469543,2.7367568495797467,2.1169,2.8173
1.0,0.0,9.0,2.095726699446954,2.7367568495797467,2.1162,2.8173
1.0,1.0,9.0,2.35527048478975,2.620154817781331,2.116,2.8174
1.0,0.0,9.0,2.0956016994469544,2.7367568495797467,2.1161,2.8173
1.0,0.0,9.0,2.095976699446954,2.7368818495797465,2.1152,2.8176
1.0,0.0,9.0,2.095976699446954,2.7368818495797465,2.1152,2.8176
1.0,0.0,9.0,2.095976699446954,2.7368818495797465,2.1152,2.8176
1.0,0.0,9.0,2.095976699446954,2.7368818495797465,2.1152,2.8176
1.0,0.0,9.0,2.095976699446954,2.7368818495797465,2.1152,2.8176
1.0,0.0,9.0,2.0954766994469542,2.7367568495797467,2.1151,2.8175
1.0,0.0,9.0,2.0954766994469542,2.7367568495797467,2.1151,2.8175
1.0,0.0,9.0,2.096851699446954,2.7368818495797465,2.1126,2.8181
1.0,0.0,9.0,2.096851699446954,2.7368818495797465,2.1126,2.8181
1.0,0.0,9.0,2.096851699446954,2.7368818495797465,2.1126,2.8181
1.0,0.0,9.0,2.096851699446954,2.7368818495797465,2.1126,2.8181
1.0,0.0,9.0,2.096851699446954,2.7368818495797465,2.1126,2.8181
1.0,0.0,9.0,2.096851699446954,2.7368818495797465,2.1126,2.8181
1.0,0.0,9.0,2.096851699446954,2.7368818495797465,2.1126,2.8181
1.0,0.0,9.0,2.096851699446954,2.7368818495797465,2.1126,2.8181
1.0,0.0,9.0,2.096851699446954,2.7368818495797465,2.1126,2.8181
1.0,0.0,9.0,2.096851699446954,2.7368818495797465,2.1126,2.8181
1.0,0.0,9.0,2.111351699446954,2.7342568495797464,2.1121,2.8182
1.0,0.0,9.0,2.111351699446954,2.7342568495797464,2.1121,2.8182
1.0,0.0,9.0,2.111351699446954,2.7342568495797464,2.1121,2.8182
1.0,1.0,9.0,2.045645484789751,2.7675298177813312,2.1118,2.818
1.0,1.0,9.0,2.045645484789751,2.7675298177813312,2.1118,2.818
1.0,1.0,9.0,2.0448954847897505,2.767654817781331,2.1109999999999998,2.8182
1.0,1.0,9.0,2.0451454847897503,2.767654817781331,2.1103,2.8182
1.0,1.0,9.0,2.0451454847897503,2.767654817781331,2.1103,2.8182
1.0,1.0,9.0,2.04502048478975,2.767654817781331,2.1101,2.8182
1.0,1.0,9.0,2.04502048478975,2.767654817781331,2.1101,2.8182
2.0,0.0,8.0,3.010231235320989,2.7517842777549433,3.1162,2.7045
2.0,0.0,8.0,3.0087312353209894,2.7532842777549424,3.1210000000000004,2.6997
2.0,0.0,8.0,3.0099812353209887,2.7520342777549436,3.1157,2.705
2.0,0.0,8.0,3.007231235320989,2.7547842777549434,3.1174,2.7033
2.0,0.0,8.0,3.006106235320989,2.7559092777549434,3.1152,2.7055
2.0,0.0,8.0,3.012106235320989,2.7499092777549428,3.1241,2.6966
2.0,0.0,8.0,3.0077312353209886,2.754284277754944,3.1186,2.7021
2.0,0.0,8.0,3.017731235320989,2.7442842777549434,3.1229,2.6978
2.0,0.0,8.0,3.024606235320989,2.737159277754944,3.1248,2.6959
2.0,0.0,8.0,3.0223562353209887,2.7395342777549434,3.1253,2.6954
2.0,0.0,8.0,3.008231235320989,2.7537842777549426,3.1198,2.7009
2.0,0.0,8.0,3.020356235320989,2.7416592777549433,3.1260000000000003,2.6947
2.0,1.0,8.0,2.8896443821302467,2.7673626847975075,3.1151,2.7056
2.0,0.0,8.0,3.0103562353209887,2.7516592777549436,3.1164,2.7043
2.0,0.0,8.0,3.019356235320989,2.7425342777549435,3.1236,2.6971
2.0,1.0,8.0,2.8935193821302465,2.7634876847975067,3.1256,2.6951
2.0,0.0,8.0,3.010856235320989,2.7511592777549434,3.1212,2.6995
2.0,0.0,8.0,3.013356235320989,2.7486592777549435,3.1224,2.6983
2.0,0.0,8.0,3.012731235320989,2.7492842777549433,3.1222,2.6985
2.0,1.0,8.0,2.8916443821302464,2.765237684797507,3.1207,2.7
2.0,0.0,8.0,3.0048562353209887,2.7570342777549426,3.115,2.7057
2.0,0.0,8.0,1.7321062353209886,3.3014092777549435,1.6159,3.2027
2.0,0.0,8.0,1.7433562353209888,3.296409277754944,1.6135,3.2046
2.0,0.0,8.0,1.7266062353209888,3.303659277754943,1.6141,3.2034
2.0,0.0,8.0,1.728606235320989,3.3029092777549427,1.6088,3.2056
2.0,0.0,8.0,1.7247312353209892,3.3051592777549432,1.5992,3.2109
2.0,0.0,8.0,1.7263562353209887,3.3031592777549434,1.6019,3.207
2.0,0.0,8.0,1.7257312353209888,3.304534277754944,1.5957,3.2126
2.0,1.0,8.0,1.7415193821302468,3.253112684797507,1.595,3.2128
2.0,0.0,8.0,1.7024812353209888,3.3107842777549434,1.5941,3.2134
2.0,0.0,8.0,1.709106235320989,3.3095342777549432,1.5935,3.2135
2.0,0.0,8.0,1.7223562353209891,3.3060342777549434,1.5923,3.2138
2.0,0.0,8.0,1.7013562353209888,3.3111592777549435,1.5912,3.2141
2.0,0.0,8.0,1.7166062353209888,3.3081592777549433,1.5903,3.2141
2.0,0.0,8.0,1.7157312353209888,3.3082842777549426,1.5882,3.2146
2.0,0.0,8.0,1.6992312353209886,3.3115342777549426,1.5859999999999999,3.2151
2.0,0.0,8.0,1.6999812353209889,3.3114092777549433,1.5847,3.2153
2.0,0.0,8.0,1.7097312353209893,3.3096592777549425,1.5827,3.2158
2.0,0.0,8.0,1.7097312353209893,3.3096592777549425,1.5827,3.2158
2.0,0.0,8.0,1.696731235320989,3.3120342777549427,1.5805,3.2162
2.0,0.0,8.0,1.696731235320989,3.3120342777549427,1.5805,3.2162
2.0,0.0,8.0,1.7078562353209892,3.3099092777549437,1.5783,3.2165
2.0,1.0,8.0,1.7187693821302468,3.2579876847975067,1.578,3.2166
2.0,1.0,8.0,1.7187693821302468,3.2579876847975067,1.578,3.2166
2.0,0.0,8.0,1.6947312353209891,3.3124092777549428,1.5748,3.2172
2.0,0.0,8.0,1.6947312353209891,3.3124092777549428,1.5748,3.2172
2.0,0.0,8.0,1.6947312353209891,3.3124092777549428,1.5748,3.2172
2.0,0.0,8.0,1.6934812353209887,3.3126592777549435,1.5721,3.2177
2.0,0.0,8.0,1.6931062353209891,3.3125342777549425,1.5719999999999998,3.2176
2.0,0.0,8.0,1.6929812353209888,3.3126592777549435,1.5717,3.2178
2.0,1.0,8.0,1.716519382130247,3.2584876847975077,1.5716,3.2178
2.0,1.0,8.0,1.7162693821302468,3.2584876847975077,1.5715,3.2178
2.0,1.0,8.0,1.7160193821302467,3.2584876847975077,1.5707,3.2178
2.0,0.0,8.0,1.6926062353209892,3.3125342777549425,1.569,3.218
2.0,1.0,8.0,1.7151443821302468,3.258612684797507,1.5683,3.2183
2.0,1.0,8.0,1.7151443821302468,3.258612684797507,1.5683,3.2183
2.0,0.0,8.0,1.6916062353209886,3.3129092777549434,1.5681,3.2184
2.0,0.0,8.0,1.6916062353209886,3.3129092777549434,1.5681,3.2184
2.0,0.0,8.0,1.6921062353209892,3.3129092777549434,1.5674,3.2186
2.0,1.0,8.0,1.7162693821302468,3.258612684797507,1.5659999999999998,3.2188
2.0,1.0,8.0,1.714144382130247,3.258862684797507,1.5657,3.2188
2.0,0.0,8.0,1.6907312353209891,3.3131592777549432,1.5655,3.2189
2.0,0.0,8.0,1.6907312353209891,3.3131592777549432,1.5655,3.2189
2.0,0.0,8.0,1.6907312353209891,3.3131592777549432,1.5655,3.2189
2.0,1.0,8.0,1.7140193821302467,3.258862684797507,1.5654,3.2188
2.0,0.0,8.0,1.689856235320989,3.3131592777549432,1.5641,3.2189
2.0,0.0,8.0,1.6894812353209891,3.3131592777549432,1.5635,3.219
1.0,1.0,9.0,2.59327048478975,2.502029817781331,2.8342,2.4578
3.0,0.0,9.0,2.6590716989994734,2.707201111652154,2.8310000000000004,2.461
3.0,0.0,9.0,2.6571966989994733,2.7090761116521542,2.8378,2.4542
3.0,0.0,9.0,2.6749466989994732,2.6908261116521546,2.8443,2.4474
1.0,0.0,9.0,2.6807266994469545,2.4446318495797463,2.8446,2.4471
1.0,1.0,9.0,2.5888954847897505,2.506029817781331,2.8257,2.4659999999999997
1.0,0.0,9.0,2.681101699446954,2.4442568495797468,2.8465,2.4451
1.0,1.0,9.0,2.2117704847897506,2.6911548177813307,2.8457,2.4459
1.0,1.0,9.0,2.1430204847897505,2.721404817781331,2.4704,2.6166
3.0,0.0,9.0,2.5494466989994717,2.750701111652155,2.4977,2.5892
1.0,0.0,9.0,2.5833516994469545,2.5056318495797463,2.4098,2.677
1.0,0.0,9.0,2.6049766994469548,2.484131849579746,2.4945,2.5923
1.0,0.0,9.0,2.5954766994469547,2.4936318495797463,2.4638,2.6229
1.0,0.0,9.0,2.5857266994469543,2.503256849579746,2.4092,2.6774
1.0,0.0,9.0,2.5794766994469542,2.509006849579746,2.3983,2.6867
1.0,0.0,9.0,2.5798516994469542,2.508756849579746,2.3987,2.6862
1.0,1.0,9.0,2.42039548478975,2.5836548177813308,2.4582,2.6256
3.0,1.0,9.0,2.202593790991124,2.9668693626832074,2.3836,2.6924
3.0,1.0,9.0,2.208843790991124,2.965244362683208,2.3572,2.7034
1.0,1.0,9.0,2.1060204847897506,2.7475298177813308,2.3048,2.7365
3.0,1.0,9.0,2.191093790991124,2.9744943626832074,2.2993,2.7378
1.0,1.0,9.0,2.3868954847897506,2.606279817781331,2.2802,2.7460000000000004
1.0,1.0,9.0,2.0956454847897503,2.7515298177813308,2.2625,2.7538
1.0,1.0,9.0,2.3728954847897503,2.612779817781331,2.2074,2.7795
3.0,1.0,9.0,1.895343790991124,3.044494362683208,2.1901,2.7925
1.0,0.0,9.0,2.1486016994469543,2.7220068495797465,2.188,2.7929
1.0,1.0,9.0,2.3691454847897506,2.6149048177813308,2.1845,2.7935
1.0,0.0,9.0,2.1401016994469546,2.7266318495797464,2.1752,2.7982
1.0,1.0,9.0,2.0786454847897504,2.760154817781331,2.1722,2.7998
1.0,0.0,9.0,2.1363516994469545,2.727881849579746,2.1706,2.8006
1.0,1.0,9.0,2.36477048478975,2.6171548177813317,2.1658,2.8015
1.0,1.0,9.0,2.0795204847897506,2.760154817781331,2.161,2.8041
1.0,1.0,9.0,2.077145484789751,2.7607798177813314,2.1589,2.8048
1.0,1.0,9.0,2.0748954847897503,2.7617798177813317,2.1506,2.8084
1.0,0.0,9.0,2.1343516994469542,2.7288818495797464,2.1494,2.8089999999999997
1.0,0.0,9.0,2.131226699446954,2.7298818495797463,2.1473,2.8099
1.0,0.0,9.0,2.1298516994469545,2.730506849579746,2.1455,2.8105
3.0,1.0,9.0,1.8733437909911244,3.0542443626832068,2.1434,2.8114
3.0,0.0,9.0,1.9189466989994728,3.0503261116521547,2.1426,2.812
1.0,0.0,9.0,2.124101699446954,2.7317568495797464,2.1423,2.8121
1.0,0.0,9.0,2.124101699446954,2.7317568495797464,2.1423,2.8121
1.0,0.0,9.0,2.1282266994469543,2.7310068495797473,2.1414,2.8123
1.0,0.0,9.0,2.1282266994469543,2.7310068495797473,2.1414,2.8123
1.0,0.0,9.0,2.115726699446954,2.7332568495797465,2.1402,2.8128
1.0,0.0,9.0,2.115726699446954,2.7332568495797465,2.1402,2.8128
3.0,1.0,9.0,1.862843790991124,3.056619362683207,2.1394,2.813
3.0,1.0,9.0,1.862843790991124,3.056619362683207,2.1394,2.813
1.0,0.0,9.0,2.1032266994469544,2.735756849579746,2.1386,2.8132
1.0,0.0,9.0,2.1032266994469544,2.735756849579746,2.1386,2.8132
3.0,1.0,9.0,1.8685937909911243,3.0554943626832074,2.137,2.8134
1.0,1.0,9.0,2.0497704847897507,2.7667798177813308,2.1367,2.8135
3.0,0.0,9.0,1.9245716989994728,3.049451111652155,2.1349,2.8139
3.0,0.0,9.0,1.9245716989994728,3.049451111652155,2.1349,2.8139
3.0,1.0,9.0,1.854843790991124,3.058119362683208,2.1326,2.8144
3.0,0.0,9.0,1.9113216989994728,3.0519511116521545,2.1322,2.8145
3.0,1.0,9.0,1.853718790991124,3.058244362683208,2.1309,2.8147
3.0,0.0,9.0,1.9096966989994728,3.0520761116521538,2.1284,2.8152
3.0,0.0,9.0,1.9096966989994728,3.0520761116521538,2.1284,2.8152
1.0,0.0,9.0,2.1134766994469545,2.733756849579746,2.1274,2.8154
1.0,1.0,9.0,2.0510204847897504,2.7667798177813308,2.1258,2.8157
1.0,1.0,9.0,2.0510204847897504,2.7667798177813308,2.1258,2.8157
3.0,1.0,9.0,2.5607187909911238,2.793244362683208,2.1239,2.8160000000000003
1.0,0.0,9.0,2.1137266994469543,2.733756849579746,2.1208,2.8165
1.0,1.0,9.0,2.046645484789751,2.76740481778133,2.1205,2.8166
3.0,0.0,9.0,1.9064466989994728,3.0525761116521544,2.119,2.8168
1.0,0.0,9.0,2.113226699446954,2.7338818495797472,2.1179,2.8171
3.0,0.0,9.0,1.9639466989994727,3.0423261116521547,2.1176,2.8171
3.0,0.0,9.0,1.9059466989994729,3.0525761116521544,2.1173,2.8172
3.0,0.0,9.0,1.9619466989994732,3.0427011116521547,2.1156,2.8175
3.0,0.0,9.0,1.9048216989994728,3.0529511116521544,2.1134,2.8179
3.0,0.0,9.0,1.9048216989994728,3.0529511116521544,2.1134,2.8179
3.0,0.0,9.0,1.9048216989994728,3.0529511116521544,2.1134,2.8179
3.0,0.0,9.0,1.9048216989994728,3.0529511116521544,2.1134,2.8179
3.0,0.0,9.0,1.9048216989994728,3.0529511116521544,2.1134,2.8179
3.0,0.0,9.0,1.9048216989994728,3.0529511116521544,2.1134,2.8179
3.0,1.0,9.0,1.8474687909911238,3.0592443626832075,2.1133,2.8179
3.0,1.0,9.0,1.8474687909911238,3.0592443626832075,2.1133,2.8179
3.0,1.0,9.0,1.8474687909911238,3.0592443626832075,2.1133,2.8179
1.0,0.0,9.0,2.096851699446954,2.7368818495797465,2.1126,2.8181
1.0,0.0,9.0,2.096851699446954,2.7368818495797465,2.1126,2.8181
3.0,1.0,9.0,2.094218790991124,3.014744362683208,2.1127,2.818
3.0,0.0,9.0,1.9041966989994723,3.0529511116521544,2.1123,2.818
3.0,0.0,9.0,1.9041966989994723,3.0529511116521544,2.1123,2.818
4.0,1.0,5.0,2.855443726697356,2.595338574752448,2.7447,2.3124
4.0,1.0,5.0,2.8624437266973555,2.5883385747524468,2.7491,2.3080000000000003
4.0,1.0,5.0,2.853443726697356,2.5973385747524467,2.7402,2.3169
4.0,1.0,5.0,2.856693726697355,2.5940885747524467,2.7411,2.316
4.0,0.0,5.0,2.9443221963005777,2.7646794604597025,2.7407,2.3164
4.0,0.0,5.0,2.935447196300578,2.7735544604597013,2.7419,2.3152
4.0,1.0,5.0,2.870568726697356,2.580088574752448,2.7507,2.3064
4.0,1.0,5.0,2.8665687266973547,2.5842135747524475,2.7487,2.3084
4.0,1.0,5.0,2.8608187266973557,2.5899635747524474,2.7431,2.314
4.0,1.0,5.0,2.869318726697355,2.5813385747524475,2.7494,2.3077
4.0,1.0,5.0,2.8696937266973555,2.5809635747524466,2.7502,2.3069
4.0,0.0,5.0,2.934447196300578,2.7746794604597023,2.7455,2.3116
4.0,0.0,5.0,2.9356971963005782,2.7734294604597025,2.7443,2.3128
4.0,0.0,5.0,2.9345721963005778,2.7745544604597026,2.7479,2.3092
4.0,1.0,5.0,1.9629437266973555,3.053088574752447,2.3969,2.5739
4.0,1.0,5.0,1.9584437266973556,3.0549635747524477,2.3966,2.5742
4.0,0.0,5.0,1.6544471963005776,3.3748044604597025,2.0171,2.6516
4.0,0.0,5.0,1.6484471963005778,3.3763044604597026,2.0046,2.6572
4.0,0.0,5.0,1.6469471963005775,3.3768044604597023,2.0009,2.6587
4.0,0.0,5.0,1.6458221963005777,3.3770544604597013,1.9947,2.6601
4.0,0.0,5.0,1.619447196300578,3.3965544604597024,1.615,2.9115
4.0,1.0,5.0,1.759193726697355,3.146838574752447,1.6163,2.91
4.0,0.0,5.0,1.6280721963005778,3.3935544604597023,1.6161,2.9099
4.0,0.0,5.0,1.6085721963005777,3.3989294604597022,1.6143,2.9116
4.0,0.0,5.0,1.6183221963005778,3.3970544604597013,1.6113,2.9142
4.0,1.0,5.0,1.602443726697355,3.2083385747524478,1.6107,2.9143
4.0,1.0,5.0,1.620068726697355,3.1960885747524475,1.6106,2.9144
4.0,0.0,5.0,1.6341971963005777,3.3913044604597022,1.6088,2.9147
4.0,1.0,5.0,1.7379437266973552,3.154838574752448,1.6083,2.9148
4.0,0.0,5.0,1.619822196300578,3.3968044604597023,1.6069,2.9149
4.0,1.0,5.0,1.7489437266973549,3.1515885747524472,1.6067,2.915
4.0,0.0,5.0,1.6366971963005776,3.3895544604597028,1.605,2.9153
4.0,0.0,5.0,1.6373221963005782,3.3893044604597025,1.6026,2.9157
4.0,0.0,5.0,1.6399471963005778,3.3880544604597023,1.6009,2.9161
4.0,1.0,5.0,1.8184437266973552,3.117588574752447,1.6,2.9164
4.0,1.0,5.0,1.739318726697355,3.1543385747524475,1.5998,2.9164
4.0,0.0,5.0,1.6226971963005778,3.3955544604597026,1.5989,2.9164
4.0,0.0,5.0,1.599447196300578,3.4008044604597023,1.5982,2.9167
4.0,0.0,5.0,1.599447196300578,3.4008044604597023,1.5982,2.9167
4.0,1.0,5.0,1.5923187266973553,3.210088574752448,1.5978,2.9168
4.0,1.0,5.0,1.8164437266973557,3.1178385747524477,1.5979,2.9167
4.0,1.0,5.0,1.7311937266973554,3.155838574752448,1.5968,2.9169
4.0,1.0,5.0,1.7319437266973552,3.155838574752448,1.5966,2.9169
4.0,1.0,5.0,1.5918187266973554,3.2102135747524474,1.5965,2.917
4.0,0.0,5.0,1.6364471963005778,3.3894294604597013,1.5963,2.9169
4.0,1.0,5.0,1.8898187266973556,3.083338574752447,1.5953,2.9172
4.0,1.0,5.0,1.8895687266973555,3.083338574752447,1.5949,2.9173
4.0,1.0,5.0,1.8895687266973555,3.083338574752447,1.5949,2.9173
4.0,0.0,5.0,1.6219471963005776,3.3958044604597024,1.5946,2.9173
4.0,1.0,5.0,1.7329437266973549,3.155463574752447,1.594,2.9173
4.0,0.0,5.0,1.5973221963005781,3.4009294604597016,1.5933,2.9176
4.0,0.0,5.0,1.6381971963005777,3.3890544604597026,1.5922,2.9176
4.0,0.0,5.0,1.6381971963005777,3.3890544604597026,1.5922,2.9176
4.0,1.0,5.0,2.048318726697356,3.0077135747524477,1.5913,2.918
4.0,1.0,5.0,2.048318726697356,3.0077135747524477,1.5913,2.918
4.0,1.0,5.0,1.5894437266973551,3.210713574752447,1.5905,2.9181
4.0,1.0,5.0,1.5894437266973551,3.210713574752447,1.5905,2.9181
4.0,1.0,5.0,1.5894437266973551,3.210713574752447,1.5905,2.9181
4.0,1.0,5.0,1.5888187266973552,3.2108385747524477,1.5891,2.9184
4.0,1.0,5.0,1.734443726697355,3.1550885747524475,1.5891,2.9183
4.0,1.0,5.0,1.729193726697355,3.1563385747524477,1.589,2.9183
4.0,1.0,5.0,1.5885687266973552,3.2105885747524474,1.5887,2.9184
4.0,0.0,5.0,1.5969471963005781,3.4010544604597026,1.5888,2.9183
4.0,1.0,5.0,1.8131937266973552,3.118463574752447,1.5882,2.9185
4.0,1.0,5.0,1.8131937266973552,3.118463574752447,1.5882,2.9185
4.0,1.0,5.0,1.885443726697355,3.084088574752448,1.5877,2.9186
4.0,0.0,5.0,1.5968221963005782,3.4010544604597026,1.5878,2.9185
4.0,1.0,5.0,1.885443726697355,3.084088574752448,1.5877,2.9186
4.0,1.0,5.0,1.590693726697355,3.2104635747524477,1.5869,2.9188
4.0,1.0,5.0,1.590693726697355,3.2104635747524477,1.5869,2.9188
4.0,1.0,5.0,1.590693726697355,3.2104635747524477,1.5869,2.9188
4.0,1.0,5.0,1.590693726697355,3.2104635747524477,1.5869,2.9188
