Value0,Value1,Rollout,Runtime,Method
1.3409544337077988,2.9713058397381675,0,0.08678746223449707,nn
1.622559840525692,3.5954343458051077,1,0.08495283126831055,nn
1.6745724421510204,3.5598723103097316,2,0.08434700965881348,nn
1.0773159823760736,3.3314702277491115,3,0.08356928825378418,nn
1.1749058799070764,3.674277639527562,4,0.08384037017822266,nn
1.4138496547574941,3.368287938187473,5,0.08305788040161133,nn
1.1653802096494648,3.269444335936627,6,0.08268547058105469,nn
1.2013938275948692,3.2939793496408596,7,0.08237814903259277,nn
1.6330568977324003,3.492253378753944,8,0.08492636680603027,nn
2.854526815847344,3.721362210210981,9,0.08353567123413086,nn
1.4371204673073525,3.2284852144923697,10,0.08285784721374512,nn
1.452761333859545,3.1768787583803433,11,0.08276820182800293,nn
1.894300278188286,3.26041939516231,12,0.08312582969665527,nn
1.4618538483842558,3.270753103316413,13,0.08298206329345703,nn
1.5983830977725313,3.612977230580396,14,0.08310627937316895,nn
1.522843476491799,3.1590358761714907,15,0.08308243751525879,nn
2.0363529595966394,3.4345173978908607,16,0.08281135559082031,nn
1.4232872645919201,3.219279313453385,17,0.08315706253051758,nn
1.6529904758190594,3.494754757109647,18,0.08275794982910156,nn
1.709549099570141,3.499990366095092,19,0.08193397521972656,nn
1.2904101888681763,3.342749755472031,20,0.08074188232421875,nn
1.6188774672813748,3.3398347273750773,21,0.08058524131774902,nn
1.4679045179586387,3.4580924932727415,22,0.08033514022827148,nn
1.439917275478861,3.2866961261763588,23,0.0806124210357666,nn
1.489362461076733,3.1603065494093907,24,0.08050680160522461,nn
1.2996819103852746,3.244091136484124,25,0.08059501647949219,nn
1.667366008818673,3.4209071723798865,26,0.08049130439758301,nn
1.4825809484847419,3.327150293275581,27,0.07938361167907715,nn
2.189762495161947,3.5528636824361994,28,0.07936358451843262,nn
2.0201943019312987,3.5654155331293076,29,0.07905197143554688,nn
1.2291331624089252,3.6122465297700854,30,0.07963156700134277,nn
1.553887304931678,3.698760745065864,31,0.08224081993103027,nn
1.1503562465342985,3.5369759925207553,32,0.08720517158508301,nn
1.695553791697869,3.36754448583764,33,0.08691525459289551,nn
1.5954580984387072,3.6211871369725275,34,0.08727908134460449,nn
2.0704617822926097,3.7374014778502462,35,0.08650684356689453,nn
1.712526145696071,3.741383725476996,36,0.08662700653076172,nn
1.2542792078101994,3.539712269387239,37,0.08677911758422852,nn
1.9168163077994265,3.196884110812577,38,0.08668780326843262,nn
1.5578119827886416,3.1350665078179483,39,0.08721780776977539,nn
2.237683090353153,3.581182142374469,40,0.08655095100402832,nn
2.127804397563934,3.7499140135686857,41,0.08505654335021973,nn
1.5310481429368263,3.8241891511528348,42,0.07945466041564941,nn
1.872777552263677,3.558266132240083,43,0.07910346984863281,nn
1.5211073913905004,3.048841962855453,44,0.0796809196472168,nn
1.5403624450803657,3.570267955184173,45,0.07900094985961914,nn
2.673188281383232,3.701571127233243,46,0.07909417152404785,nn
1.7980864739946325,3.671225305458565,47,0.07943248748779297,nn
1.8093594362537382,3.529991078687935,48,0.07906460762023926,nn
2.3553330176165623,3.8741725562666094,49,0.07975006103515625,nn
1.4549737094689656,3.48792533026373,50,0.0790109634399414,nn
1.8232751886070597,3.5527005918701158,51,0.07943511009216309,nn
1.4782648371153375,3.432640380464814,52,0.07919549942016602,nn
1.359135247092265,3.248731254871347,53,0.0789499282836914,nn
1.5147374121034483,3.1826833054899075,54,0.07946062088012695,nn
1.7088251115803095,3.276162351026207,55,0.08250546455383301,nn
1.634001518819704,3.4021216530409712,56,0.08137631416320801,nn
1.3090445747129222,3.236005123513543,57,0.08009052276611328,nn
1.444353952278066,3.024455677716211,58,0.0793297290802002,nn
1.0855978834488125,3.220980149588512,59,0.07944512367248535,nn
1.902756446534177,3.465657071765744,60,0.07884454727172852,nn
1.9029379429657223,3.8080782053758613,61,0.0796959400177002,nn
1.7398164246209433,3.5283119130260543,62,0.07905077934265137,nn
1.8136854812954597,3.5700349626967878,63,0.07896947860717773,nn
1.3711585289988915,3.558867304203894,64,0.07960724830627441,nn
1.2606850647859729,3.6871899024217165,65,0.07893133163452148,nn
1.2752489024757003,3.9755802826308098,66,0.07932043075561523,nn
1.5874654268555186,3.2222252605436656,67,0.0792539119720459,nn
1.6375777803764326,3.7651143973055774,68,0.07911324501037598,nn
1.6339413274652683,3.3729912458279268,69,0.07958078384399414,nn
1.5334990426224884,3.4214311317684265,70,0.07908797264099121,nn
1.305386361088646,3.493521909831814,71,0.07919597625732422,nn
1.6266336109315471,3.2697073333531477,72,0.07949495315551758,nn
1.4681746577669248,3.465356175929281,73,0.07907342910766602,nn
1.3939764449559282,3.4578124002266866,74,0.07937240600585938,nn
1.5547660586319283,3.7524915304207,75,0.07945585250854492,nn
1.9383863179003602,3.220579600001897,76,0.07892918586730957,nn
2.3732819590320617,3.595951837767319,77,0.07944273948669434,nn
2.0609511985922673,3.977718175603676,78,0.07911419868469238,nn
1.4876621737066864,3.2969416508193103,79,0.07921504974365234,nn
2.3338045370983633,3.516535556884074,80,0.0796208381652832,nn
1.4734379860106543,3.2441564955545727,81,0.07900619506835938,nn
1.543528417359859,3.364995520266343,82,0.07956218719482422,nn
1.27714918438246,3.408001324916247,83,0.07909560203552246,nn
1.3817180772526345,3.2588857206657056,84,0.07901310920715332,nn
1.5146067756408452,3.119351285023263,85,0.07910513877868652,nn
1.7890694440071215,3.633277768343184,86,0.07905030250549316,nn
1.5767080499994053,3.026384273218618,87,0.0807504653930664,nn
1.616670595528688,3.5387896727719115,88,0.08197784423828125,nn
2.2690527563143297,3.823493494788392,89,0.08194828033447266,nn
1.7454568544651052,3.727067862879726,90,0.08218145370483398,nn
1.0838108063007383,3.6651861765321625,91,0.08240890502929688,nn
1.4844144751442638,3.727431519487433,92,0.08202099800109863,nn
1.1703382980150705,3.5235458155793626,93,0.08216404914855957,nn
1.447375582812869,3.5604929735852067,94,0.08183836936950684,nn
1.6523330011881052,3.3236369813346536,95,0.07957887649536133,nn
1.1533922831975616,3.5534336725859235,96,0.07962346076965332,nn
1.5930844159036261,3.658409650144338,97,0.07922935485839844,nn
1.1256754544567193,3.4206283785739773,98,0.07985210418701172,nn
2.105026365623507,3.7988162389133557,99,0.07921886444091797,nn
1.1144600956141668,3.7476373725368357,100,0.07899856567382812,nn
1.5475189345693898,3.805611166044044,101,0.07945919036865234,nn
0.9415346528669192,3.3461278456774606,102,0.07908892631530762,nn
1.7194323346515954,3.3985149930049983,103,0.07959938049316406,nn
1.7765741494725296,3.4143874625365527,104,0.07907557487487793,nn
1.729863537687664,3.4558111996562704,105,0.07927894592285156,nn
2.0249145774423165,3.4368274777749126,106,0.07939672470092773,nn
1.422759862740859,3.365204143148728,107,0.0791938304901123,nn
1.3327847751811999,3.649811878111256,108,0.07950711250305176,nn
1.1717136870812186,3.798341537716127,109,0.07901787757873535,nn
