State,Action,Objective 0,Objective 1
2.0,1.0,2.1818,1.7894
2.0,1.0,2.1823,1.7824
2.0,1.0,2.1827,1.7776
2.0,1.0,2.1835,1.7725
2.0,1.0,2.1836,1.77
2.0,1.0,2.184,1.7662
2.0,1.0,2.1842,1.7644
2.0,1.0,2.1844,1.7619
2.0,1.0,2.1844,1.7615
2.0,1.0,2.1846,1.7602
2.0,1.0,2.1846,1.7599
2.0,1.0,2.1847,1.7589
2.0,1.0,2.1848,1.7578
2.0,1.0,2.1849,1.7565
2.0,1.0,2.1848,1.7565
2.0,1.0,2.185,1.755
2.0,1.0,2.185,1.7548
2.0,1.0,2.1851,1.7544
2.0,1.0,2.1852,1.7526
2.0,1.0,2.1852,1.7521
2.0,1.0,2.1853,1.7513
2.0,1.0,2.1853,1.75
2.0,1.0,2.1853,1.7498
2.0,1.0,2.1854,1.7495
2.0,1.0,2.1855,1.7486
2.0,1.0,2.1855,1.7483
2.0,1.0,2.1854,1.7483
2.0,1.0,2.1855,1.7479
2.0,1.0,2.1855,1.7474
2.0,1.0,2.1855,1.7472
2.0,1.0,2.1855,1.7469
2.0,1.0,2.1855,1.7467
2.0,1.0,2.1855,1.7464
2.0,1.0,2.1856,1.7462
2.0,1.0,2.1856,1.7459
2.0,1.0,2.1856,1.7456
2.0,1.0,2.1856,1.7452
2.0,1.0,2.1857,1.7449
2.0,1.0,2.1856,1.7449
2.0,1.0,2.1858,1.7437
2.0,1.0,2.1858,1.7434
2.0,1.0,2.1858,1.7431
2.0,1.0,2.1859,1.7427
2.0,1.0,2.1858,1.7428
2.0,1.0,2.1859,1.7426
2.0,1.0,2.1858,1.7427
3.0,1.0,1.5959,2.4471
3.0,1.0,1.5944,2.4486
3.0,1.0,1.5939,2.4491
3.0,1.0,1.5952,2.4478
3.0,1.0,1.5953,2.4477
3.0,1.0,1.5925,2.4505
3.0,1.0,1.5962,2.4468
3.0,1.0,1.5938,2.4492
3.0,1.0,1.594,2.449
3.0,1.0,1.5922,2.4508
3.0,1.0,1.5930000000000002,2.45
3.0,1.0,1.5935,2.4495
3.0,1.0,1.5927,2.4503
3.0,1.0,1.5947,2.4483
3.0,1.0,1.5948,2.4482
3.0,1.0,1.5943,2.4487
3.0,1.0,1.5945,2.4485
3.0,1.0,1.5964,2.4466
3.0,1.0,1.5929,2.4501
3.0,1.0,1.595,2.448
3.0,1.0,1.5969,2.4461
3.0,1.0,1.5928,2.4502
3.0,1.0,1.5919999999999999,2.451
3.0,1.0,1.5949,2.4481
3.0,1.0,1.5933,2.4497
3.0,1.0,1.5946,2.4484
3.0,1.0,1.5967,2.4463
3.0,1.0,1.5954,2.4476
3.0,1.0,1.5932,2.4498
3.0,1.0,1.5921,2.4509
3.0,1.0,1.5926,2.4504
3.0,1.0,1.5968,2.4462
3.0,1.0,1.5931,2.4499
3.0,1.0,1.5934,2.4496
3.0,1.0,1.5941,2.4489
3.0,1.0,1.5963,2.4467
3.0,1.0,1.5924,2.4506
3.0,1.0,1.5951,2.4479
3.0,1.0,1.5956,2.4474
3.0,1.0,1.5923,2.4507
3.0,1.0,1.5959999999999999,2.447
3.0,1.0,1.5961,2.4469
3.0,1.0,1.5937,2.4493
3.0,1.0,1.5942,2.4488
3.0,1.0,1.5966,2.4464
3.0,1.0,1.5958,2.4472
3.0,1.0,1.5965,2.4465
3.0,1.0,1.5955,2.4475
3.0,1.0,1.5957,2.4473
3.0,1.0,1.5936,2.4494
3.0,1.0,1.5971,2.4458
3.0,1.0,1.597,2.4459
3.0,1.0,1.5972,2.4457
3.0,1.0,1.5917,2.4512
3.0,1.0,1.5914,2.4515
3.0,1.0,1.5918,2.4511
3.0,1.0,1.5915,2.4514
3.0,1.0,1.5916,2.4513
3.0,1.0,1.5973,2.4455
3.0,1.0,1.5912,2.4516
3.0,1.0,1.5974,2.4454
3.0,1.0,1.7072,2.3157
3.0,1.0,1.6948,2.3281
3.0,1.0,1.7049,2.318
3.0,1.0,1.7033,2.3196
3.0,1.0,1.7076,2.3153
3.0,1.0,1.6923,2.3306
3.0,1.0,1.7032,2.3197
3.0,1.0,1.7063,2.3166
3.0,1.0,1.706,2.3169
3.0,1.0,1.6952,2.3277
3.0,1.0,1.695,2.3278
3.0,1.0,1.7064,2.3164
3.0,1.0,1.7077,2.315
3.0,1.0,1.6953,2.3274
3.0,1.0,1.7078,2.3149
3.0,1.0,1.7079,2.3148
3.0,1.0,1.6991,2.3212
3.0,1.0,1.6968,2.3235
3.0,1.0,1.6987,2.3216
3.0,1.0,1.6972,2.3231
3.0,1.0,1.6966,2.3237
3.0,1.0,1.6976,2.3227
3.0,1.0,1.6974,2.3229
3.0,1.0,1.6978,2.3225
3.0,1.0,1.6964,2.3239
3.0,1.0,1.6996,2.3207
3.0,1.0,1.6994,2.3209
3.0,1.0,1.6975,2.3228
3.0,1.0,1.699,2.3213
3.0,1.0,1.6980000000000002,2.3223
3.0,1.0,1.6986,2.3217
3.0,1.0,1.6983,2.322
3.0,1.0,1.6992,2.3211
3.0,1.0,1.6967,2.3236
3.0,1.0,1.6963,2.324
3.0,1.0,1.6979,2.3224
3.0,1.0,1.6969999999999998,2.3233
3.0,1.0,1.6984,2.3219
3.0,1.0,1.6982,2.3221
3.0,1.0,1.6962,2.3241
3.0,1.0,1.6971,2.3232
3.0,1.0,1.6988,2.3215
3.0,1.0,1.7495,2.2337
3.0,1.0,1.7364,2.2468
3.0,1.0,1.7357,2.2475
3.0,1.0,1.7365,2.2467
3.0,1.0,1.7364,2.2467
3.0,1.0,1.7488,2.2343
3.0,1.0,1.7354,2.2477
3.0,1.0,1.7482,2.2349
3.0,1.0,1.7485,2.2346
3.0,1.0,1.7371,2.2459
3.0,1.0,1.7368,2.2462
3.0,1.0,1.7497,2.2329
3.0,1.0,1.7498,2.2322
3.0,1.0,1.7883,2.0707
3.0,1.0,1.7866,2.0724
3.0,1.0,1.7884,2.0705
3.0,1.0,1.7853,2.0735
3.0,1.0,1.7869,2.0719
3.0,1.0,1.7849,2.0738
3.0,1.0,1.7899,2.0668
3.0,1.0,1.7909,2.0653
3.0,1.0,1.7923,2.0638
3.0,1.0,1.7905,2.0656
3.0,1.0,1.7935,2.0625
3.0,1.0,1.7928,2.0632
3.0,1.0,1.7947,2.0594
3.0,1.0,1.7951,2.0561
3.0,1.0,1.8007,2.0285
3.0,1.0,1.8011,2.0281
3.0,1.0,1.8022,2.0243
3.0,1.0,1.8056,2.0208
3.0,1.0,1.8068,2.0195
3.0,1.0,1.8073,2.0166
3.0,1.0,1.8312,1.9880000000000002
3.0,1.0,1.8318,1.9851
3.0,1.0,1.8319,1.9831
3.0,1.0,1.8324,1.9795
3.0,1.0,1.8438,1.9452
3.0,1.0,1.844,1.9424
3.0,1.0,1.8446,1.9399
3.0,1.0,1.8446,1.9391
3.0,1.0,1.8449,1.9362
3.0,1.0,1.8452,1.9313
3.0,1.0,1.8477,1.8994
3.0,1.0,1.8482,1.8966
3.0,1.0,1.8487,1.8925
3.0,1.0,1.8489,1.8889
3.0,1.0,1.8493,1.8839
3.0,0.0,1.8533,1.7512
3.0,0.0,1.8553,1.7269999999999999
3.0,0.0,1.8571,1.7059
3.0,0.0,1.8589,1.6956
3.0,0.0,1.8674,1.6681
3.0,0.0,1.8609,1.6717
3.0,0.0,1.8685,1.6607
3.0,0.0,1.8694,1.645
3.0,0.0,1.8699,1.6419
3.0,0.0,1.8702,1.6402
3.0,0.0,1.8703,1.64
3.0,0.0,1.8703,1.6393
3.0,0.0,1.8703,1.6391
3.0,0.0,1.8706,1.6362
3.0,0.0,1.8706,1.636
3.0,0.0,1.8707,1.6356
3.0,0.0,1.8706,1.6356
3.0,0.0,1.8709,1.6331
3.0,0.0,1.871,1.6326
3.0,0.0,1.871,1.6325
3.0,0.0,1.871,1.6324
3.0,0.0,1.871,1.6323
3.0,0.0,1.8711,1.6303
3.0,0.0,1.8711,1.63
3.0,0.0,1.8711,1.6298
3.0,0.0,1.8711,1.6297
3.0,0.0,1.8711,1.6293
3.0,0.0,1.8711,1.6292
3.0,0.0,1.8713,1.6272
3.0,0.0,1.8714,1.6267
3.0,0.0,1.8714,1.6265
3.0,0.0,1.8714,1.6263
3.0,0.0,1.8714,1.6259
3.0,0.0,1.8714,1.6258
3.0,0.0,1.8714,1.6257
3.0,0.0,1.8714,1.6255
4.0,0.0,2.5232,2.1390000000000002
4.0,0.0,2.5225,2.1397
4.0,0.0,2.5213,2.1409
4.0,0.0,2.5248,2.1374
4.0,0.0,2.5221,2.1401
4.0,0.0,2.5249,2.1373
4.0,0.0,2.5236,2.1386
4.0,0.0,2.5216,2.1406
4.0,0.0,2.5252,2.137
4.0,0.0,2.524,2.1382
4.0,0.0,2.5245,2.1377
4.0,0.0,2.5217,2.1405
4.0,0.0,2.5212,2.141
4.0,0.0,2.5257,2.1365
4.0,0.0,2.5224,2.1398
4.0,0.0,2.526,2.1362
4.0,0.0,2.5253,2.1369
4.0,0.0,2.5241,2.1381
4.0,0.0,2.5229,2.1393
4.0,0.0,2.5233,2.1389
4.0,0.0,2.5209,2.1413
4.0,0.0,2.5228,2.1394
4.0,0.0,2.5261,2.1361
4.0,0.0,2.5244,2.1378
4.0,0.0,2.5237,2.1385
4.0,0.0,2.5256,2.1366
4.0,0.0,2.522,2.1402
4.0,0.0,2.5267,2.1354
4.0,0.0,2.523,2.1391
4.0,0.0,2.5268,2.1353
4.0,0.0,2.5222,2.1399
4.0,0.0,2.5207,2.1414
4.0,0.0,2.5263,2.1358
4.0,0.0,2.5238,2.1383
4.0,0.0,2.5272,2.1349
4.0,0.0,2.5242,2.1379
4.0,0.0,2.5269,2.1352
4.0,0.0,2.5226,2.1395
4.0,0.0,2.525,2.1371
4.0,0.0,2.5234,2.1387
4.0,0.0,2.5246,2.1375
4.0,0.0,2.5264,2.1357
4.0,0.0,2.5265,2.1356
4.0,0.0,2.5254,2.1367
4.0,0.0,2.5214,2.1407
4.0,0.0,2.5273,2.1348
4.0,0.0,2.5218,2.1403
4.0,0.0,2.521,2.1411
4.0,0.0,2.5271,2.135
4.0,0.0,2.5258,2.1363
4.0,0.0,2.5277,2.1343
4.0,0.0,2.5278,2.1342
4.0,0.0,2.5274,2.1346
4.0,0.0,2.5276,2.1344
4.0,0.0,2.5279,2.1341
4.0,0.0,2.5275,2.1345
4.0,0.0,2.5204,2.1415
4.0,0.0,2.5308,2.1296
4.0,0.0,2.5285,2.1319
4.0,0.0,2.5283,2.1321
4.0,0.0,2.5304,2.13
4.0,0.0,2.5307,2.1297
4.0,0.0,2.5297,2.1307
4.0,0.0,2.5303,2.1301
4.0,0.0,2.5293,2.1311
4.0,0.0,2.5288,2.1316
4.0,0.0,2.5313,2.1291
4.0,0.0,2.528,2.1324
4.0,0.0,2.5305,2.1299
4.0,0.0,2.5292,2.1312
4.0,0.0,2.5301,2.1303
4.0,0.0,2.5282,2.1322
4.0,0.0,2.5309,2.1295
4.0,0.0,2.531,2.1294
4.0,0.0,2.5306,2.1298
4.0,0.0,2.5299,2.1305
4.0,0.0,2.5295,2.1309
4.0,0.0,2.529,2.1314
4.0,0.0,2.5287,2.1317
4.0,0.0,2.5289,2.1315
4.0,0.0,2.5286,2.1318
4.0,0.0,2.5312,2.1292
4.0,0.0,2.5316,2.1288
4.0,0.0,2.5291,2.1313
4.0,0.0,2.5311,2.1293
4.0,0.0,2.5314,2.129
4.0,0.0,2.5315,2.1289
4.0,0.0,2.5296,2.1308
4.0,0.0,2.5298,2.1306
4.0,0.0,2.5281,2.1323
4.0,0.0,2.5284,2.1319999999999997
4.0,0.0,2.53,2.1304
4.0,0.0,2.5317,2.1287
4.0,0.0,2.5302,2.1302
4.0,0.0,2.5294,2.131
4.0,0.0,2.5323,2.128
4.0,0.0,2.5327,2.1276
4.0,0.0,2.5325,2.1278
4.0,0.0,2.5329,2.1274
4.0,0.0,2.5333,2.127
4.0,0.0,2.5319,2.1284
4.0,0.0,2.5321,2.1282
4.0,0.0,2.5324,2.1279
4.0,0.0,2.5326,2.1277
4.0,0.0,2.532,2.1283
4.0,0.0,2.5328,2.1275
4.0,0.0,2.5322,2.1281
4.0,0.0,2.5318,2.1285
4.0,0.0,2.533,2.1272
4.0,0.0,2.5334,2.1268
4.0,0.0,2.5336,2.1266
4.0,0.0,2.5331,2.1271
4.0,0.0,2.5337,2.1265
4.0,0.0,2.6317,1.9678
4.0,0.0,2.6695,1.8514
4.0,0.0,2.6701,1.8445
4.0,0.0,2.6830000000000003,1.8253
4.0,0.0,2.6823,1.8244
4.0,0.0,2.6856,1.8182
4.0,0.0,2.6860000000000004,1.8165
4.0,0.0,2.6861,1.8158
4.0,0.0,2.6862,1.8142
4.0,0.0,2.6864,1.8132
4.0,0.0,2.6866,1.8111
4.0,0.0,2.6868,1.8097
4.0,0.0,2.6869,1.8081
4.0,0.0,2.6871,1.8046
4.0,0.0,2.7056,1.7798
4.0,0.0,2.7062,1.7775
4.0,0.0,2.7062,1.7771
4.0,0.0,2.7064,1.7763
4.0,0.0,2.7064,1.7762
4.0,0.0,2.7064,1.7759
4.0,0.0,2.7066,1.7746
4.0,0.0,2.7066,1.7742
4.0,0.0,2.7066,1.774
4.0,0.0,2.7068,1.7733
4.0,0.0,2.7067,1.7733
4.0,0.0,2.7068,1.7731
4.0,0.0,2.7069,1.7725
4.0,0.0,2.7067,1.7726
4.0,0.0,2.707,1.771
4.0,0.0,2.7071,1.7702
4.0,0.0,2.7071,1.7701
4.0,0.0,2.7071,1.7698
4.0,0.0,2.7072,1.7687
4.0,0.0,2.7072,1.7685
4.0,0.0,2.7073,1.7681
4.0,0.0,2.7073,1.767
4.0,0.0,2.7073,1.7667
4.0,0.0,2.7075,1.7656
4.0,0.0,2.7075,1.7646
4.0,0.0,2.7075,1.7645
4.0,0.0,2.7077,1.7632
4.0,0.0,2.7077,1.7625
4.0,0.0,2.7077,1.7624
4.0,0.0,2.7077,1.7622
4.0,0.0,2.7077,1.7618
4.0,0.0,2.7077,1.7615
4.0,0.0,2.7077,1.7612
4.0,0.0,2.7077,1.7609
4.0,0.0,2.7077,1.7608
5.0,0.0,1.9652,1.6654
5.0,0.0,1.9656,1.665
5.0,0.0,1.966,1.6646
5.0,0.0,1.964,1.6666
5.0,0.0,1.9672,1.6634
5.0,0.0,1.9680000000000002,1.6626
5.0,0.0,1.9648,1.6658
5.0,0.0,1.9668,1.6638
5.0,0.0,1.9676,1.663
5.0,0.0,1.9664,1.6642
5.0,0.0,1.9644,1.6662
5.0,0.0,1.9684,1.6622
5.0,0.0,1.9661,1.6644
5.0,0.0,1.9636,1.6669
5.0,0.0,1.9665,1.6640000000000001
5.0,0.0,1.9681,1.6624
5.0,0.0,1.9653,1.6652
5.0,0.0,1.9657,1.6648
5.0,0.0,1.965,1.6655
5.0,0.0,1.9691,1.6614
5.0,0.0,1.9674,1.6631
5.0,0.0,1.9677,1.6628
5.0,0.0,1.9673,1.6632
5.0,0.0,1.9678,1.6627
5.0,0.0,1.9669,1.6636
5.0,0.0,1.9688,1.6617
5.0,0.0,1.9654,1.6651
5.0,0.0,1.9682,1.6623
5.0,0.0,1.9637,1.6668
5.0,0.0,1.9649,1.6656
5.0,0.0,1.9641,1.6664
5.0,0.0,1.9658,1.6647
5.0,0.0,1.9638,1.6667
5.0,0.0,1.9646,1.6659
5.0,0.0,1.9662,1.6643
5.0,0.0,1.9669999999999999,1.6635
5.0,0.0,1.9642,1.6663
5.0,0.0,1.9666,1.6639
5.0,0.0,1.9645,1.666
5.0,0.0,1.9687,1.6618
5.0,0.0,1.9635,1.6669999999999998
5.0,0.0,1.9692,1.6612
5.0,0.0,1.9689,1.6615
5.0,0.0,1.9633,1.6671
5.0,0.0,1.9685,1.6619
5.0,0.0,1.963,1.6674
5.0,0.0,1.9631,1.6673
5.0,0.0,1.9632,1.6672
5.0,0.0,1.9693,1.661
5.0,0.0,1.9697,1.6606
5.0,0.0,1.9628,1.6675
5.0,0.0,1.9695,1.6608
5.0,0.0,1.9696,1.6607
5.0,0.0,1.9694,1.6609
5.0,0.0,1.9698,1.6604
5.0,0.0,1.9699,1.6603
5.0,0.0,1.97,1.6602
5.0,0.0,1.9704,1.6598
5.0,0.0,1.9701,1.66
5.0,0.0,1.9702,1.6599
5.0,0.0,1.9705,1.6595
5.0,0.0,1.9749,1.6549
5.0,0.0,1.9772,1.6526
5.0,0.0,1.9771,1.6527
5.0,0.0,1.9769,1.6529
5.0,0.0,1.9753,1.6545
5.0,0.0,1.9758,1.6540000000000001
5.0,0.0,1.9773,1.6525
5.0,0.0,1.9752,1.6546
5.0,0.0,1.9775,1.6523
5.0,0.0,1.9755,1.6543
5.0,0.0,1.9774,1.6524
5.0,0.0,1.9754,1.6544
5.0,0.0,1.9751,1.6547
5.0,0.0,1.9748,1.655
5.0,0.0,1.975,1.6548
5.0,0.0,1.9743,1.6555
5.0,0.0,1.9766,1.6532
