Value0,Value1,Rollout,Runtime,Method
2.5374008232264202,3.1061061713841607,0,8.686196088790894,ils
2.785362584455429,3.3068831698384344,1,8.130502700805664,ils
2.901203430404052,2.627771074841443,2,7.581578493118286,ils
1.9967323312056828,3.3322057475113422,3,6.966464996337891,ils
2.4846909066139373,2.802465698920042,4,9.277156114578247,ils
2.225368700880474,3.539233532171707,5,10.223864793777466,ils
3.487681738123899,3.1130023688736825,6,6.919378757476807,ils
2.6540211921644747,2.8427381285679307,7,9.14254903793335,ils
3.001881676339786,2.7400558006930336,8,5.512225866317749,ils
2.232201287640887,3.5303332369432874,9,6.561981201171875,ils
1.492021228329828,3.259078427733309,10,8.386498212814331,ils
2.374160878954777,3.3574714127103915,11,7.67793345451355,ils
2.7050257443258987,3.022528930685427,12,6.119071960449219,ils
1.8480574663428135,3.060791669177322,13,10.63516616821289,ils
2.0441782494155163,3.2606597879947996,14,5.084302186965942,ils
2.1097812956286712,3.4921638512817386,15,7.187640190124512,ils
2.601868156120918,3.350420933023669,16,6.021891355514526,ils
2.462623760941455,2.911865351723433,17,8.237147569656372,ils
2.631714980459962,3.420532508774416,18,6.314044713973999,ils
1.8447811860598793,3.363427091312117,19,7.4640114307403564,ils
2.0264715923487184,3.59021492382905,20,7.352209806442261,ils
2.5785707022281974,2.977959841292007,21,5.499748468399048,ils
2.554365078443602,2.9952781058970244,22,7.841152191162109,ils
2.6796831720866456,2.9139144712198624,23,6.483133316040039,ils
2.669762069021042,3.4876183599559454,24,8.861742734909058,ils
2.2672263022426247,3.0810320477328244,25,5.7774434089660645,ils
1.8151503896025694,3.3340269754533307,26,7.902909755706787,ils
2.721309587178742,3.8624390172474077,27,7.782092094421387,ils
2.1233198903339283,3.1180961171870227,28,6.884199857711792,ils
1.8274556257891894,3.481953958468771,29,7.0378172397613525,ils
2.4723683405431367,3.0448499319374998,30,6.268536806106567,ils
2.363375979828627,3.388873350457085,31,6.451425075531006,ils
2.406476551094967,2.929624128926626,32,9.758078813552856,ils
2.0022642352780897,3.670203171930165,33,6.807862043380737,ils
1.1835148145494656,3.446686113800873,34,8.156136512756348,ils
2.530903078930404,3.6128424844971776,35,8.120370864868164,ils
2.1996454615957646,2.99438954345389,36,8.806410789489746,ils
2.8688990739836298,2.7137594955155255,37,10.588418006896973,ils
1.6519043009248233,3.016683278420793,38,6.866516351699829,ils
2.282801436678214,3.3263929682951643,39,6.312434196472168,ils
2.31361787018964,3.5203838206663596,40,12.436978578567505,ils
2.6803161904802972,2.9596345534236668,41,10.084948539733887,ils
2.7347212549026922,3.1268775006249983,42,10.272895097732544,ils
2.8443498391937734,2.944788620746786,43,11.427026510238647,ils
1.4424357429992232,3.7970398115459045,44,7.380112171173096,ils
2.3381446568078523,3.5457913418106357,45,6.757659196853638,ils
2.8500767582079134,3.332829852726684,46,7.118996858596802,ils
2.618253678476833,3.3962824147584945,47,6.8301331996917725,ils
2.531516693849058,2.9426700063173223,48,8.903107404708862,ils
1.6751937603774762,3.430507144383044,49,6.298799514770508,ils
2.886855349902427,3.2024871097354515,50,5.289523124694824,ils
2.1002555438188,3.4788286533311608,51,6.469325065612793,ils
2.72186950113228,3.163192689165981,52,6.104398488998413,ils
2.8676225347840676,2.9230601438366586,53,10.53385305404663,ils
2.374192147774323,3.0896873342725204,54,6.714741230010986,ils
2.6835395725639577,3.0886382988237058,55,6.818497657775879,ils
2.7138261179948633,3.6347173445955114,56,5.417220115661621,ils
1.8701603472712516,3.6419596827978498,57,6.822505950927734,ils
2.2047545013614815,2.8244352304467206,58,5.614368915557861,ils
1.739572899126377,3.515681467486558,59,7.2140889167785645,ils
2.331171067901552,3.578297996867244,60,5.877512216567993,ils
2.520498174861206,3.8296683600747423,61,4.98448634147644,ils
1.9756093992635033,3.375215008558483,62,9.277480363845825,ils
2.4747887100796815,3.2098328335529316,63,6.810440301895142,ils
1.9233438440072599,3.1708889909726423,64,8.443954706192017,ils
2.488761105713971,3.11288757959868,65,9.709627628326416,ils
2.7030407550996514,2.8695888648782844,66,9.988085508346558,ils
2.297150222648981,3.0490875873780983,67,6.557094097137451,ils
1.620916442707592,3.7333892694459463,68,6.416418552398682,ils
1.7620393441706388,3.55607574602583,69,6.73633074760437,ils
2.0029498957927716,3.326851490444053,70,7.945622682571411,ils
2.5319726236772775,2.8390877478378083,71,9.352583408355713,ils
2.4048363063611724,3.4341562503243646,72,8.551541566848755,ils
2.2176833805351057,3.6476140310439638,73,6.262248516082764,ils
1.6707758165395215,3.600741270382573,74,9.080024242401123,ils
1.600387899226134,3.739033687246646,75,10.17633843421936,ils
2.372707575902974,3.613651195413509,76,6.87616229057312,ils
2.446010440561155,3.8285668962136032,77,7.879180192947388,ils
3.0377710781479332,3.501232137209678,78,8.711546659469604,ils
2.0850919058005304,3.6495753465458183,79,8.919885635375977,ils
2.6229713264770087,2.9007667769450283,80,7.765613079071045,ils
2.9087500109807922,2.859395175216911,81,6.394461393356323,ils
1.9919993688508542,3.3012023531568664,82,6.368163585662842,ils
2.2342593825101953,2.8380576708326144,83,8.044580221176147,ils
2.618967852052739,3.6971850706072793,84,6.630893230438232,ils
2.509294748558482,3.248132455816505,85,7.724175691604614,ils
2.0287010070406843,3.528638692542158,86,7.929432392120361,ils
2.8205794731443588,2.9335716432707604,87,6.7779388427734375,ils
2.3057937714526906,2.9614863322020737,88,6.54843544960022,ils
2.7395587412566296,2.9621187325826743,89,7.199780225753784,ils
2.480523453961733,2.628942088047267,90,6.843384027481079,ils
2.1921027744252775,2.8129801259058094,91,10.081669092178345,ils
3.048893783903318,3.2860511926161786,92,9.5349702835083,ils
2.4016504977733497,2.9410494091180515,93,8.525527954101562,ils
1.7287984043353943,3.134617116668452,94,6.978967189788818,ils
1.9850568227963392,3.308161353702002,95,7.615331172943115,ils
2.627152396692581,3.2165688268937376,96,8.409482479095459,ils
1.9230026532310829,3.049790284240026,97,8.427587985992432,ils
2.4046369565337993,3.2752362494133376,98,7.853198289871216,ils
2.540103508949505,2.515296216949937,99,5.734760761260986,ils
1.5990361310402228,3.5800478957236526,100,8.162134647369385,ils
2.7452865294080486,2.890496361233709,101,11.898808240890503,ils
2.6128899517233544,3.077514233032173,102,8.03685212135315,ils
2.127504353517095,2.8774639696594724,103,7.586402654647827,ils
2.682673635800706,3.3339861415788197,104,7.61633038520813,ils
2.687090595327276,3.3326773995854713,105,10.220577716827393,ils
2.514664221505663,3.4658436855311274,106,9.613839387893677,ils
2.35376587569065,2.846708536767004,107,6.90006422996521,ils
2.346080609173862,3.0773006449465474,108,7.5194923877716064,ils
2.970338699757951,3.450728061649015,109,12.144921779632568,ils
2.7605899896747443,3.5737246479404368,110,11.760823249816895,ils
2.8668275862926826,3.026723882802868,111,14.106233835220337,ils
2.4182926301390593,3.321980775360827,112,8.888171195983887,ils
2.4941587932701346,3.368695652422205,113,11.804039239883423,ils
2.579331013912026,3.3621181288827633,114,10.625046491622925,ils
2.3514802441550557,3.1614354820128554,115,11.272329807281494,ils
1.8050487653712584,3.235868987142172,116,14.598373651504517,ils
2.7412519953361842,3.4638156565104685,117,10.297247171401978,ils
2.0657903042725168,3.7754456209879033,118,12.710423946380615,ils
2.9842959485698093,3.371492849274249,119,10.261744737625122,ils
2.7073941736532405,3.227851867771641,120,13.338629245758057,ils
1.8866188498200436,3.4186163444099162,121,12.377213716506958,ils
2.435468404186301,3.130917319178802,122,10.058116912841797,ils
2.361670795203895,2.4185150077548743,123,10.545790195465088,ils
3.0065460123048684,3.3816512218347685,124,12.18324327468872,ils
2.894573678622241,2.8345406123176913,125,7.988762617111206,ils
2.1547022098944306,2.8393904528582072,126,12.759703397750854,ils
2.4750509549507034,3.5101736671339023,127,5.985964298248291,ils
2.752995496365014,2.7293379230689285,128,7.172999143600464,ils
2.4096418325605353,3.2430663730352944,129,6.569118022918701,ils
2.6158977608962926,2.615318040470033,130,5.245540618896484,ils
2.600845419397505,2.6781283699074785,131,6.109610557556152,ils
1.874033599330079,3.2051490703266614,132,7.958216905593872,ils
1.2611278440087583,3.5194650660869495,133,6.231442451477051,ils
2.053571251107992,3.617611461082731,134,10.058618545532227,ils
2.5244249756634454,3.0721446022561865,135,7.606476545333862,ils
2.936116923445513,3.4347636882756114,136,7.350322246551514,ils
2.332241266414089,3.3837135987559743,137,6.876306772232056,ils
2.0678114417410463,3.0595718858967476,138,7.568620681762695,ils
2.08547379545267,2.957579339798174,139,8.213807821273804,ils
2.79265652075894,3.2066173041973074,140,7.444154262542725,ils
1.8402075079180071,3.5902734173601565,141,8.143525123596191,ils
2.7911252481854034,2.979452113252033,142,6.457131624221802,ils
2.0149854538342313,3.3307128292422754,143,6.944131851196289,ils
2.8334353728573727,3.611566097385745,144,8.835707902908325,ils
2.955137159883377,3.5448906098579136,145,5.111958980560303,ils
2.076971409276046,3.510088165869933,146,7.348264932632446,ils
2.364087062686505,3.338749806277082,147,5.836584091186523,ils
2.1901907571316506,3.045755589277557,148,7.182490110397339,ils
2.104700928249432,3.1667975414707814,149,9.089662075042725,ils
1.9114999454794164,3.6152421586987837,150,6.907565355300903,ils
1.9311132470010468,3.2559419850765914,151,6.852654933929443,ils
1.9452574585213256,3.277807979014952,152,7.094600439071655,ils
3.0252881021736333,2.6145739925681033,153,4.871279716491699,ils
2.5246597824030115,2.8484007370708833,154,6.632344484329224,ils
2.5377583352139355,2.8058869652718634,155,6.744619846343994,ils
1.7804000278060548,2.984146058279631,156,8.597072839736938,ils
2.7005269731557666,2.810959873804215,157,9.117706775665283,ils
1.8504272660984433,3.003638723460411,158,7.508455991744995,ils
2.648259807429183,2.8178778705672687,159,6.990689516067505,ils
1.6141409010977281,3.3044779526663164,160,6.131030797958374,ils
2.8068272191604353,3.2559767584497705,161,6.467828750610352,ils
2.339802698619219,3.2872024157606963,162,5.197082042694092,ils
2.5689629447012443,3.5296070376125432,163,6.5485758781433105,ils
2.049215597691812,3.457693122124783,164,6.941264390945435,ils
2.3825129610321185,3.4623012895160357,165,8.217828035354614,ils
2.9595950466535372,3.0867255238176234,166,8.903005599975586,ils
1.4268959131331977,2.931845297365289,167,8.503806829452515,ils
2.2976577205211512,3.169723664631903,168,5.166845798492432,ils
1.1836230983578908,3.657654045670383,169,8.26818060874939,ils
3.030299752352801,2.8040413366417045,170,8.260620832443237,ils
3.063824351783223,2.9164156330204953,171,5.770019054412842,ils
2.1174129349904,3.2308523287458666,172,7.683801889419556,ils
2.5594290462546305,3.2231743727931925,173,5.612058162689209,ils
2.5743336300815383,2.5656082596508454,174,6.251631021499634,ils
2.1507623075862927,3.068928646249985,175,6.0554585456848145,ils
2.1760902153648636,3.3833225036904335,176,7.022510528564453,ils
1.1272391888248146,3.6133952176040225,177,7.538353204727173,ils
1.9971301387522782,3.1561224001525403,178,8.351437091827393,ils
2.3938968832314935,3.5059071332053833,179,8.356394052505493,ils
2.6248902853501836,3.1162972609902537,180,6.991047143936157,ils
2.137541145093813,3.271324484837116,181,6.103336572647095,ils
1.999061952986594,3.116370362361236,182,6.285600185394287,ils
2.4234997096747772,3.0690746268605538,183,8.571113109588623,ils
3.0429128284652998,2.782896136165153,184,5.787986755371094,ils
3.218680657318544,2.8392993319995856,185,4.338910341262817,ils
2.407578462435376,2.8294663918318017,186,6.827104806900024,ils
2.651306342881153,3.853949375881191,187,8.078476667404175,ils
2.1758129059415108,3.0552539815313184,188,5.920206785202026,ils
2.138577965727942,3.20905233783854,189,6.482868194580078,ils
1.7188900178510207,3.321737756439613,190,6.683680295944214,ils
3.0173627846932054,2.3876564495933157,191,5.169414281845093,ils
2.9108317034378706,3.0944862127921264,192,5.402688264846802,ils
2.747010063611635,2.9241969852384293,193,5.20809006690979,ils
2.474547108612241,3.777610214673115,194,5.725100040435791,ils
2.6710906523406566,3.245354073855964,195,6.084317922592163,ils
2.829249466730399,3.0902511237734673,196,6.3290064334869385,ils
2.222625390353187,3.2822078114148256,197,6.853066682815552,ils
2.3816307242722212,3.1819988849463936,198,7.604617118835449,ils
2.0325073203839215,3.4305958426732746,199,5.288103342056274,ils
