State,Action,Objective 0,Objective 1
2.0,0.0,3.6397,2.6271
2.0,0.0,3.6430000000000002,2.6234
2.0,0.0,3.6432,2.6232
2.0,0.0,3.6425,2.6239
2.0,0.0,3.6428,2.6236
2.0,0.0,3.6431,2.6233
2.0,0.0,3.6426,2.6238
2.0,0.0,3.6429,2.6235
2.0,0.0,3.6427,2.6237
2.0,0.0,3.6424,2.6239999999999997
2.0,0.0,3.6433,2.623
2.0,0.0,3.64,2.6263
2.0,0.0,3.6399,2.6264
2.0,0.0,3.6464,2.6195
2.0,0.0,3.6463,2.6196
2.0,0.0,3.6460000000000004,2.6199
2.0,0.0,3.6462,2.6197
2.0,0.0,3.6465,2.6194
2.0,0.0,3.6461,2.6198
2.0,0.0,3.6459,2.62
2.0,2.0,3.0047,3.022
2.0,2.0,3.0046,3.0221
2.0,2.0,3.005,3.0217
2.0,2.0,3.0045,3.0222
2.0,2.0,3.0048,3.0219
2.0,2.0,3.0049,3.0218
2.0,2.0,3.0051,3.0215
2.0,2.0,3.0043,3.0223
2.0,2.0,3.0052,3.0214
2.0,2.0,3.008,3.0182
2.0,2.0,3.0083,3.0179
2.0,2.0,3.0085,3.0177
2.0,2.0,3.0074,3.0188
2.0,2.0,3.0076,3.0186
2.0,2.0,3.0081,3.0181
2.0,2.0,3.0078,3.0184
2.0,2.0,3.0082,3.0180000000000002
2.0,2.0,3.0077,3.0185
2.0,2.0,3.0079,3.0183
2.0,2.0,3.0075,3.0187
2.0,2.0,3.0054,3.0208
2.0,2.0,3.0084,3.0178
2.0,2.0,3.0114,3.0144
2.0,2.0,3.0112,3.0146
2.0,2.0,3.0108,3.015
2.0,2.0,3.0113,3.0145
2.0,2.0,3.0107,3.0151
2.0,2.0,3.011,3.0148
2.0,2.0,3.0109,3.0149
2.0,2.0,3.0111,3.0147
2.0,2.0,3.0115,3.0142
2.0,0.0,2.2880000000000003,3.1005
2.0,0.0,2.2488,3.1393
2.0,0.0,2.2484,3.1396
2.0,0.0,2.287,3.1007
2.0,0.0,2.2472,3.1404
2.0,0.0,2.2458,3.1409
2.0,2.0,1.5009,3.5089
2.0,2.0,1.4978,3.509
2.0,2.0,1.4972,3.509
2.0,2.0,1.4971,3.509
2.0,2.0,1.4969,3.509
2.0,2.0,1.4967,3.509
3.0,1.0,3.3574,2.617
3.0,1.0,3.3576,2.6168
3.0,1.0,3.3579,2.6165
3.0,1.0,3.3575,2.6169
3.0,1.0,3.3577,2.6167
3.0,1.0,3.3572,2.6171
3.0,1.0,3.3571,2.6172
3.0,1.0,3.3569,2.6173
3.0,1.0,3.3586,2.6155
3.0,1.0,3.3584,2.6157
3.0,1.0,3.3585,2.6156
3.0,1.0,3.3587,2.6154
3.0,1.0,3.3588,2.6152
3.0,1.0,3.3582,2.6158
3.0,1.0,3.358,2.6159
3.0,1.0,3.3902,2.5725
3.0,1.0,3.3898,2.5729
3.0,1.0,3.3899,2.5728
3.0,1.0,3.3903,2.5724
3.0,1.0,3.39,2.5726
3.0,1.0,3.3904,2.5721
3.0,0.0,3.1451,2.6755
3.0,0.0,3.1448,2.6757
3.0,0.0,3.1455,2.675
3.0,0.0,3.1453,2.6752
3.0,0.0,3.1454,2.6751
3.0,0.0,3.1452,2.6753
3.0,0.0,3.1449,2.6756
3.0,0.0,3.1446,2.6758
3.0,0.0,3.1445,2.6759
3.0,0.0,3.1456,2.6748
3.0,0.0,3.1807,2.6269
3.0,0.0,3.1809,2.6267
3.0,0.0,3.1811,2.6265
3.0,0.0,3.181,2.6266
3.0,0.0,3.1815,2.6260000000000003
3.0,0.0,3.1814,2.6261
3.0,0.0,3.1812,2.6263
3.0,0.0,3.1813,2.6262
3.0,0.0,3.1803,2.6271
3.0,0.0,3.18,2.6273
3.0,0.0,3.1799,2.6274
3.0,0.0,3.1801,2.6272
3.0,2.0,2.971,2.8080000000000003
3.0,2.0,2.9711,2.8079
3.0,2.0,2.9713,2.8077
3.0,2.0,2.9712,2.8078
3.0,2.0,2.9714,2.8075
3.0,2.0,2.9708,2.8081
3.0,1.0,1.9643,3.0333
3.0,1.0,1.9635,3.0334
3.0,1.0,1.9609999999999999,3.0335
3.0,1.0,1.8267,3.0810000000000004
3.0,1.0,1.8259,3.0811
3.0,1.0,1.8712,3.0346
3.0,1.0,1.8223,3.083
3.0,1.0,1.8693,3.0354
3.0,2.0,1.4821,3.275
3.0,2.0,1.5033,3.2523
3.0,2.0,1.5019,3.2524
3.0,2.0,1.4999,3.2527
3.0,2.0,1.4985,3.2529
3.0,2.0,1.4595,3.2758
3.0,2.0,1.4587,3.2760000000000002
3.0,2.0,1.4577,3.2761
3.0,2.0,1.4569999999999999,3.2762
3.0,2.0,1.4565,3.2764
3.0,2.0,1.4561,3.2764
3.0,2.0,1.4554,3.2765
3.0,2.0,1.4549,3.2767
3.0,2.0,1.455,3.2766
3.0,2.0,1.4549,3.2766
3.0,2.0,1.4547,3.2766
3.0,2.0,1.4543,3.2767
3.0,2.0,1.4542,3.2767
3.0,2.0,1.4541,3.2768
3.0,2.0,1.454,3.2768
4.0,0.0,3.2760000000000002,3.4613
4.0,0.0,3.2757,3.4616
4.0,0.0,3.2761,3.4611
4.0,0.0,3.2758,3.4614
4.0,2.0,3.4005,2.7199
4.0,2.0,3.4007,2.7197
4.0,2.0,3.4006,2.7198
4.0,2.0,3.4008,2.7196
4.0,2.0,3.4009,2.7194
4.0,0.0,1.865,3.8685
4.0,0.0,1.8637,3.8687
4.0,0.0,1.8619,3.8688
4.0,0.0,1.8605,3.8689999999999998
4.0,0.0,1.8478,3.87
5.0,2.0,3.7129,3.2977
5.0,2.0,3.713,3.2976
5.0,2.0,3.7132,3.2974
5.0,2.0,3.7135,3.2971
5.0,2.0,3.7128,3.2978
5.0,2.0,3.7126,3.298
5.0,2.0,3.7136,3.2969999999999997
5.0,2.0,3.7127,3.2979
5.0,2.0,3.7133,3.2973
5.0,2.0,3.7131,3.2975
5.0,2.0,3.7134,3.2972
5.0,2.0,3.7137,3.2968
5.0,2.0,3.716,3.2942
5.0,2.0,3.7157,3.2945
5.0,2.0,3.7158,3.2944
5.0,2.0,3.7166,3.2936
5.0,2.0,3.7164,3.2938
5.0,2.0,3.7168,3.2934
5.0,2.0,3.7159,3.2943
5.0,2.0,3.7167,3.2935
5.0,2.0,3.7163,3.2939
5.0,2.0,3.7162,3.2939999999999996
5.0,2.0,3.7165,3.2937
5.0,2.0,3.7161,3.2941
5.0,2.0,3.7138,3.2963
5.0,2.0,3.717,3.2931
5.0,2.0,3.7169,3.2932
5.0,2.0,3.72,3.2898
5.0,2.0,3.7192,3.2906
5.0,2.0,3.7196,3.2902
5.0,2.0,3.7198,3.29
5.0,2.0,3.7194,3.2904
5.0,2.0,3.7193,3.2905
5.0,2.0,3.7195,3.2903
5.0,2.0,3.7199,3.2899
5.0,2.0,3.7197,3.2901
5.0,2.0,3.719,3.2907
5.0,2.0,3.7189,3.2908
5.0,2.0,3.7201,3.2896
5.0,2.0,3.7179,3.2911
5.0,2.0,3.7174,3.2916
5.0,2.0,3.7175,3.2915
5.0,2.0,3.7178,3.2912
5.0,2.0,3.7172,3.2918
5.0,2.0,3.7171,3.2919
5.0,2.0,3.718,3.2910000000000004
5.0,2.0,3.7176,3.2914
5.0,2.0,3.7173,3.2917
5.0,2.0,3.7177,3.2913
5.0,2.0,2.7826,3.5821
5.0,2.0,2.7333,3.6310000000000002
5.0,2.0,2.786,3.5781
5.0,2.0,2.7672,3.5964
5.0,2.0,2.7638,3.5994
5.0,2.0,2.7639,3.5991
5.0,2.0,2.7203,3.6379
5.0,2.0,2.325,3.7908
5.0,2.0,2.3624,3.753
5.0,2.0,2.3239,3.7909
5.0,2.0,2.3238,3.7909
5.0,2.0,2.3209999999999997,3.7910000000000004
5.0,2.0,2.3209,3.7910000000000004
5.0,1.0,1.4683,3.8534
5.0,1.0,1.4823,3.839
5.0,1.0,1.466,3.8538
5.0,1.0,1.4591,3.8606
5.0,1.0,1.4869,3.8322
5.0,1.0,1.4866,3.8323
5.0,1.0,1.4636,3.8541
5.0,1.0,1.4779,3.8396
5.0,1.0,1.4836,3.8327
5.0,1.0,1.4832,3.833
5.0,1.0,1.4747,3.84
5.0,1.0,1.4815,3.8331
5.0,1.0,1.4721,3.8406
5.0,1.0,1.4722,3.8405
5.0,1.0,1.4715,3.8406
5.0,1.0,1.4714,3.8407
5.0,1.0,1.4708,3.8408
5.0,1.0,1.4707,3.8408
5.0,1.0,1.4706,3.8408
5.0,1.0,1.47,3.8408
5.0,1.0,1.4457,3.861
5.0,1.0,1.4456,3.8611
5.0,1.0,1.4455,3.8612
5.0,1.0,1.4447,3.8613
5.0,1.0,1.4442,3.8614
5.0,1.0,1.4439,3.8614
5.0,1.0,1.4435,3.8614
5.0,1.0,1.443,3.8616
5.0,1.0,1.4431,3.8615
5.0,1.0,1.4426,3.8616
5.0,1.0,1.4417,3.8618
5.0,1.0,1.4413,3.8618
5.0,1.0,1.4412,3.8618
5.0,1.0,1.4409999999999998,3.8618
5.0,1.0,1.4409,3.8618
5.0,1.0,1.4408,3.8618
5.0,1.0,1.4406,3.8618
6.0,1.0,3.4386,3.1113
6.0,1.0,3.4388,3.111
6.0,1.0,3.4389,3.1109
6.0,1.0,3.4387,3.1111
6.0,1.0,3.4389999999999996,3.1108
6.0,1.0,3.4383,3.1114
6.0,1.0,3.4391,3.1106
6.0,1.0,3.4393,3.1104
6.0,1.0,3.4382,3.1115
6.0,1.0,3.4392,3.1105
6.0,1.0,3.4394,3.1102
6.0,1.0,2.2096,3.4361
6.0,1.0,2.1413,3.5037
6.0,1.0,2.1402,3.5042
6.0,1.0,2.2046,3.4392
6.0,1.0,2.1389,3.5044
6.0,1.0,2.1379,3.505
6.0,1.0,2.1291,3.5069
6.0,1.0,2.1282,3.5072
6.0,1.0,2.1279,3.5072
6.0,1.0,2.1276,3.5073
6.0,1.0,2.127,3.5076
6.0,1.0,2.1266,3.5077
6.0,1.0,2.125,3.5079
6.0,1.0,2.1244,3.5079
6.0,1.0,2.1231,3.5082
6.0,2.0,1.4317,3.5197
6.0,2.0,1.4274,3.5198
6.0,2.0,1.4273,3.5198
6.0,2.0,1.4272,3.5198
7.0,0.0,2.7413,3.5083
7.0,0.0,2.7416,3.508
7.0,0.0,2.7412,3.5084
7.0,0.0,2.7417,3.5079
7.0,0.0,2.7414,3.5081
7.0,0.0,2.7419,3.5075
7.0,0.0,2.7418,3.5076
7.0,1.0,2.8957,3.2785
7.0,1.0,2.8955,3.2787
7.0,1.0,2.8959,3.2783
7.0,1.0,2.8960000000000004,3.2782
7.0,1.0,2.8956,3.2786
7.0,1.0,2.8961,3.2781
7.0,1.0,2.8958,3.2784
7.0,1.0,2.8963,3.2701
7.0,1.0,2.8962,3.2702
7.0,2.0,2.9952,3.1574
7.0,2.0,2.9951,3.1575
7.0,2.0,2.9953,3.1573
7.0,2.0,2.9955,3.1571
7.0,2.0,2.9956,3.157
7.0,2.0,2.9954,3.1572
7.0,1.0,2.8568,3.2927
7.0,1.0,2.8569,3.2926
7.0,1.0,2.8565,3.293
7.0,1.0,2.8567,3.2928
7.0,1.0,2.8564,3.2931
7.0,1.0,2.8563,3.2932
7.0,1.0,2.8571,3.2923
7.0,1.0,2.8569999999999998,3.2924
7.0,1.0,2.8572,3.2922
7.0,1.0,2.8573,3.292
7.0,1.0,2.8574,3.2919
7.0,1.0,2.8577,3.2915
7.0,1.0,2.8576,3.2916
7.0,1.0,2.8575,3.2917
7.0,1.0,2.8541,3.2936
7.0,1.0,2.8543,3.2934
7.0,1.0,2.8544,3.2933
7.0,1.0,2.8542,3.2935
7.0,1.0,2.8538,3.2939
7.0,1.0,2.8539,3.2938
7.0,1.0,2.8539999999999996,3.2937
7.0,1.0,2.8537,3.2939999999999996
7.0,2.0,2.9958,3.1457
7.0,2.0,2.9959,3.1456
7.0,1.0,2.8578,3.2836
7.0,2.0,2.9611,3.1699
7.0,2.0,2.9610000000000003,3.17
7.0,2.0,2.9609,3.1701
7.0,2.0,2.9613,3.1697
7.0,2.0,2.9612,3.1698
7.0,2.0,2.9615,3.1694
7.0,2.0,2.9614,3.1695
7.0,2.0,2.9616,3.1693
7.0,2.0,2.9618,3.158
7.0,2.0,2.9617,3.1581
7.0,2.0,2.9051,3.1757
7.0,2.0,2.9048,3.176
7.0,2.0,2.9052,3.1756
7.0,2.0,2.9056,3.1751
7.0,2.0,2.9054,3.1753
7.0,2.0,2.9053,3.1754
7.0,2.0,2.9049,3.1758
7.0,2.0,2.9055,3.1752
7.0,0.0,1.4054,3.904
7.0,0.0,1.291,3.9217
7.0,1.0,1.5509,3.661
7.0,1.0,1.5507,3.661
7.0,0.0,1.2884,3.9218
7.0,0.0,1.2882,3.9218
7.0,0.0,1.2875,3.9219
7.0,0.0,1.2873,3.9219
7.0,0.0,1.2864,3.9219999999999997
7.0,0.0,1.286,3.9219999999999997
7.0,0.0,1.2853,3.9221
7.0,0.0,1.2851,3.9221
7.0,0.0,1.284,3.9221
7.0,1.0,1.5438,3.6612
7.0,0.0,1.2802,3.9222
7.0,2.0,1.6019999999999999,3.5485
7.0,2.0,1.6019,3.5486
7.0,2.0,1.5984,3.5493
7.0,2.0,1.5982,3.5493
7.0,2.0,1.5978,3.5494
7.0,2.0,1.5976,3.5494
7.0,2.0,1.5972,3.5495
7.0,2.0,1.5971,3.5494
7.0,2.0,1.597,3.5494
7.0,2.0,1.5971,3.5493
7.0,2.0,1.5963,3.5497
7.0,2.0,1.5958,3.5497
7.0,2.0,1.5957,3.5497
7.0,2.0,1.5954,3.5497
7.0,2.0,1.5952,3.5497
7.0,2.0,1.5948,3.5498
7.0,2.0,1.5947,3.5498
7.0,2.0,1.5946,3.5498
7.0,2.0,1.5945,3.5498
7.0,2.0,1.5944,3.5498
7.0,2.0,1.5943,3.5498
7.0,2.0,1.5941,3.5498
7.0,2.0,1.594,3.5498
7.0,2.0,1.5919999999999999,3.5499
8.0,1.0,3.6545,3.4053
8.0,1.0,3.6543,3.4055
8.0,1.0,3.6544,3.4054
8.0,1.0,3.6547,3.4051
8.0,1.0,3.6548,3.4049
8.0,1.0,3.6549,3.4048
8.0,1.0,3.654,3.4056
8.0,1.0,3.6539,3.4057
8.0,1.0,3.6538,3.4058
8.0,1.0,3.7017,3.341
8.0,1.0,3.702,3.3407
8.0,1.0,3.7021,3.3406
8.0,1.0,3.7025,3.3401
8.0,1.0,3.7022,3.3404
8.0,1.0,3.7023,3.3403
8.0,1.0,3.7024,3.3402
8.0,1.0,3.7018,3.3408
8.0,1.0,3.7012,3.3411
8.0,1.0,3.7009,3.3414
8.0,1.0,3.7008,3.3415
8.0,1.0,3.7006,3.3416
8.0,1.0,3.701,3.3412
8.0,1.0,3.6996,3.3417
8.0,1.0,2.3953,3.799
8.0,1.0,2.3914,3.8023
8.0,1.0,2.3879,3.8051
8.0,1.0,2.3995,3.7931
8.0,1.0,2.3983,3.7937
8.0,1.0,2.3973,3.7939
8.0,1.0,2.4517,3.7383
8.0,1.0,2.4485,3.7391
8.0,1.0,2.3816,3.8052
8.0,1.0,2.3814,3.8053
8.0,1.0,2.3809,3.8054
8.0,1.0,2.4469,3.7394
8.0,2.0,2.1909,3.8603
8.0,2.0,2.2128,3.8363
8.0,2.0,2.2113,3.8364
8.0,2.0,2.1865,3.8605
8.0,2.0,2.2084,3.8367
8.0,2.0,2.2082,3.8367
8.0,2.0,2.2081,3.8367
8.0,2.0,2.208,3.8367
9.0,0.0,3.3456,3.4244
9.0,0.0,3.3457,3.4243
9.0,0.0,3.3459,3.424
9.0,0.0,3.3458,3.4241
9.0,0.0,1.8857,3.906
9.0,0.0,1.8756,3.9069
9.0,0.0,1.8749,3.907
9.0,0.0,1.8742,3.9071
9.0,0.0,1.8724,3.9072
9.0,0.0,1.8722,3.9072
10.0,1.0,3.6167,2.81
10.0,1.0,3.6171,2.8095
10.0,1.0,3.6168,2.8098
10.0,1.0,3.6175,2.8091
10.0,1.0,3.617,2.8096
10.0,1.0,3.6174,2.8092
10.0,1.0,3.6169,2.8097
10.0,1.0,3.6176,2.8089
10.0,1.0,3.6177,2.8087
10.0,1.0,3.6179,2.8085
10.0,1.0,3.6178,2.8086
10.0,1.0,3.5551,2.8339999999999996
10.0,1.0,3.5548,2.8342
10.0,1.0,3.5558,2.8332
10.0,1.0,3.5547,2.8343
10.0,1.0,3.5549,2.8341
10.0,1.0,3.5556,2.8333
10.0,1.0,3.5553,2.8336
10.0,1.0,3.5552,2.8337
10.0,2.0,3.0634,3.0580000000000003
10.0,2.0,3.063,3.0584
10.0,2.0,3.0635,3.0579
10.0,2.0,3.0631,3.0583
10.0,2.0,3.0632,3.0582
10.0,2.0,3.0633,3.0581
10.0,2.0,3.0628,3.0585
10.0,1.0,2.2191,3.2631
10.0,1.0,2.2152,3.2666
10.0,2.0,1.5858,3.4953
10.0,2.0,1.5797,3.4978
10.0,2.0,1.5744,3.5001
10.0,2.0,1.5729,3.5005
10.0,2.0,1.5721,3.5006
10.0,2.0,1.5741,3.4986
10.0,2.0,1.5714,3.5007
10.0,2.0,1.5713,3.5008
10.0,2.0,1.5694,3.5010000000000003
10.0,2.0,1.5693,3.5010000000000003
10.0,2.0,1.5672,3.5012
10.0,2.0,1.5671,3.5012
10.0,2.0,1.5669,3.5012
10.0,2.0,1.5635,3.5013
10.0,2.0,1.5634,3.5013
10.0,2.0,1.5633,3.5013
10.0,2.0,1.5632,3.5013
10.0,2.0,1.5631,3.5013
10.0,2.0,1.5630000000000002,3.5013
10.0,2.0,1.5629,3.5013
11.0,1.0,2.9258,3.4229
11.0,1.0,2.9257,3.423
11.0,1.0,2.9261,3.4226
11.0,1.0,2.9253,3.4234
11.0,1.0,2.9254,3.4233
11.0,1.0,2.9255,3.4231
11.0,1.0,2.9259,3.4227
11.0,1.0,2.9330000000000003,3.4132
11.0,1.0,2.9325,3.4137
11.0,1.0,2.9322,3.4139999999999997
11.0,1.0,2.9324,3.4138
11.0,1.0,2.9329,3.4133
11.0,1.0,2.9326,3.4136
11.0,1.0,2.9321,3.4141
11.0,1.0,2.9328,3.4134
11.0,2.0,3.5706,2.6910000000000003
11.0,2.0,3.5695,2.6921
11.0,2.0,3.5699,2.6917
11.0,2.0,3.5704,2.6912
11.0,2.0,3.5697,2.6919
11.0,2.0,3.5702,2.6914
11.0,2.0,3.5696,2.6919999999999997
11.0,2.0,3.57,2.6916
11.0,2.0,3.5698,2.6918
11.0,2.0,3.5703,2.6913
11.0,2.0,3.5694,2.6922
11.0,2.0,3.5701,2.6915
11.0,2.0,3.5705,2.6910000000000003
11.0,2.0,3.5746,2.6853
11.0,2.0,3.575,2.6849
11.0,2.0,3.5749,2.685
11.0,2.0,3.5753,2.6846
11.0,2.0,3.575,2.6848
11.0,2.0,3.5747,2.6851
11.0,2.0,3.5752,2.6846
11.0,2.0,3.5751,2.6847
11.0,0.0,2.9748,3.2749
11.0,0.0,2.9744,3.2753
11.0,0.0,2.9746,3.2751
11.0,0.0,2.9749,3.2748
11.0,0.0,2.9745,3.2752
11.0,0.0,2.9747,3.275
11.0,0.0,2.975,3.2746
11.0,0.0,2.9811,3.2663
11.0,0.0,2.9810000000000003,3.2664
11.0,0.0,2.9812,3.2662
11.0,0.0,2.9813,3.266
11.0,0.0,2.9815,3.2658
11.0,0.0,2.9812,3.2661
11.0,0.0,2.9814,3.2659
11.0,0.0,2.9701,3.2764
11.0,0.0,2.9705,3.2760000000000002
11.0,0.0,2.9706,3.2759
11.0,0.0,2.9702,3.2763
11.0,0.0,2.9704,3.2761
11.0,0.0,2.9707,3.2758
11.0,0.0,2.9703,3.2762
11.0,0.0,1.7191,3.6997
11.0,0.0,1.7156,3.7021
11.0,0.0,1.7168,3.7003
11.0,0.0,1.7148,3.7022
11.0,0.0,1.713,3.7028
11.0,0.0,1.7123,3.7028
11.0,0.0,1.7108,3.7029
11.0,0.0,1.7068,3.7030000000000003
11.0,0.0,1.7013,3.7031
11.0,0.0,1.6815,3.7037
11.0,0.0,1.6813,3.7033
11.0,0.0,1.68,3.7039
11.0,0.0,1.6784,3.7044
11.0,0.0,1.6724,3.7048
11.0,0.0,1.6664,3.7048
11.0,1.0,1.5369,3.8223
11.0,1.0,1.571,3.7869
11.0,1.0,1.5283,3.8244
11.0,0.0,1.6464,3.7049
11.0,0.0,1.6455,3.7051
11.0,0.0,1.645,3.7052
11.0,1.0,1.5225,3.8264
11.0,0.0,1.6429,3.7053
11.0,1.0,1.5189,3.827
11.0,0.0,1.6392,3.7054
11.0,1.0,1.5134,3.8271
11.0,1.0,1.5107,3.8271
11.0,1.0,1.5015,3.8274
11.0,1.0,1.5002,3.8278
11.0,1.0,1.4983,3.8279
11.0,1.0,1.4979,3.8280000000000003
11.0,1.0,1.4978,3.8280000000000003
11.0,1.0,1.4973,3.8280000000000003
11.0,1.0,1.4969,3.8281
11.0,1.0,1.4968,3.8281
11.0,1.0,1.4922,3.8282
11.0,1.0,1.492,3.8282
11.0,1.0,1.4917,3.8282
11.0,1.0,1.4914,3.8282
11.0,1.0,1.4907,3.8282
12.0,1.0,3.3913,3.3354
12.0,1.0,1.9018,3.6805
12.0,1.0,1.9003,3.6811
12.0,1.0,1.8986,3.6813
12.0,1.0,1.8982,3.6813
12.0,1.0,1.8936,3.6815
12.0,0.0,1.1301,3.7191
12.0,0.0,1.1241,3.7193
13.0,1.0,3.7533,3.0775
13.0,1.0,3.7531,3.0777
13.0,1.0,3.7526,3.0782
13.0,1.0,3.7528,3.0780000000000003
13.0,1.0,3.7529,3.0779
13.0,1.0,3.753,3.0778
13.0,1.0,3.7532,3.0776
13.0,1.0,3.7527,3.0781
13.0,1.0,2.4328,3.5276
13.0,1.0,2.4253,3.5279
13.0,1.0,2.4241,3.528
13.0,1.0,2.4226,3.5281
13.0,1.0,2.3511,3.55
13.0,1.0,2.3497,3.5503
13.0,1.0,2.3451,3.5509
13.0,1.0,2.3369,3.5512
13.0,1.0,2.3347,3.5515
13.0,1.0,2.294,3.5698
13.0,1.0,2.2859,3.5702
13.0,1.0,2.2835,3.5704
13.0,1.0,2.2833,3.5704
13.0,1.0,2.2832,3.5704
13.0,1.0,2.283,3.5705
14.0,2.0,3.7157,3.0392
14.0,2.0,3.716,3.0389
14.0,2.0,3.7158,3.0391
14.0,2.0,3.7159,3.0389999999999997
14.0,1.0,3.5353,3.1056
14.0,1.0,3.5354,3.1054
14.0,1.0,3.5351,3.1057
14.0,1.0,3.535,3.1058
14.0,1.0,3.5374,3.1028
14.0,2.0,2.2069,3.4617
14.0,2.0,2.2955,3.3719
14.0,2.0,2.2946,3.3721
14.0,2.0,2.2943,3.3722
14.0,2.0,2.2935,3.3723
14.0,2.0,2.2925,3.3724
14.0,2.0,2.2905,3.3726
14.0,2.0,2.2874,3.3729
14.0,2.0,2.2871,3.3729
14.0,1.0,1.7979,3.5468
14.0,1.0,1.797,3.5469
14.0,1.0,1.7945,3.5473
