s,a,ns,N0,N1,vs0,vs1
0,0,7,1.8331998514407968,3.108607116987605,2.0571,2.6888
0,0,7,2.7774498514407964,2.6573571169876047,2.6703,2.3827
0,0,7,1.8079498514407968,3.1159821169876043,2.0281,2.6957
0,0,7,2.7893248514407962,2.6454821169876044,2.6727,2.3803
0,0,7,1.8054498514407968,3.1163571169876048,2.0267,2.696
0,0,7,2.789074851440797,2.645857116987605,2.6759,2.3771
0,0,7,2.796949851440796,2.6376071169876045,2.6867,2.366
0,0,7,2.120824851440797,2.9358571169876044,2.814,2.2332
0,0,7,1.8141998514407969,3.1147321169876045,2.0479,2.692
0,0,7,2.7883248514407963,2.646607116987605,2.6751,2.3779
0,0,7,2.7923248514407972,2.6424821169876047,2.6759,2.3771
0,0,7,2.053949851440797,2.9986071169876047,2.6626,2.3885
0,0,7,2.1464498514407966,2.9166071169876044,2.8226,2.2248
0,0,7,2.1343248514407964,2.9288571169876048,2.8133,2.2338
0,0,7,1.811699851440797,3.1151071169876046,2.0435,2.6928
0,0,7,1.867824851440797,3.0614821169876048,2.0875,2.606
0,0,7,1.8258248514407966,3.1118571169876046,2.0586,2.6878
0,0,7,2.776199851440797,2.6586071169876044,2.6695,2.3835
0,0,7,1.8183248514407968,3.1141071169876047,2.0465,2.6923
0,0,7,1.8114498514407968,3.1152321169876043,2.0419,2.6932
0,0,7,2.781324851440797,2.6536071169876045,2.6711,2.3819
0,0,7,1.8675748514407968,3.0616071169876045,2.0878,2.606
0,0,7,1.8050748514407968,3.1163571169876048,2.0267,2.696
0,0,7,2.0490748514407966,2.9994821169876045,2.6631,2.388
0,0,7,2.7910748514407966,2.643732116987605,2.6727,2.3803
0,0,7,1.8681998514407967,3.061232116987605,2.0885,2.6053
0,0,7,2.797949851440796,2.6367321169876043,2.6867,2.366
0,0,7,2.127949851440797,2.9319821169876046,2.8131,2.234
0,0,7,2.0614498514407966,2.995482116987605,2.6656,2.3869
0,0,7,1.8679498514407968,3.0613571169876046,2.0888,2.6053
0,0,7,1.8599498514407968,3.0699821169876045,2.0943,2.6037
0,0,7,2.7783248514407966,2.6566071169876047,2.6706,2.3824
0,0,7,2.7806998514407963,2.654232116987605,2.6695,2.3835
0,0,7,1.813949851440797,3.1148571169876047,2.0479,2.692
0,0,7,1.8526998514407969,3.093857116987605,2.0483,2.6917
0,0,7,2.780449851440797,2.6543571169876046,2.6711,2.3819
0,0,7,2.110699851440797,2.9406071169876045,2.8077,2.2369
0,0,7,1.8151998514407968,3.114607116987605,2.0472,2.692
0,0,7,2.7801998514407966,2.6547321169876046,2.6703,2.3827
0,0,7,2.7855748514407974,2.6493571169876042,2.6759,2.3771
0,0,7,2.136449851440797,2.9263571169876044,2.8235,2.2239
0,0,7,1.8675748514407968,3.0613571169876046,2.0846,2.6069
0,0,7,1.814949851440797,3.1147321169876045,2.0479,2.692
0,0,7,1.807324851440797,3.1161071169876045,2.0281,2.6957
0,0,7,2.7834498514407966,2.651357116987605,2.6703,2.3827
0,0,7,1.867324851440797,3.0617321169876046,2.0869,2.6064
0,0,7,2.7929498514407967,2.641857116987605,2.6867,2.366
0,0,7,1.8048248514407967,3.116482116987605,2.0235,2.6965
0,0,7,1.8085748514407967,3.1158571169876046,2.0332,2.6948
0,0,7,2.797949851440796,2.6364821169876045,2.6867,2.366
0,0,7,2.7869498514407964,2.6478571169876046,2.6735,2.3795
0,0,7,1.8679498514407968,3.0611071169876047,2.0855,2.6065
0,0,7,1.8058248514407966,3.1163571169876048,2.0267,2.696
0,0,7,2.7825748514407964,2.652357116987605,2.6735,2.3795
0,0,7,1.8301998514407969,3.1101071169876047,2.0571,2.6888
0,0,7,2.7748248514407967,2.659857116987604,2.6659,2.3868
0,0,7,2.789949851440797,2.644857116987605,2.6743,2.3787
0,0,7,2.1345748514407967,2.9279821169876046,2.8188,2.2285
0,0,7,1.813949851440797,3.114607116987605,2.0495,2.6916
0,0,7,1.804449851440797,3.116482116987605,2.0235,2.6965
0,0,7,1.8041998514407969,3.1166071169876046,2.0221,2.6968
0,0,7,1.814949851440797,3.1144821169876047,2.0512,2.6912
0,0,7,2.7795748514407967,2.655357116987605,2.6687,2.3843
0,0,7,2.1419498514407964,2.9213571169876045,2.8333,2.2138
0,0,7,1.844449851440797,3.1028571169876042,2.0509,2.6912
0,0,7,2.049574851440797,2.9996071169876046,2.6621,2.3888
0,0,7,1.8085748514407967,3.1156071169876047,2.036,2.6941
0,0,7,2.084949851440797,2.9797321169876043,2.6874,2.3652
0,0,7,1.8361998514407967,3.1073571169876044,2.0569,2.689
0,0,7,1.8439498514407966,3.1031071169876046,2.0569,2.689
0,0,7,2.7911998514407963,2.6436071169876043,2.6727,2.3803
0,0,7,2.775074851440796,2.6594821169876046,2.6667,2.3859
0,0,7,2.0713248514407967,2.9901071169876046,2.6669,2.3857
0,0,7,1.829324851440797,3.110607116987605,2.0564,2.6891
0,0,7,1.8679498514407968,3.0608571169876044,2.0855,2.6065
0,0,7,2.7844498514407965,2.6504821169876047,2.6727,2.3803
0,0,7,1.8683248514407969,3.0608571169876044,2.0864,2.6065
0,0,7,2.7944498514407967,2.6402321169876046,2.6818,2.3711
0,0,7,2.072199851440797,2.989607116987605,2.6657,2.3868
0,0,7,1.859699851440797,3.0698571169876048,2.0974,2.6025
0,0,7,2.1240748514407968,2.934357116987605,2.8077,2.2369
0,0,7,1.857824851440797,3.070982116987605,2.0967,2.6028
0,0,7,1.8066998514407968,3.116232116987605,2.0281,2.6957
0,0,7,1.8700748514407968,3.0607321169876047,2.0943,2.6037
0,0,7,1.8575748514407968,3.0711071169876045,2.0963,2.6029
0,0,7,2.783199851440797,2.6517321169876045,2.6695,2.3835
0,0,7,2.1513248514407968,2.9117321169876047,2.8352,2.2118
0,0,7,2.781449851440797,2.653482116987605,2.6735,2.3795
0,0,7,2.783824851440797,2.6511071169876046,2.6711,2.3819
0,0,7,2.4794498514407968,2.7987321169876047,2.0552,2.6897
0,0,7,1.8041998514407969,3.1163571169876048,2.0242,2.6964
0,0,7,1.844449851440797,3.1026071169876044,2.0569,2.689
0,0,7,2.7930748514407964,2.6417321169876042,2.6867,2.366
0,0,7,1.8579498514407968,3.0708571169876047,2.0974,2.6025
0,0,7,2.4724498514407967,2.805732116987605,2.0546,2.6898
0,0,7,2.7768248514407965,2.6581071169876047,2.669,2.384
0,0,7,1.8105748514407967,3.1154821169876046,2.0363,2.6941
0,0,7,2.788699851440797,2.6462321169876044,2.6759,2.3771
0,0,7,2.796324851440797,2.6383571169876046,2.6867,2.366
0,0,7,2.1309498514407967,2.9306071169876047,2.8093,2.2355
0,0,7,2.4714498514407968,2.806857116987605,2.0552,2.6897
0,0,7,1.816449851440797,3.1142321169876044,2.0535,2.6904
0,0,7,2.0723248514407966,2.9897321169876045,2.6659,2.3868
0,0,7,1.834949851440797,3.1078571169876046,2.0586,2.6878
0,0,7,1.8639498514407966,3.0623571169876045,2.0773,2.6085
0,0,7,2.7900748514407967,2.644732116987605,2.6759,2.3771
0,0,7,2.792449851440797,2.6423571169876046,2.6859,2.3668
0,0,7,2.092449851440797,2.972857116987605,2.6798,2.3731
0,0,7,2.048949851440797,2.9997321169876043,2.6626,2.3885
0,0,7,1.8358248514407967,3.1071071169876046,2.0555,2.6896
0,0,7,2.785699851440797,2.6492321169876045,2.6703,2.3827
0,0,7,1.806449851440797,3.1161071169876045,2.0292,2.6955
0,0,7,2.793324851440797,2.6413571169876047,2.6751,2.3779
0,0,7,2.795699851440797,2.638982116987605,2.6859,2.3668
0,0,7,2.7854498514407964,2.6493571169876042,2.6695,2.3835
0,0,7,1.8074498514407968,3.1159821169876043,2.031,2.6952
0,0,7,1.834574851440797,3.1078571169876046,2.0549,2.6898
0,0,7,1.8635748514407968,3.0623571169876045,2.0765,2.6085
0,0,7,2.7758248514407966,2.658982116987605,2.669,2.384
0,0,7,1.8426998514407968,3.1036071169876047,2.0569,2.689
0,0,7,1.8589498514407967,3.070482116987604,2.0986,2.6018
0,0,7,2.7824498514407967,2.652357116987605,2.6743,2.3787
0,0,7,2.4715748514407965,2.8069821169876046,2.0571,2.6888
0,0,7,2.105074851440797,2.9421071169876045,2.8077,2.2369
0,0,7,1.8199498514407968,3.1137321169876047,2.0509,2.6912
0,0,7,1.8711998514407968,3.0602321169876046,2.0974,2.6025
0,0,7,1.8280748514407967,3.1111071169876046,2.0535,2.6904
0,0,7,1.8639498514407966,3.0621071169876046,2.0747,2.609
0,0,7,2.0651998514407968,2.993357116987605,2.6687,2.3842
0,0,7,1.812074851440797,3.1152321169876043,2.0391,2.6936
0,0,7,2.128449851440797,2.9313571169876043,2.8153,2.2321
0,0,7,2.0816998514407965,2.9823571169876044,2.6812,2.3716
0,0,7,1.8099498514407968,3.1156071169876047,2.0363,2.6941
0,0,7,1.809699851440797,3.1157321169876044,2.031,2.6952
0,0,7,2.7863248514407966,2.6486071169876046,2.6719,2.3811
0,0,7,1.842074851440797,3.1037321169876044,2.0564,2.6891
0,0,7,1.8136998514407967,3.1147321169876045,2.0474,2.692
0,0,7,2.1093248514407965,2.9411071169876046,2.8082,2.2365
0,0,7,2.7945748514407964,2.640107116987605,2.6867,2.366
0,0,7,1.8630748514407969,3.0626071169876043,2.075,2.6089
0,0,7,1.809199851440797,3.1156071169876047,2.0363,2.6941
0,0,7,2.113574851440797,2.9394821169876044,2.8075,2.237
0,0,7,1.8661998514407967,3.0618571169876043,2.0833,2.6071
0,0,7,1.808949851440797,3.1157321169876044,2.035,2.6944
0,0,7,2.7954498514407966,2.6393571169876044,2.6838,2.3689
0,0,7,2.783324851440797,2.6516071169876048,2.6698,2.3832
0,0,7,1.8161998514407967,3.114357116987605,2.0512,2.6912
0,0,7,2.774699851440797,2.659857116987604,2.6656,2.3869
0,0,7,2.7786998514407966,2.6562321169876046,2.6703,2.3827
0,0,7,1.8626998514407969,3.0626071169876043,2.074,2.609
0,0,7,2.7881998514407966,2.6467321169876046,2.6735,2.3795
0,0,7,2.7744498514407967,2.6602321169876046,2.6656,2.3869
0,0,7,2.125574851440797,2.933357116987605,2.8137,2.2335
0,0,7,2.7888248514407965,2.6461071169876047,2.6751,2.3779
0,0,7,1.8565748514407967,3.0923571169876043,2.0555,2.6896
0,0,7,2.115449851440797,2.938357116987605,2.8137,2.2335
0,0,7,1.8134498514407966,3.1148571169876047,2.0479,2.692
0,0,7,1.8061998514407966,3.116232116987605,2.0281,2.6957
0,0,7,1.8114498514407968,3.115357116987605,2.031,2.6952
0,0,7,2.4561998514407968,2.8118571169876048,2.0221,2.6967
0,0,7,2.1133248514407965,2.9396071169876046,2.808,2.2366
0,0,7,2.785199851440797,2.6497321169876047,2.6687,2.3843
0,0,7,2.787574851440797,2.6473571169876045,2.6751,2.3779
0,0,7,1.8219498514407968,3.113357116987604,2.0512,2.6912
0,0,7,1.8124498514407967,3.1152321169876043,2.0395,2.6936
0,0,7,2.795199851440797,2.6394821169876046,2.6836,2.3692
0,0,7,2.7754498514407966,2.6593571169876045,2.668,2.3848
0,0,7,2.7789498514407973,2.6558571169876046,2.6711,2.3819
0,0,7,2.0923248514407966,2.972857116987605,2.6792,2.3737
0,0,7,2.7884498514407974,2.6463571169876046,2.6743,2.3787
0,0,7,2.790824851440797,2.6439821169876048,2.6719,2.3811
0,0,7,2.464199851440797,2.810482116987605,2.0434,2.6928
0,0,7,2.089824851440797,2.9757321169876048,2.6725,2.3804
0,0,7,1.8130748514407968,3.1148571169876047,2.0479,2.692
0,0,7,2.7805748514407966,2.6543571169876046,2.6714,2.3816
0,0,7,2.798449851440797,2.636107116987605,2.6867,2.366
0,0,7,2.1448248514407964,2.9186071169876047,2.8181,2.2293
0,0,7,1.8128248514407967,3.1149821169876044,2.0448,2.6926
0,0,7,1.8051998514407968,3.1163571169876048,2.0247,2.6963
0,0,7,2.784574851440796,2.650357116987605,2.6711,2.3819
0,0,7,1.840199851440797,3.104857116987605,2.0549,2.6898
0,0,7,1.8543248514407968,3.0929821169876046,2.0495,2.6916
0,0,7,2.777574851440797,2.6573571169876047,2.6687,2.3843
0,0,7,2.0893248514407965,2.9756071169876046,2.6743,2.3786
0,0,7,2.055449851440797,2.9982321169876047,2.6626,2.3885
0,0,7,2.086824851440797,2.9784821169876046,2.6875,2.365
0,0,7,2.1113248514407967,2.9403571169876046,2.8081,2.2365
0,0,7,1.8124498514407967,3.1149821169876044,2.0448,2.6926
0,0,7,1.8231998514407968,3.1128571169876045,2.0555,2.6896
0,0,7,2.072949851440797,2.9894821169876042,2.6628,2.3883
0,0,7,2.1471998514407966,2.9159821169876046,2.8243,2.2231
0,0,7,2.776949851440796,2.657982116987605,2.6687,2.3843
0,0,7,2.1369498514407965,2.9263571169876044,2.8202,2.2272
0,0,7,2.7864498514407963,2.648482116987605,2.6719,2.3811
0,0,7,1.8150748514407968,3.1147321169876045,2.0395,2.6936
0,0,7,2.4619498514407967,2.8108571169876044,2.0375,2.6938
0,0,7,1.8086998514407966,3.1158571169876046,2.0332,2.6948
0,0,7,2.7964498514407965,2.638232116987605,2.6867,2.366
0,0,7,1.856824851440797,3.0923571169876043,2.056,2.6892
0,0,7,1.8594498514407969,3.0703571169876045,2.0971,2.6025
0,0,7,1.8686998514407966,3.060982116987605,2.0907,2.6045
0,0,7,2.7896998514407967,2.645107116987605,2.6735,2.3795
0,0,7,2.047199851440797,2.999982116987604,2.6626,2.3885
0,0,7,2.7818248514407973,2.6531071169876044,2.6714,2.3816
0,0,7,1.8684498514407968,3.0611071169876047,2.0869,2.6064
0,0,7,1.814949851440797,3.114607116987605,2.0467,2.692
0,0,7,1.8059498514407968,3.1163571169876048,2.0267,2.696
0,0,7,2.0933248514407965,2.9717321169876048,2.6841,2.3686
0,0,7,1.8328248514407968,3.108607116987605,2.0549,2.6898
0,0,7,2.480699851440797,2.797357116987605,2.0549,2.6898
0,0,7,2.7853248514407967,2.6496071169876045,2.6751,2.3779
0,0,7,2.787699851440797,2.6472321169876043,2.6735,2.3795
0,0,7,1.8670748514407969,3.0617321169876046,2.0864,2.6065
0,0,7,2.4808248514407967,2.7977321169876044,2.0564,2.6891
0,0,7,1.8121998514407969,3.1151071169876046,2.0435,2.6928
0,0,7,1.8045748514407969,3.116482116987605,2.0235,2.6965
0,0,7,2.795324851440797,2.6393571169876044,2.6838,2.3689
0,0,7,2.7788248514407963,2.656107116987605,2.6719,2.3811
0,0,7,1.8043248514407968,3.1166071169876046,2.0221,2.6968
0,0,7,1.8290748514407968,3.1108571169876047,2.0535,2.6904
0,0,7,1.8150748514407968,3.1144821169876047,2.0512,2.6912
0,0,7,1.8055748514407968,3.1163571169876048,2.0267,2.696
0,0,7,2.790449851440797,2.6443571169876043,2.6743,2.3787
0,0,7,2.7939498514407966,2.640857116987605,2.6859,2.3668
0,0,7,2.1124498514407963,2.9398571169876044,2.8082,2.2365
0,0,7,1.8084498514407967,3.1157321169876044,2.035,2.6944
0,0,7,1.8399498514407968,3.1044821169876045,2.0539,2.69
0,0,7,2.782949851440797,2.6519821169876043,2.6687,2.3843
0,0,7,1.811574851440797,3.1152321169876043,2.0419,2.6932
0,0,7,2.7776998514407967,2.6572321169876045,2.669,2.384
0,0,7,1.8146998514407968,3.1144821169876047,2.0512,2.6912
0,0,7,2.1319498514407966,2.9301071169876045,2.8073,2.2371
0,0,7,1.8579498514407968,3.070982116987605,2.0986,2.6018
0,0,7,1.814449851440797,3.1148571169876047,2.0465,2.6923
0,0,7,1.806824851440797,3.116232116987605,2.0281,2.6957
0,0,7,2.780949851440797,2.6538571169876044,2.6703,2.3827
0,0,7,1.8595748514407968,3.0699821169876045,2.0971,2.6028
0,0,7,2.792824851440797,2.6419821169876045,2.6867,2.366
0,0,7,1.8043248514407968,3.1163571169876048,2.0246,2.6963
0,0,7,1.8506998514407969,3.0939821169876045,2.0399,2.6934
0,0,7,2.149949851440797,2.913357116987605,2.8317,2.2155
0,0,7,2.779949851440797,2.6549821169876044,2.6695,2.3835
0,0,7,1.8246998514407968,3.1123571169876043,2.0564,2.6891
0,0,7,1.814074851440797,3.1148571169876047,2.0479,2.692
0,0,7,2.128449851440797,2.9317321169876047,2.8131,2.234
0,0,7,1.8106998514407968,3.1154821169876046,2.035,2.6944
0,0,7,2.7898248514407964,2.6449821169876047,2.6751,2.3779
0,0,7,2.7974498514407964,2.637107116987605,2.6859,2.3668
0,0,7,2.0616998514407965,2.9953571169876048,2.6659,2.3868
0,0,7,2.1114498514407964,2.940232116987605,2.8086,2.2361
0,0,7,2.468949851440797,2.8091071169876045,2.0549,2.6898
0,0,7,1.8304498514407967,3.1102321169876044,2.0564,2.6891
0,0,7,1.814449851440797,3.114607116987605,2.0495,2.6916
0,0,7,1.8531998514407968,3.093607116987605,2.0465,2.6923
0,0,7,1.8640748514407968,3.0623571169876045,2.0776,2.6084
0,0,7,2.087449851440797,2.977607116987605,2.6687,2.3842
0,0,7,1.856824851440797,3.0716071169876047,2.0986,2.6018
0,0,7,1.804949851440797,3.116482116987605,2.0235,2.6965
0,0,7,2.105824851440797,2.941982116987605,2.8075,2.237
0,0,7,2.113949851440797,2.9393571169876047,2.808,2.2366
0,0,7,2.1120748514407968,2.9398571169876044,2.8135,2.2337
0,0,7,2.784199851440797,2.6507321169876046,2.669,2.384
0,0,7,2.057199851440797,2.9973571169876045,2.6659,2.3868
0,0,7,2.7915748514407968,2.6432321169876047,2.6751,2.3779
0,0,7,2.149699851440797,2.9132321169876043,2.8333,2.2138
0,0,7,1.8075748514407968,3.1159821169876043,2.031,2.6952
0,0,7,2.7836998514407973,2.6512321169876043,2.6687,2.3843
0,0,7,2.078699851440797,2.9866071169876043,2.6661,2.3865
0,0,7,1.814074851440797,3.114607116987605,2.0495,2.6916
0,0,7,2.781949851440797,2.6529821169876047,2.6727,2.3803
0,0,7,1.8171998514407968,3.114357116987605,2.0479,2.692
0,0,7,2.4829498514407966,2.7957321169876046,2.0586,2.6878
0,0,7,1.8494498514407969,3.0944821169876047,2.0391,2.6935
0,0,7,1.852574851440797,3.0937321169876046,2.0448,2.6926
0,0,7,1.8590748514407966,3.070482116987604,2.0971,2.6028
0,0,7,2.478449851440797,2.7998571169876043,2.0552,2.6897
0,0,7,1.867449851440797,3.0614821169876048,2.0867,2.6062
0,0,7,1.8670748514407969,3.060982116987605,2.0833,2.607
0,0,7,2.1161998514407965,2.9382321169876047,2.8133,2.2338
0,0,7,2.0730748514407966,2.9891071169876047,2.6637,2.3874
0,0,7,2.1093248514407965,2.941232116987605,2.808,2.2366
0,0,7,1.8071998514407968,3.1159821169876043,2.031,2.6952
0,0,7,2.786074851440797,2.6488571169876045,2.6711,2.3819
0,0,7,1.8046998514407968,3.1163571169876048,2.0247,2.6963
0,0,7,1.8589498514407967,3.0703571169876045,2.0974,2.6025
0,0,7,1.8630748514407969,3.0627321169876045,2.0759,2.6089
0,0,7,2.1295748514407964,2.9312321169876046,2.8129,2.2341
0,0,7,2.793699851440797,2.6409821169876047,2.6759,2.3771
0,0,7,1.8586998514407966,3.070732116987605,2.096,2.6032
0,0,7,2.7839498514407968,2.6508571169876047,2.6695,2.3835
0,0,7,1.8100748514407967,3.1156071169876047,2.035,2.6944
0,0,7,2.793449851440797,2.6413571169876047,2.6751,2.3779
0,0,7,2.0811998514407968,2.9834821169876045,2.6775,2.3755
0,0,7,2.149699851440797,2.9129821169876045,2.8343,2.2128
0,0,7,2.112949851440797,2.9397321169876047,2.8077,2.2369
0,0,7,2.472949851440797,2.805732116987605,2.0569,2.689
0,0,7,1.8584498514407968,3.0708571169876047,2.0971,2.6028
0,0,7,1.8098248514407969,3.1157321169876044,2.0281,2.6957
0,0,7,2.795574851440797,2.6391071169876046,2.6859,2.3668
0,0,7,1.834449851440797,3.1079821169876047,2.0535,2.6904
0,0,7,2.480574851440797,2.7978571169876045,2.0569,2.689
0,0,7,1.8138248514407966,3.1147321169876045,2.0479,2.692
0,0,7,2.057949851440797,2.9968571169876044,2.6667,2.3859
0,0,7,2.7830748514407966,2.6518571169876046,2.6759,2.3771
0,0,7,2.1033248514407967,2.942357116987605,2.808,2.2366
0,0,7,2.128199851440797,2.9313571169876043,2.8159,2.2315
0,0,7,1.8663248514407966,3.0618571169876043,2.0843,2.607
0,0,7,2.046324851440797,2.999982116987604,2.6628,2.3883
0,0,7,2.778449851440797,2.6564821169876045,2.6695,2.3835
0,0,7,2.787949851440797,2.6469821169876044,2.6759,2.3771
0,0,7,1.8580748514407968,3.0708571169876047,2.0936,2.6038
0,0,7,1.8671998514407968,3.0613571169876046,2.0835,2.607
0,0,7,1.806949851440797,3.1161071169876045,2.0292,2.6955
0,0,7,2.113949851440797,2.9388571169876045,2.8137,2.2335
0,0,7,2.4649498514407964,2.8103571169876043,2.0455,2.6924
0,0,7,2.105949851440797,2.941857116987604,2.8078,2.2368
0,0,7,1.8418248514407969,3.1037321169876044,2.0586,2.6878
0,0,7,2.780074851440797,2.6548571169876047,2.6695,2.3835
0,0,7,1.8210748514407966,3.113357116987604,2.0527,2.6908
0,0,7,2.081074851440797,2.982857116987605,2.6796,2.3732
0,0,7,1.826949851440797,3.1116071169876047,2.0555,2.6896
0,0,7,2.7916998514407965,2.6431071169876046,2.6743,2.3787
0,0,7,1.8350748514407969,3.1078571169876046,2.056,2.6892
0,0,7,1.8659498514407968,3.0618571169876043,2.0835,2.607
0,0,7,2.1454498514407967,2.9178571169876046,2.82,2.2273
0,0,7,2.7849498514407967,2.6499821169876046,2.6719,2.3811
0,0,7,2.7873248514407964,2.6476071169876048,2.6743,2.3787
0,0,7,2.0719498514407966,2.9899821169876044,2.6621,2.3888
0,0,7,2.7949498514407964,2.6397321169876045,2.683,2.3698
0,0,7,2.133199851440797,2.9292321169876043,2.8103,2.2345
0,0,7,1.8065748514407969,3.1161071169876045,2.0292,2.6955
0,0,7,1.804074851440797,3.116482116987605,2.0235,2.6965
0,0,7,2.126074851440797,2.9331071169876046,2.8143,2.233
0,0,7,1.8354498514407969,3.1076071169876043,2.0586,2.6878
0,0,7,1.867449851440797,3.060982116987605,2.0843,2.607
0,0,7,1.8060748514407967,3.1163571169876048,2.0267,2.696
0,0,7,2.780324851440797,2.6546071169876044,2.6759,2.3771
0,0,7,2.0494498514407966,2.9994821169876045,2.6626,2.3885
0,0,7,2.463324851440797,2.8106071169876046,2.0409,2.6932
0,0,7,2.1348248514407966,2.9284821169876043,2.8145,2.2328
0,0,7,2.7843248514407968,2.650607116987605,2.6703,2.3827
0,0,7,2.4739498514407967,2.8046071169876043,2.0571,2.6888
0,0,7,1.8563248514407966,3.0923571169876043,2.0546,2.6898
0,0,7,1.846824851440797,3.1016071169876045,2.0526,2.6908
0,0,7,1.8190748514407968,3.113857116987605,2.0527,2.6908
0,0,7,1.8131998514407968,3.1148571169876047,2.0465,2.6923
0,0,7,2.0535748514407968,2.9988571169876046,2.6621,2.3888
0,0,7,2.0684498514407967,2.9921071169876043,2.6621,2.3888
0,0,7,2.4796998514407966,2.7983571169876047,2.0543,2.69
0,0,7,2.4771998514407967,2.8012321169876047,2.0557,2.6894
0,0,7,2.7959498514407963,2.6388571169876043,2.6867,2.366
0,0,7,2.117949851440797,2.937357116987605,2.8133,2.2338
0,0,7,1.8485748514407967,3.0947321169876045,2.0375,2.6938
0,0,7,2.7773248514407967,2.6576071169876045,2.6698,2.3832
0,0,7,1.8319498514407968,3.1094821169876043,2.0564,2.6891
0,0,7,1.8584498514407968,3.0703571169876045,2.0939,2.6037
0,0,7,1.8129498514407967,3.1149821169876044,2.0448,2.6926
0,0,7,2.7968248514407965,2.6378571169876044,2.6838,2.3689
0,0,7,2.4684498514407966,2.8093571169876044,2.0543,2.69
0,0,7,1.865449851440797,3.0621071169876046,2.0811,2.6078
0,0,7,1.806324851440797,3.116232116987605,2.0281,2.6957
0,0,7,2.075824851440797,2.988107116987605,2.6656,2.3869
0,0,7,2.7749498514407964,2.6597321169876045,2.6661,2.3865
0,0,7,2.0694498514407966,2.991482116987605,2.6656,2.3869
0,0,7,2.146074851440797,2.9172321169876048,2.8216,2.2257
0,0,7,2.134699851440797,2.927857116987605,2.8192,2.2281
0,0,7,1.8360748514407967,3.106982116987605,2.0586,2.6878
0,0,7,2.782699851440796,2.652232116987604,2.6714,2.3816
0,0,7,2.786199851440797,2.648732116987605,2.6743,2.3787
0,0,7,1.8125748514407969,3.1149821169876044,2.0448,2.6926
0,0,7,1.8283248514407968,3.1109821169876044,2.0526,2.6908
0,0,7,2.793824851440797,2.640857116987605,2.6759,2.3771
0,0,7,2.796199851440797,2.6384821169876047,2.6859,2.3668
0,0,7,2.0654498514407966,2.9932321169876044,2.6687,2.3843
0,0,7,2.120199851440797,2.936232116987605,2.8143,2.233
