Value0,Value1,Rollout,Runtime,Method
2.76320317208376,2.3569666662123905,0,13.903883934020996,ils
2.7331931372775697,2.5743071923914393,1,10.0561683177948,ils
2.842234215432036,3.451976038107896,2,12.962258100509644,ils
2.9432648750764625,2.7601679921150373,3,12.521565914154053,ils
3.0666186414224166,3.0141425771572963,4,15.068432092666626,ils
2.852988326566081,3.2464015497494088,5,7.944001913070679,ils
2.990377386028527,2.721543044037429,6,13.415316820144653,ils
3.0476415057367716,2.454729344971499,7,18.819011449813843,ils
2.5595644271145948,2.8101019547936397,8,14.178595304489136,ils
2.822392663881929,2.5540867152998046,9,9.620054483413696,ils
2.4814666273831056,3.227169717698854,10,18.361695289611816,ils
3.2674848222874657,3.013797096129969,11,8.824971437454224,ils
2.5446439164565278,3.0719608815080974,12,12.631193399429321,ils
2.67426956878466,2.805015000981526,13,14.092131853103638,ils
2.868262499080919,2.8022101964162465,14,16.366122484207153,ils
3.3202615340292674,2.6062739886306847,15,11.3298020362854,ils
2.9222941393322976,2.597693740512094,16,15.97848391532898,ils
3.026971443801544,3.0482897396314717,17,15.761499404907227,ils
2.8367178669337387,2.5819634917894065,18,15.306546449661255,ils
2.8882810954810405,3.0365145383510597,19,8.897693157196045,ils
2.7297346910646865,2.2637997786377415,20,14.615825414657593,ils
3.1656115786544965,2.524307287708758,21,9.160975933074951,ils
2.271397434097921,2.4708867618960517,22,14.974868535995483,ils
2.751617505544027,2.0323462971525537,23,15.61246943473816,ils
2.9129877070263386,2.4588097721296163,24,20.855165243148804,ils
2.6527276523475023,3.051044053732747,25,15.146081924438477,ils
2.479918465541773,2.5148290244027076,26,30.379393577575684,ils
2.794383064834699,2.6268505486859364,27,27.058098316192627,ils
2.6269443430054262,2.4586711081352086,28,27.6729838848114,ils
2.7333282283171974,3.010290378866895,29,16.428789615631104,ils
2.811761763627784,2.241106709775729,30,22.830392837524414,ils
2.8104333988990846,2.4142004238693415,31,14.817622900009155,ils
2.110700711098216,3.4136636155743356,32,12.133967399597168,ils
3.345483482303435,2.9518596357477898,33,16.523929119110107,ils
2.433855204910232,2.722111383936295,34,20.488624334335327,ils
3.1447836545224432,2.91401897414722,35,26.44527530670166,ils
2.560067485032602,2.2857258186604836,36,20.419102907180786,ils
3.072733698759161,2.313510408311455,37,19.410611629486084,ils
2.411279694158352,3.2611920164519685,38,18.805662155151367,ils
2.485973455220344,2.7273289823803024,39,30.924522399902344,ils
3.017249989719069,3.2933723144603806,40,16.030691385269165,ils
3.083423934888104,2.5645832581942853,41,17.054138660430908,ils
2.5796656055373477,3.723767014965597,42,23.873088359832764,ils
2.6037451119910258,2.8494796273757226,43,19.156663417816162,ils
2.9981952736350688,2.62044569759471,44,14.132882356643677,ils
2.7502110686113683,2.613447809681322,45,12.969281673431396,ils
2.7339995663094956,2.93503444605241,46,13.303545236587524,ils
3.2117260336290285,2.485655806831093,47,20.675938606262207,ils
2.85316019601328,2.616007324315829,48,14.690449237823486,ils
2.548691740726334,2.3065615767844485,49,20.945508003234863,ils
3.386871308034677,3.0450839670977423,50,13.898062229156494,ils
2.7971022319426133,3.2062410401758155,51,8.26380443572998,ils
2.987826756376298,2.8096024519054934,52,13.130337476730347,ils
2.74111231165204,2.68488921876136,53,12.025676250457764,ils
2.632512843545202,2.432745981288749,54,8.10261344909668,ils
2.6657479610016677,2.7292379216030964,55,9.218062400817871,ils
3.0357617085120654,2.476908629050175,56,16.45360565185547,ils
2.8677803105100685,2.984732969343731,57,10.623589515686035,ils
3.2441087344360207,2.802801468321047,58,13.725090026855469,ils
