s,a,ns,N0,N1,vs0,vs1
0,1,3,1.8437969026516137,1.6153470092271538,1.7188,1.5439
0,1,3,1.8439219026516134,1.6148470092271539,1.7188,1.5439
0,1,3,1.8440469026516138,1.614347009227154,1.7191,1.5431
0,1,3,1.8442969026516136,1.6137220092271536,1.7196,1.5415
0,1,3,1.8444219026516133,1.613347009227154,1.7198,1.5408
0,1,3,1.8444219026516133,1.613097009227154,1.7194,1.5422
0,1,3,1.8445469026516137,1.612847009227154,1.7196,1.5415
1,1,8,2.140814207452697,1.9502862920616704,2.0446,1.8008
1,1,8,2.140314207452697,1.9507862920616703,2.044,1.8014
1,1,8,2.1406892074526964,1.9504112920616705,2.0442,1.8012
1,1,8,2.1404392074526966,1.9506612920616706,2.044,1.8014
1,1,8,2.1401892074526967,1.9509112920616705,2.044,1.8014
1,1,8,2.139939207452697,1.9511612920616705,2.044,1.8014
1,1,8,2.1409392074526967,1.95016129206167,2.0446,1.8008
1,1,8,2.1405642074526967,1.9505362920616702,2.044,1.8014
1,1,8,2.2709392074526966,1.6612862920616702,2.0442,1.8012
1,1,8,2.2710642074526968,1.6605362920616702,2.0446,1.8008
1,1,8,2.315439207452697,1.5641612920616703,2.205,1.4595
1,1,8,2.3145642074526966,1.5647862920616702,2.2026,1.4615
1,1,8,2.3159392074526965,1.5631612920616702,2.2055,1.4581
1,1,8,2.299939207452697,1.5701612920616703,2.1592,1.4767
1,0,8,2.0965402473906383,1.7265814737451572,2.0446,1.8008
1,0,8,2.0960402473906385,1.7269564737451573,2.0441,1.8013
1,0,8,2.2131652473906387,1.478456473745157,2.2054,1.4587
1,0,8,2.1895402473906387,1.5017064737451573,2.2053,1.4589
1,0,8,2.2145402473906386,1.4760814737451573,2.2053,1.4589
1,0,8,2.2149152473906386,1.4754564737451572,2.2054,1.4587
1,0,8,2.2150402473906388,1.4749564737451573,2.2054,1.4587
1,0,8,2.1565402473906383,1.5144564737451573,2.1591,1.4774
1,0,8,2.156665247390639,1.5139564737451574,2.1592,1.4767
1,0,8,2.1567902473906386,1.5077064737451573,2.1594,1.4681
1,0,8,2.1565402473906383,1.5079564737451572,2.1592,1.4684
1,0,8,2.1570402473906385,1.5047064737451572,2.1596,1.4641
1,0,8,2.1571652473906386,1.5039564737451574,2.1598,1.463
1,0,8,2.1570402473906385,1.5040814737451573,2.1598,1.4631
2,1,5,1.6714577090383813,2.034947382153701,1.8421,1.5112
2,1,5,1.671082709038381,2.0351973821537013,1.8426,1.5108
2,1,5,1.6712077090383815,2.035072382153701,1.8426,1.5108
2,1,5,1.6709577090383814,2.035322382153701,1.8421,1.5112
2,1,5,1.671582709038381,2.0346973821537007,1.8426,1.5108
2,1,5,1.7148327090383813,1.9764473821537012,2.0146,1.2793
2,1,5,1.7149577090383816,1.9763223821537008,2.0135,1.2804
2,1,5,1.714457709038381,1.9768223821537008,2.0135,1.2804
2,1,5,1.7133327090383814,1.9778223821537013,2.0076,1.286
2,1,5,1.7152077090383815,1.9759473821537012,2.0146,1.2793
2,1,5,1.7129577090383812,1.978197382153701,2.0076,1.286
2,1,5,1.7134577090383811,1.977697382153701,2.0076,1.286
2,1,5,1.7132077090383813,1.977947382153701,2.0076,1.286
2,1,5,1.7150827090383813,1.976072382153701,2.0141,1.2798
2,1,5,1.7153327090383812,1.9758223821537009,2.0149,1.2787
2,1,5,1.7145827090383814,1.976572382153701,2.0141,1.2798
2,1,5,1.6764577090383814,2.006947382153701,1.8639,1.3993
2,1,5,1.6765827090383811,2.006822382153701,1.8643,1.3988
2,1,5,1.6767077090383813,2.006697382153701,1.8643,1.3988
2,1,5,1.6769577090383814,2.006447382153701,1.8639,1.3993
2,1,5,1.676832709038381,2.006572382153701,1.8639,1.3993
2,1,5,1.6770827090383815,2.006322382153701,1.8643,1.3988
2,1,5,1.684457709038381,1.9923223821537013,1.895,1.3416
2,1,5,1.683957709038381,1.9928223821537012,1.8928,1.3438
2,1,5,1.6848327090383812,1.991947382153701,1.8945,1.3419
2,1,5,1.6838327090383813,1.992947382153701,1.8928,1.3438
2,1,5,1.6843327090383813,1.992447382153701,1.8928,1.3438
2,1,5,1.6849577090383816,1.9918223821537009,1.895,1.3416
2,1,5,1.6835827090383815,1.9930723821537013,1.8919,1.3447
2,1,5,1.6840827090383814,1.9925723821537014,1.8919,1.3447
2,1,5,1.683457709038381,1.993197382153701,1.8917,1.345
2,1,5,1.6845827090383814,1.9920723821537007,1.8953,1.3412
2,1,5,1.6859577090383815,1.9893223821537012,1.9005,1.33
2,1,5,1.686332709038381,1.988947382153701,1.9005,1.33
2,1,5,1.6858327090383811,1.9894473821537009,1.9005,1.33
2,1,5,1.6854577090383815,1.9896973821537007,1.8993,1.3312
2,1,5,1.6855827090383813,1.989572382153701,1.8997,1.3308
2,1,5,1.6860827090383812,1.989072382153701,1.8997,1.3308
2,1,5,1.8047077090383816,1.819947382153701,2.0472,1.1604
2,1,5,1.8038327090383814,1.820822382153701,2.0472,1.1604
2,1,5,1.8039577090383812,1.8206973821537011,2.0472,1.1604
2,1,5,1.8052077090383816,1.819322382153701,2.0472,1.1604
2,1,5,1.8033327090383815,1.821197382153701,2.0424,1.1653
2,1,5,1.8035827090383816,1.820947382153701,2.0433,1.1644
2,1,5,1.8049577090383817,1.819447382153701,2.0471,1.1606
2,1,5,1.8040827090383815,1.8203223821537011,2.0436,1.1642
2,1,5,1.8053327090383813,1.8173223821537012,2.0395,1.1704
2,1,5,1.8054577090383817,1.816947382153701,2.048,1.1509
2,1,5,1.8069577090383815,1.8153223821537012,2.0548,1.1438
2,1,5,1.8057077090383815,1.816572382153701,2.0548,1.1438
2,1,5,1.8059577090383816,1.8163223821537011,2.0548,1.1438
2,1,5,1.8064577090383815,1.8158223821537012,2.0548,1.1438
2,1,5,1.8067077090383814,1.8154473821537012,2.0472,1.1604
2,1,5,1.8072077090383813,1.8149473821537012,2.0472,1.1604
2,1,5,1.8070827090383816,1.8150723821537011,2.0548,1.1438
2,1,5,1.8060827090383813,1.815947382153701,2.0432,1.1646
2,1,5,1.8074577090383814,1.8124473821537013,2.048,1.1509
2,1,5,1.8089577090383813,1.810822382153701,2.0548,1.1438
2,1,5,1.8084577090383813,1.811322382153701,2.0548,1.1438
2,1,5,1.8090827090383814,1.8106973821537011,2.0548,1.1438
2,1,5,1.8075827090383816,1.8121973821537012,2.0548,1.1438
2,1,5,1.8088327090383816,1.810947382153701,2.0548,1.1438
2,1,5,1.8077077090383813,1.8119473821537009,2.0488,1.1495
2,1,5,1.8164577090383816,1.6206973821537012,1.8421,1.5112
2,1,5,1.8714577090383815,1.514447382153701,2.0548,1.1438
2,1,5,1.8723327090383817,1.498697382153701,2.0548,1.1438
2,1,5,1.8724577090383814,1.4981973821537011,2.0548,1.1438
2,1,5,1.8733327090383816,1.493947382153701,2.0548,1.1438
2,1,5,1.8732077090383814,1.486822382153701,2.0548,1.1438
2,1,5,1.8733327090383816,1.486572382153701,2.0548,1.1438
2,1,5,1.8735827090383816,1.483572382153701,2.0548,1.1438
2,1,5,1.8738327090383815,1.4833223821537012,2.0548,1.1438
2,1,5,1.8737077090383814,1.483447382153701,2.0548,1.1438
2,1,5,1.8738327090383815,1.483197382153701,2.0548,1.1438
2,1,5,1.8735827090383816,1.4833223821537012,2.0548,1.1438
2,1,5,1.8739577090383812,1.4829473821537011,2.0548,1.1438
2,1,5,1.8739577090383812,1.4828223821537012,2.0548,1.1438
2,1,5,1.8740827090383816,1.4824473821537012,2.0548,1.1438
2,1,5,1.8739577090383812,1.4825723821537011,2.0548,1.1438
2,1,5,1.8739577090383812,1.4824473821537012,2.0548,1.1438
2,1,5,1.8740827090383816,1.4823223821537013,2.0548,1.1438
3,1,7,1.6932001679413557,1.9942060652291582,1.6995,1.8101
3,1,7,1.6935751679413558,1.993831065229158,1.6997,1.8099
3,1,7,1.6933251679413557,1.9940810652291578,1.6997,1.8099
3,1,7,1.6934501679413556,1.9939560652291581,1.6997,1.8099
3,1,7,1.693700167941356,1.993581065229158,1.6997,1.8099
3,1,7,1.7923251679413559,1.8890810652291583,1.9826,1.5097
3,1,7,1.792575167941356,1.8888310652291584,1.9832,1.5092
3,1,7,1.792200167941356,1.889206065229158,1.9826,1.5097
3,1,7,1.7924501679413558,1.8889560652291582,1.9832,1.5092
3,1,7,1.792700167941356,1.888706065229158,1.9832,1.5092
3,1,7,1.7928251679413558,1.8884560652291582,1.9832,1.5092
3,1,7,1.9934501679413557,1.341456065229158,2.1185,1.2319
3,1,7,1.9944501679413558,1.340331065229158,2.1185,1.2319
3,0,7,2.082275068318833,1.365402348417817,2.1185,1.2319
3,0,7,2.083275068318833,1.363402348417817,2.1189,1.2305
3,0,7,2.085025068318833,1.3522773484178168,2.1185,1.2319
3,0,7,2.0856500683188326,1.351152348417817,2.1185,1.2319
3,0,7,2.0856500683188326,1.351027348417817,2.1179,1.2331
3,0,7,2.086150068318833,1.350277348417817,2.1185,1.2319
3,0,7,2.0857750683188327,1.350652348417817,2.1179,1.2331
3,0,7,2.086150068318833,1.3501523484178168,2.1185,1.2319
3,0,7,2.086150068318833,1.3497773484178168,2.1188,1.2309
3,0,7,2.086150068318833,1.349652348417817,2.1189,1.2305
3,0,7,2.086150068318833,1.3495273484178167,2.1188,1.2309
3,0,7,2.086150068318833,1.3494023484178168,2.1188,1.2309
3,0,7,2.086275068318833,1.346777348417817,2.1188,1.2309
3,0,7,2.086275068318833,1.3465273484178168,2.1188,1.2309
4,0,9,2.0185308842006386,1.96995395327259,2.3776,1.915
4,0,9,2.018155884200639,1.9703289532725903,2.3776,1.915
4,0,9,2.018655884200639,1.9697039532725902,2.3776,1.915
4,0,9,2.018280884200639,1.9700789532725904,2.3776,1.915
4,0,9,2.0177808842006386,1.9704539532725907,2.3776,1.915
4,0,9,2.072655884200639,1.9124539532725904,2.3776,1.915
4,0,9,2.072905884200639,1.9122039532725903,2.3776,1.915
4,0,9,2.073405884200639,1.9117039532725904,2.3776,1.915
4,0,9,2.0731558842006392,1.9119539532725904,2.3776,1.915
4,0,9,2.073280884200639,1.91182895327259,2.3776,1.915
4,0,9,2.0730308842006386,1.9120789532725901,2.3776,1.915
4,0,9,2.073655884200639,1.9113289532725901,2.3776,1.915
4,0,9,2.073530884200639,1.9114539532725905,2.3776,1.915
4,0,9,2.1166558842006387,1.8255789532725901,2.4998,1.6726
4,0,9,2.116780884200639,1.82545395327259,2.4998,1.6726
4,0,9,2.117155884200639,1.8250789532725902,2.4998,1.6726
4,0,9,2.117030884200639,1.8252039532725899,2.4998,1.6726
4,0,9,2.1169058842006385,1.8253289532725903,2.4998,1.6726
4,0,9,2.116280884200639,1.8258289532725902,2.4998,1.6726
4,0,9,2.116405884200639,1.8257039532725905,2.4998,1.6726
4,0,9,2.117280884200639,1.82470395327259,2.4998,1.6726
4,0,9,2.1174058842006387,1.82445395327259,2.4998,1.6726
4,0,9,2.133905884200639,1.7629539532725902,2.3776,1.915
4,0,9,2.1421558842006387,1.7504539532725905,2.3776,1.915
4,0,9,2.144780884200639,1.7459539532725903,2.3776,1.915
4,0,9,2.1454058842006387,1.7449539532725904,2.3776,1.915
4,0,9,2.1484058842006393,1.73945395327259,2.3776,1.915
4,0,9,2.1531558842006384,1.72607895327259,2.3776,1.915
4,0,9,2.153905884200639,1.72395395327259,2.3776,1.915
4,0,9,2.156530884200639,1.7194539532725899,2.3776,1.915
4,0,9,2.157030884200639,1.7140789532725902,2.3776,1.915
4,0,9,2.1587808842006386,1.7105789532725901,2.3776,1.915
4,0,9,2.1776558842006386,1.6764539532725902,2.4998,1.6726
4,0,9,1.797155884200639,2.05282895327259,1.7587,2.1459
4,0,9,1.7975308842006388,2.0524539532725905,1.7587,2.1459
4,0,9,2.206655884200639,1.59320395327259,2.4998,1.6726
4,0,9,2.206780884200639,1.5923289532725904,2.4998,1.6726
4,0,9,2.222780884200639,1.5707039532725902,2.4998,1.6726
4,0,9,2.226155884200639,1.5637039532725905,2.4998,1.6726
4,0,9,2.2159058842006387,1.57120395327259,2.4998,1.6726
4,0,9,2.229530884200639,1.5458289532725904,2.4998,1.6726
4,0,9,2.229655884200639,1.5454539532725902,2.4998,1.6726
4,0,9,2.229655884200639,1.5449539532725902,2.4998,1.6726
4,0,9,2.229905884200639,1.5444539532725903,2.4998,1.6726
4,0,9,2.2300308842006387,1.5439539532725903,2.4998,1.6726
4,0,9,2.232030884200639,1.5415789532725903,2.4998,1.6726
4,0,9,2.230155884200639,1.5434539532725904,2.4998,1.6726
4,0,9,2.232530884200639,1.54032895327259,2.4998,1.6726
4,0,9,2.232780884200639,1.5394539532725904,2.4998,1.6726
4,0,9,2.2331558842006385,1.5382039532725904,2.4998,1.6726
4,0,9,2.2331558842006385,1.5380789532725903,2.4998,1.6726
5,0,7,1.75769238734787,1.9132668695164023,1.6997,1.8099
5,0,7,1.75744238734787,1.9135168695164022,1.6995,1.8101
5,0,7,1.7575673873478699,1.9133918695164025,1.6995,1.8101
5,0,7,1.8969423873478701,1.7656418695164022,1.9831,1.5093
5,0,7,2.03269238734787,1.4603918695164024,2.1179,1.2331
5,0,7,2.03294238734787,1.4597668695164023,2.1185,1.2319
5,0,7,2.03356738734787,1.4253918695164025,2.1179,1.2331
5,0,7,2.03419238734787,1.4247668695164022,2.1179,1.2331
5,0,7,2.0338173873478698,1.4246418695164025,2.1186,1.2313
5,0,7,2.03394238734787,1.4245168695164023,2.1179,1.2331
5,0,7,2.03394238734787,1.4243918695164026,2.1189,1.2305
5,0,7,2.0343173873478695,1.4240168695164024,2.1179,1.2331
5,0,7,2.03444238734787,1.423391869516402,2.1186,1.2313
5,0,7,2.03469238734787,1.4230168695164025,2.1185,1.2319
5,0,7,2.0353173873478703,1.4218918695164022,2.1186,1.2313
5,0,7,2.03544238734787,1.4216418695164024,2.1188,1.2309
5,0,7,2.03544238734787,1.4213918695164023,2.1185,1.2319
5,0,7,2.03556738734787,1.4207668695164022,2.1189,1.2305
5,0,7,2.03556738734787,1.4187668695164024,2.1179,1.2331
5,0,7,2.03581738734787,1.418141869516402,2.1185,1.2319
5,0,7,2.0359423873478697,1.4178918695164022,2.1186,1.2313
5,0,7,2.03606738734787,1.4168918695164023,2.1186,1.2313
5,0,7,2.0361923873478696,1.4166418695164023,2.1189,1.2305
6,0,7,1.7980500353734032,1.8754433637767554,1.6997,1.8099
6,0,7,2.053300035373403,1.3990683637767554,2.1179,1.2331
6,0,7,2.053300035373403,1.398943363776755,2.1185,1.2319
6,0,7,2.0550500353734034,1.3971933637767553,2.1185,1.2319
6,0,7,2.056425035373403,1.3743183637767553,2.1185,1.2319
6,0,7,2.056300035373403,1.374443363776755,2.1185,1.2319
6,0,7,2.056675035373403,1.373693363776755,2.1185,1.2319
6,0,7,2.0553000353734032,1.3749433637767554,2.1188,1.2309
6,0,7,2.055425035373403,1.3743183637767553,2.1188,1.2309
6,0,7,2.057050035373403,1.372068363776755,2.1185,1.2319
6,1,7,1.974484999244705,1.5600678946125213,2.1029,1.2603
6,1,7,1.9747349992447052,1.5596928946125213,2.1035,1.2591
6,1,7,2.034734999244705,1.369317894612521,2.1188,1.2309
6,1,7,2.036109999244705,1.3676928946125213,2.1188,1.2309
6,1,7,2.036109999244705,1.367067894612521,2.1186,1.2313
6,1,7,2.037234999244705,1.3659428946125212,2.1188,1.2309
6,1,7,2.038859999244705,1.3623178946125214,2.1185,1.2319
6,1,7,2.037359999244705,1.363692894612521,2.1188,1.2309
6,1,7,2.038234999244705,1.3628178946125213,2.1186,1.2313
6,1,7,2.038359999244705,1.3625678946125213,2.1189,1.2305
6,1,7,2.037359999244705,1.3635678946125211,2.1186,1.2313
6,1,7,2.0374849992447053,1.3633178946125213,2.1185,1.2319
6,1,7,2.038859999244705,1.3619428946125212,2.1186,1.2313
6,1,7,2.037609999244705,1.3629428946125213,2.1188,1.2309
6,1,7,2.0392349992447047,1.361317894612521,2.1189,1.2305
6,1,7,2.0374849992447053,1.3630678946125212,2.1188,1.2309
6,1,7,2.0374849992447053,1.3629428946125213,2.1188,1.2309
6,1,7,2.0392349992447047,1.3596928946125213,2.1179,1.2331
6,1,7,2.0392349992447047,1.3595678946125214,2.1179,1.2331
6,1,7,2.0396099992447048,1.358942894612521,2.1185,1.2319
6,1,7,2.0396099992447048,1.3588178946125211,2.1188,1.2309
6,1,7,2.0396099992447048,1.3586928946125212,2.1189,1.2305
6,1,7,2.039734999244705,1.358442894612521,2.1188,1.2309
6,1,7,2.0396099992447048,1.3585678946125213,2.1186,1.2313
6,1,7,2.039859999244705,1.3574428946125212,2.1185,1.2319
6,1,7,2.039859999244705,1.3571928946125213,2.1186,1.2313
6,1,7,2.039984999244705,1.3570678946125214,2.1188,1.2309
6,1,7,2.039859999244705,1.3570678946125214,2.1186,1.2313
6,1,7,2.039984999244705,1.356942894612521,2.1189,1.2305
7,0,9,1.9332422411618002,1.933217143745876,2.3776,1.915
7,0,9,1.9331172411618003,1.9333421437458758,2.3776,1.915
7,0,9,1.9328672411618002,1.9334671437458761,2.3776,1.915
7,0,9,1.9441172411618004,1.9117171437458758,2.4998,1.6726
7,0,9,1.9439922411618005,1.911842143745876,2.4998,1.6726
7,0,9,1.9437422411618004,1.9119671437458756,2.4998,1.6726
7,1,9,1.9761406442721248,1.744570967168793,2.3776,1.915
7,1,9,1.975890644272125,1.744820967168793,2.3776,1.915
7,1,9,1.9757656442721245,1.7449459671687932,2.3776,1.915
7,1,9,1.9756406442721244,1.7450709671687936,2.3776,1.915
7,1,9,1.9760156442721246,1.7446959671687934,2.3776,1.915
7,1,9,1.9762656442721245,1.7444459671687933,2.3776,1.915
7,1,9,1.9772656442721244,1.7419459671687931,2.3776,1.915
7,1,9,1.9773906442721247,1.7418209671687934,2.3776,1.915
7,1,9,1.9770156442721245,1.742195967168793,2.3776,1.915
7,1,9,1.9776406442721246,1.7415709671687933,2.3776,1.915
7,1,9,1.9775156442721245,1.741695967168793,2.3776,1.915
7,1,9,1.9771406442721247,1.7420709671687933,2.3776,1.915
7,1,9,1.9766406442721247,1.742445967168793,2.3776,1.915
7,1,9,2.0948906442721245,1.565445967168793,2.4998,1.6726
7,1,9,2.0956406442721245,1.5646959671687932,2.4998,1.6726
7,1,9,2.095265644272125,1.564945967168793,2.4998,1.6726
7,1,9,2.0946406442721246,1.5655709671687934,2.4998,1.6726
7,1,9,2.0956406442721245,1.5645709671687935,2.4998,1.6726
7,1,9,2.0951406442721243,1.5650709671687935,2.4998,1.6726
7,1,9,2.091890644272125,1.5681959671687933,2.4998,1.6726
7,1,9,2.0916406442721245,1.5684459671687934,2.4998,1.6726
7,1,9,2.0917656442721246,1.568320967168793,2.4998,1.6726
7,1,9,2.0957656442721246,1.5641959671687933,2.4998,1.6726
7,1,9,2.0920156442721245,1.5679459671687934,2.4998,1.6726
7,1,9,2.0968906442721247,1.5619459671687934,2.4998,1.6726
7,1,9,2.097140644272125,1.5616959671687936,2.4998,1.6726
7,1,9,2.0970156442721244,1.5618209671687933,2.4998,1.6726
7,1,9,2.0966406442721244,1.5621959671687935,2.4998,1.6726
7,1,9,2.096140644272124,1.5626959671687934,2.4998,1.6726
7,1,9,2.0963906442721245,1.5624459671687934,2.4998,1.6726
7,1,9,2.0967656442721245,1.5619459671687934,2.4998,1.6726
7,1,9,2.092640644272125,1.5658209671687933,2.4998,1.6726
7,1,9,1.8251406442721245,1.8009459671687933,1.7592,2.1454
7,1,9,1.8246406442721246,1.8014459671687932,1.7592,2.1454
7,1,9,1.8247656442721245,1.8011959671687932,1.7592,2.1454
7,1,9,1.8250156442721246,1.8009459671687933,1.7592,2.1454
7,1,9,1.8251406442721245,1.8008209671687936,1.7592,2.1454
7,1,9,1.8248906442721247,1.8010709671687934,1.7592,2.1454
7,1,9,1.8252656442721245,1.8006959671687932,1.7592,2.1454
7,1,9,1.8253906442721246,1.8004459671687933,1.7598,2.1447
7,1,9,1.8466406442721246,1.752445967168793,1.8473,1.9473
7,1,9,1.8491406442721248,1.7499459671687934,1.8577,1.9365
7,1,9,1.8511406442721248,1.7479459671687936,1.8665,1.9278
7,1,9,1.8511406442721248,1.7478209671687932,1.8665,1.9278
7,1,9,1.8510156442721248,1.7479459671687936,1.8665,1.9278
7,1,9,1.8492656442721247,1.7496959671687933,1.8577,1.9365
7,1,9,1.8507656442721245,1.7481959671687934,1.8665,1.9278
7,1,9,1.8508906442721245,1.7480709671687933,1.8665,1.9278
7,1,9,1.8512656442721247,1.7476959671687935,1.8665,1.9278
7,1,9,1.8515156442721248,1.747445967168793,1.8665,1.9278
7,1,9,1.8513906442721246,1.7475709671687933,1.8665,1.9278
7,1,9,1.8466406442721246,1.752195967168793,1.8473,1.9465
7,1,9,1.8467656442721248,1.7520709671687933,1.8473,1.9465
7,1,9,1.8493906442721246,1.7484459671687935,1.8579,1.9317
7,1,9,1.8495156442721246,1.7481959671687934,1.8548,1.9402
7,1,9,1.8521406442721247,1.7453209671687935,1.8665,1.9278
7,1,9,1.8522656442721246,1.7451959671687933,1.8665,1.9278
7,1,9,1.8518906442721246,1.7454459671687932,1.8665,1.9278
7,1,9,2.1280156442721245,1.4374459671687934,2.3776,1.915
7,1,9,2.132640644272125,1.4324459671687932,2.3776,1.915
7,1,9,2.134265644272124,1.429945967168793,2.3776,1.915
7,1,9,2.1366406442721244,1.427320967168793,2.3776,1.915
7,1,9,2.1331406442721246,1.4301959671687936,2.3776,1.915
7,1,9,2.140015644272125,1.4221959671687934,2.3776,1.915
7,1,9,2.142140644272125,1.4176959671687932,2.3776,1.915
7,1,9,2.1407656442721246,1.4181959671687931,2.3776,1.915
7,1,9,2.143140644272125,1.4149459671687936,2.3776,1.915
7,1,9,2.1461406442721245,1.4089459671687932,2.3776,1.915
7,1,9,2.1441406442721247,1.4098209671687933,2.3776,1.915
7,1,9,2.147640644272125,1.4059459671687935,2.3776,1.915
7,1,9,2.1586406442721247,1.3766959671687933,2.4998,1.6726
7,1,9,2.162890644272125,1.3709459671687934,2.4998,1.6726
7,1,9,2.1702656442721246,1.3603209671687932,2.4998,1.6726
7,1,9,2.172390644272125,1.3573209671687936,2.4998,1.6726
7,1,9,2.1737656442721245,1.3544459671687936,2.4998,1.6726
7,1,9,2.1760156442721246,1.3498209671687933,2.4998,1.6726
7,1,9,2.177390644272125,1.3470709671687935,2.4998,1.6726
7,1,9,2.1741406442721245,1.3501959671687935,2.4998,1.6726
7,1,9,2.174390644272125,1.3498209671687933,2.4998,1.6726
7,1,9,2.1738906442721246,1.3503209671687932,2.4998,1.6726
7,1,9,2.1770156442721245,1.3469459671687933,2.4998,1.6726
7,1,9,2.177640644272125,1.3461959671687933,2.4998,1.6726
8,0,5,1.8366165934813565,1.7579127055603105,1.842,1.5114
8,0,5,1.8376165934813564,1.7569127055603107,1.8428,1.5106
8,0,5,1.8371165934813565,1.7574127055603106,1.842,1.5114
8,0,5,1.8364915934813564,1.7580377055603102,1.842,1.5114
8,0,5,1.8372415934813562,1.7572877055603102,1.8421,1.5112
8,0,5,1.8369915934813563,1.7575377055603103,1.8421,1.5112
8,0,5,1.8374915934813563,1.7570377055603104,1.8427,1.5107
8,0,5,1.8367415934813562,1.7577877055603102,1.8421,1.5112
8,0,5,1.8377415934813561,1.7566627055603106,1.8428,1.5106
8,0,5,1.8411165934813567,1.7514127055603106,1.8428,1.5106
8,0,5,1.8412415934813564,1.7512877055603104,1.8427,1.5107
8,0,5,1.8409915934813563,1.7515377055603103,1.8428,1.5106
8,0,5,1.8404915934813564,1.7520377055603102,1.8427,1.5107
8,0,5,1.8402415934813565,1.7522877055603103,1.8421,1.5112
8,0,5,1.8407415934813565,1.7517877055603104,1.8426,1.5108
8,0,5,1.8401165934813561,1.7524127055603105,1.842,1.5114
8,0,5,1.840616593481356,1.7519127055603105,1.8428,1.5106
8,0,5,1.8413665934813566,1.7510377055603104,1.8428,1.5106
8,0,5,1.8414915934813563,1.7509127055603102,1.8428,1.5106
8,0,5,1.8416165934813566,1.7506627055603101,1.8428,1.5106
8,0,5,1.9372415934813563,1.62253770556031,2.0135,1.2804
8,0,5,1.9377415934813562,1.6220377055603101,2.0141,1.2798
8,0,5,1.9368665934813567,1.6227877055603106,2.0135,1.2804
8,0,5,1.9373665934813566,1.6222877055603102,2.0135,1.2804
8,0,5,1.9381165934813565,1.6215377055603102,2.0146,1.2793
8,0,5,1.9378665934813566,1.6217877055603103,2.0146,1.2793
8,0,5,1.9382415934813562,1.6214127055603105,2.0146,1.2793
8,0,5,1.9374915934813564,1.6221627055603105,2.0135,1.2804
8,0,5,1.9379915934813563,1.6216627055603106,2.0146,1.2793
