State,Action,Objective 0,Objective 1
8,0,2.6106,3.2457
8,0,2.6097,3.2459
8,0,2.61,3.2458
8,0,2.6098,3.2458
8,0,2.6382,3.2418
8,0,2.6091,3.246
8,0,2.6102,3.2458
8,1,2.3539,2.9952
8,1,2.3823,2.9911
8,1,2.3538,2.9952
8,1,2.3535,2.9952
8,1,2.3547,2.9951
8,1,2.3533,2.9953
8,1,2.3546,2.9951
8,1,2.3551,2.995
8,1,2.3537,2.9952
8,1,2.384,2.9908
8,1,2.3554,2.995
8,1,2.355,2.995
8,1,2.3536,2.9952
8,1,2.3546,2.995
8,1,2.3554,2.9949
8,1,2.354,2.9952
8,1,2.3544,2.9951
8,1,2.3567,2.9948
8,1,2.3829,2.991
9,0,2.582,3.4452
9,0,2.5814,3.4454
9,0,2.5813,3.4453
9,0,2.5809,3.4455
9,0,2.6019,3.4424
9,0,2.5817,3.4453
9,0,2.5813,3.4454
9,0,2.5808,3.4455
9,0,2.5807,3.4455
9,0,2.6001,3.4427
9,0,2.5816,3.4453
9,0,2.6018,3.4425
9,1,1.9414,3.3496
9,1,1.9132,3.3537
9,1,1.9125,3.3538
9,1,1.9131,3.3537
9,1,1.9216,3.3525
9,1,1.9136,3.3536
9,1,1.9127,3.3537
