Value0,Value1,Rollout,Runtime,Method
2.605975693309668,3.2781216647316307,110,6.544573545455933,ls
2.4003532132887533,2.9729587316670427,111,5.299514532089233,ls
2.501559134355483,2.6142747348817204,112,4.887999057769775,ls
2.442101743025671,3.0615825243711234,113,6.091942071914673,ls
2.3206825408067195,3.9101231888135426,114,5.765487432479858,ls
2.596962035508089,3.3078812570510987,115,6.120150566101074,ls
2.7199490516771325,3.447611224935082,116,4.87658166885376,ls
2.75827138488378,2.7198091133125004,117,5.130018711090088,ls
3.115724014772891,3.119364818123239,118,6.426729679107666,ls
3.0029634049425145,2.5558950338195814,119,5.846954107284546,ls
2.641615859067212,2.972527614932358,120,5.001178026199341,ls
2.7021857299359,2.8917781609659388,121,4.779770612716675,ls
2.604546675004749,3.5592446454064994,122,5.540190696716309,ls
2.505864784573485,3.2700288872538947,123,6.192355394363403,ls
2.817653677129958,3.032916636046319,124,5.537278890609741,ls
3.0310880094679975,2.3601631343052762,125,5.996765613555908,ls
2.8816079120285547,3.4823697345396267,126,5.956882953643799,ls
2.5489824811170987,3.595177084068314,127,5.269636631011963,ls
3.3268396941268454,2.7409539972921837,128,5.660770416259766,ls
2.6786909391509135,2.6670964579259,129,5.6631410121917725,ls
2.454797008023223,2.3277132899352773,130,5.406430959701538,ls
2.610763263509021,3.0188429516440722,131,6.041651010513306,ls
2.7256437789816217,3.4720354009239345,132,5.389050245285034,ls
2.618826518105141,2.755093170223024,133,5.996511220932007,ls
2.927743529294912,2.617578395566684,134,5.856741905212402,ls
2.655167863647491,2.6077830418462877,135,5.716807126998901,ls
2.6135410928866274,2.8837211451836575,136,6.485992193222046,ls
2.7256965733488268,2.27702484964553,137,5.34866189956665,ls
2.8124535381464653,3.0339584364811247,138,6.639382600784302,ls
2.7107859659901825,2.7321415609322233,139,6.559400796890259,ls
3.1042200068318597,2.219306361058867,140,5.811434745788574,ls
2.414336698600512,2.419421568920864,141,5.819315433502197,ls
2.7969943708874028,2.4714412386835414,142,4.800902605056763,ls
2.868580683118516,2.460876362728937,143,5.213446140289307,ls
2.7070946718204256,3.0805253236463868,144,5.526492357254028,ls
2.6158281553316254,2.9786419088440153,145,5.742870569229126,ls
2.854854324772407,3.001861896842362,146,4.98952054977417,ls
2.50998415525515,2.9702423469580412,147,6.15926718711853,ls
2.87454814220163,2.087352018745366,148,6.229134559631348,ls
2.925077845015058,2.9218623377912345,149,5.946802616119385,ls
2.501533893926563,2.996601835754923,150,5.290290594100952,ls
2.365857105019982,2.5101978710016644,151,5.085790634155273,ls
2.124376098455526,2.7707341450398,152,6.625053644180298,ls
2.727077324653526,2.501181123514981,153,6.263176918029785,ls
2.580058765581486,3.2709224279607785,154,5.730049133300781,ls
2.2073600633430592,3.0857208344716875,155,5.348461627960205,ls
2.921902378289978,3.090118468774311,156,5.2887163162231445,ls
2.668673489987734,2.6588670593074126,157,5.190846920013428,ls
2.5765039596255925,2.732319652580536,158,6.958326101303101,ls
2.3568376742324313,3.203263747077604,159,5.91600489616394,ls
2.523175684934005,3.210960762708268,160,5.1183552742004395,ls
2.8096422473531537,2.516890248800805,161,4.867046594619751,ls
2.4092872238605234,2.5742121990225906,162,6.174037456512451,ls
2.654327612809539,2.420811541066704,163,5.506788969039917,ls
2.2774420155337847,2.534828355946907,164,5.680975914001465,ls
2.413909168125103,3.901606609260488,165,4.894438982009888,ls
2.137542683881747,3.207815767828356,166,5.154861927032471,ls
2.8489061112675946,2.800585692542319,167,5.9766364097595215,ls
2.7831374676325704,2.962554138244626,168,6.164210557937622,ls
3.168415545854113,3.0975380637109184,169,5.044613361358643,ls
2.355854444819625,3.2334958459161354,170,5.285032510757446,ls
2.65322001955051,2.5725203754263197,171,6.035489320755005,ls
2.502891802561802,2.5904426496867647,172,5.2956647872924805,ls
1.978914550606725,3.2243623260956578,173,5.925857782363892,ls
2.474682564005689,2.5650885511812174,174,5.561429023742676,ls
2.7232272618108238,2.456542108347098,175,7.353150844573975,ls
3.032714077417071,3.0975999350484424,176,5.359550476074219,ls
2.8741134612467625,2.46801437006596,177,5.453030824661255,ls
2.5561934840162004,2.6384165302523575,178,5.237027168273926,ls
2.5479581019923843,3.2943408570219646,179,4.95083212852478,ls
2.434224223667157,2.804321959072717,180,5.741636753082275,ls
2.5315631867340684,3.005269652004953,181,5.825634717941284,ls
2.8802620524583156,2.649706092856335,182,6.897361516952515,ls
2.2712754956078767,3.3331971777767366,183,6.73252272605896,ls
2.879270316269197,2.703246986748044,184,6.7503743171691895,ls
2.926340098437118,2.979158701700971,185,5.195105314254761,ls
2.436806752495765,2.98642001020217,186,5.212387800216675,ls
2.5864549167960313,2.030355407948796,187,5.939976930618286,ls
2.28595861318398,2.7238514669065257,188,6.101434230804443,ls
2.2637846391368672,3.4423358755725353,189,5.106928825378418,ls
3.1534354402659828,2.3285874965324087,190,5.298605918884277,ls
3.161458206861492,2.5909980158898094,191,5.460316896438599,ls
2.545093794025958,3.135954461077507,192,5.688150644302368,ls
2.7165631778425543,2.981638312722216,193,5.757814884185791,ls
2.0272485721687192,3.5476251944344876,194,5.170560836791992,ls
2.747769483242752,3.2984782230983933,195,5.233124494552612,ls
2.3793012215020073,2.9110962581479707,196,5.828893423080444,ls
2.6475799959477064,3.061306781818512,197,5.325044631958008,ls
2.4541058252066823,3.369940170527286,198,5.223448991775513,ls
2.6715470369708116,2.62459370809919,199,5.794295787811279,ls
