Value0,Value1,Rollout,Runtime,Method
1.9575488750466545,2.9008075324548446,0,9.435647964477539,mls
2.0233995369602744,3.659505750781138,1,13.324920892715454,mls
2.686736966164028,3.19972489434746,2,11.409354209899902,mls
2.4201655522768415,3.308193285714717,3,8.23346471786499,mls
2.3484976335135688,3.0196712757521937,4,7.2849650382995605,mls
2.433320713359664,3.5084295017809515,5,7.226722955703735,mls
1.9044687686112107,3.5380319458769915,6,8.974154710769653,mls
2.018669261542077,3.071295460643229,7,8.84810996055603,mls
2.670670515758435,3.2531841502212555,8,9.790773868560791,mls
2.945618034091564,2.377054939739682,9,5.51791524887085,mls
2.248704820711866,3.50989364517777,10,7.7843849658966064,mls
1.7767917280432846,3.115204520767419,11,7.264880895614624,mls
2.1007873610263337,3.627111921975327,12,8.135277271270752,mls
2.8763150008377485,3.205443325489469,13,6.374937534332275,mls
1.6848999790872894,3.8587057268337746,14,8.44390320777893,mls
2.0100291748875523,3.3414159327651323,15,7.5215020179748535,mls
2.4345040530673367,3.226434944779858,16,8.491558074951172,mls
2.6443059079418676,2.8854201085920934,17,10.370131015777588,mls
0.9838252707565386,3.7541311103809867,18,9.002249002456665,mls
2.3787217196224493,3.362917609633141,19,9.07987928390503,mls
2.145364306972983,3.5082350415669015,20,9.413769245147705,mls
2.022002819774015,2.7882872350926196,21,6.961975336074829,mls
2.2151347541586435,3.5140677623102996,22,9.216747522354126,mls
2.767301878754709,2.9818077727244368,23,7.014987230300903,mls
1.6797641493963964,3.264232960657333,24,9.253982543945312,mls
2.5066132826474834,3.2581802666156614,25,14.419348001480103,mls
2.308855126303638,2.7950597521252414,26,13.307465553283691,mls
2.915132373733426,3.337736571562621,27,12.58308482170105,mls
1.7520640299882317,3.273492870568298,28,11.605398654937744,mls
2.63865381409281,3.3970616244380256,29,11.36555790901184,mls
1.8584629772522547,3.453730422075284,30,15.143118858337402,mls
2.335120299215063,3.472295612452709,31,11.89040732383728,mls
1.691726271918235,3.722916039305088,32,9.61088228225708,mls
1.641286549287423,3.5002566924921497,33,7.789392948150635,mls
3.12728633418684,2.929048776321547,34,10.37304162979126,mls
1.9997923382629148,3.6306191284142337,35,14.063447713851929,mls
2.0890929952392914,3.892897547852207,36,15.685713291168213,mls
2.2280509353705846,3.355678606353286,37,12.959577083587646,mls
2.755528863286681,2.979534586902455,38,14.44375729560852,mls
3.337810477719684,2.99909168540365,39,14.51961374282837,mls
2.3100676281229835,3.107297297202004,40,11.91689920425415,mls
2.8676404017171038,3.1435417268030004,41,12.380801677703857,mls
1.9154076526678567,2.89813704840299,42,13.70711088180542,mls
2.2434593531676064,3.639908492656108,43,15.352432012557983,mls
1.548676363966456,3.4084909071558496,44,12.386467933654785,mls
2.2547893829372163,3.11139528048817,45,10.520863056182861,mls
2.3113086835190515,3.3735082457911822,46,16.856889724731445,mls
2.530531588166484,3.18568601678682,47,13.739376068115234,mls
2.637464766121778,3.2454614215389768,48,11.319186449050903,mls
2.1408632408784456,3.054411513968283,49,14.48812460899353,mls
1.7781885734258405,2.902204672716746,50,13.432058572769165,mls
1.902868017259527,3.227007303434234,51,16.546607732772827,mls
2.4110338128349165,3.2776725309195847,52,14.454546928405762,mls
2.063048617754535,3.1927789793440744,53,13.309730529785156,mls
2.043816626725662,3.413600865375408,54,8.474040746688843,mls
1.6831034336133934,3.089816241817082,55,11.220823049545288,mls
2.228360016845527,3.4223136320945664,56,11.592538356781006,mls
2.260685224936338,3.8037414279945887,57,10.512037992477417,mls
2.3093062028544455,3.372164896551764,58,9.583261728286743,mls
2.622192992787989,2.6828745162741194,59,9.690691232681274,mls
2.4980351816092687,3.1630666730302694,60,8.136284112930298,mls
2.747178069937014,3.423666763030975,61,13.759034633636475,mls
1.3761676232445261,3.220127132540833,62,12.285255670547485,mls
2.765065976952468,3.2866235125652445,63,9.115278720855713,mls
2.6453827199540103,3.512754111753771,64,9.908079385757446,mls
1.8941704546075766,3.6178306935984215,65,8.255508184432983,mls
1.8539080534395351,3.2320763861046986,66,10.693339347839355,mls
1.6403399027761518,3.3617683051507394,67,9.374068975448608,mls
2.581848653346496,3.3422071740661496,68,10.469228744506836,mls
2.0510650545440474,3.249869637893163,69,9.007224321365356,mls
1.9092451155778938,3.2488785402283886,70,9.105094909667969,mls
2.820948856324781,3.567098740973942,71,6.6976728439331055,mls
1.3681920477365335,3.7431719127493923,72,10.462946891784668,mls
2.7246580669570895,3.4369728529267887,73,8.389282703399658,mls
1.9397619345798391,3.7546473383357686,74,11.897695779800415,mls
2.0087516736803557,3.4295934305864577,75,9.589140892028809,mls
2.77559091404709,3.398021298593813,76,9.450546264648438,mls
2.8219624677827864,3.273978247999854,77,9.70198941230774,mls
2.243883229674961,3.386152893760383,78,12.314759492874146,mls
1.7684651504633344,3.124787500870514,79,11.45588994026184,mls
1.9715283379983541,3.281616539748845,80,10.811753988265991,mls
2.023723437943751,3.412791786575813,81,8.803311347961426,mls
1.5619543950644659,3.2731197849851204,82,8.612736701965332,mls
1.6634395516951757,3.4237010905742014,83,11.029145002365112,mls
1.8717003073493579,3.271330875580025,84,9.989673614501953,mls
1.8132860874650996,3.3557600904195013,85,9.342942714691162,mls
2.260815353831901,3.7396539258017483,86,9.17189621925354,mls
2.8215036523459625,3.0586711506823296,87,8.802300930023193,mls
2.415883466030001,3.1287192250654976,88,9.70295763015747,mls
2.0198128672134756,3.9359872059988907,89,8.404268980026245,mls
2.3279246003740233,2.817238182981804,90,9.486408472061157,mls
1.7969888284885256,3.291489114682349,91,8.839708089828491,mls
2.5767297956310014,2.8194254175071696,92,6.711057186126709,mls
2.0267334975352096,3.0589482324272748,93,8.822791337966919,mls
