Value0,Value1,Rollout,Runtime,Method
2.6259467721530503,2.9131402622210603,0,4.209643602371216,ils
1.3967845153197562,2.86890180471158,1,6.2861878871917725,ils
2.523733272341169,3.2503036275373156,2,6.015880823135376,ils
2.34144058350415,3.4089458260044916,3,5.342648267745972,ils
1.7526162071332931,3.4209238857887763,4,4.5203328132629395,ils
1.970310397875492,2.8184145350608167,5,4.993453502655029,ils
2.2228175303855706,2.90452415889538,6,6.100239992141724,ils
1.5891311954549656,3.5268397745732627,7,7.83243465423584,ils
2.725512603503012,3.732711683717307,8,5.068890810012817,ils
1.943314770090935,3.398414835786625,9,4.96807861328125,ils
2.2692460723807844,2.8119747799138226,10,5.554240465164185,ils
3.2467582443655223,2.86363747397611,11,4.674264669418335,ils
3.246091315223462,2.867799811082199,12,4.329877138137817,ils
1.7102937202170423,3.3374586925550047,13,4.748074054718018,ils
2.092104327581366,3.6298401338936768,14,4.956108808517456,ils
2.6519884380926877,3.129656915974451,15,4.922292470932007,ils
2.597633985271395,2.9364633599934513,16,5.096050024032593,ils
3.081547997131423,2.3317041197497597,17,5.7148277759552,ils
2.0203565340502663,3.234002428830273,18,6.347363710403442,ils
3.392375982447037,3.142366311497115,19,6.847012996673584,ils
2.3055578633123024,3.4730513741144247,20,7.788776874542236,ils
2.767546818687748,2.5481329601599305,21,6.592988014221191,ils
3.1924164452649686,2.70339763322438,22,5.628400564193726,ils
2.019953233072838,3.106998997646351,23,6.1706862449646,ils
2.677896881900175,2.6552926210252625,24,5.289670705795288,ils
2.5591704717003805,2.9765495975423484,25,4.422578573226929,ils
2.8090622748737144,2.938217466397524,26,5.964330196380615,ils
2.7077943130445137,2.6117984209515406,27,6.231019973754883,ils
2.9494722053669196,3.016458112463495,28,5.341034650802612,ils
2.7896372742868687,2.477561307788761,29,5.666706800460815,ils
2.0501483729321692,2.987047017551069,30,5.596656084060669,ils
1.7884992523046832,3.399440602460179,31,4.063539028167725,ils
2.6325677696866316,2.6482143418989756,32,5.679118394851685,ils
1.8676719794498615,2.9398607964591146,33,5.4546308517456055,ils
2.3572867016555272,3.3198817254263604,34,6.239644765853882,ils
1.7172575871416476,3.2596802606782367,35,4.8448755741119385,ils
2.1369334343948574,3.208833299848491,36,5.458457708358765,ils
2.1608104375870583,3.207613813404371,37,6.641002655029297,ils
2.3324507719386838,3.4354318753917896,38,6.416608095169067,ils
2.2780308412021477,2.8181701914529627,39,7.6310179233551025,ils
2.042886369798529,3.0076565451091937,40,5.745009183883667,ils
1.9474161599682542,3.317738252742447,41,5.747889518737793,ils
3.232041191831231,3.178619582396034,42,4.7563886642456055,ils
3.406448774419541,2.5422533146261737,43,4.261434316635132,ils
1.9816342426656308,2.8501888429807507,44,4.437164783477783,ils
2.553186611523558,3.313588931735172,45,5.241680383682251,ils
1.856522905204873,3.2089879485415636,46,5.11537504196167,ils
1.879138277666801,3.418057847223172,47,5.723649978637695,ils
2.423304747773424,2.9875259015283224,48,5.426654100418091,ils
2.2009960131550312,3.463331595108603,49,6.136634588241577,ils
2.824622219763619,3.2948418680161815,50,9.599968433380127,ils
2.4786220009447097,3.330193983704287,51,8.136894464492798,ils
2.0256549356449556,3.1261980865500316,52,7.119392156600952,ils
2.13408780046649,3.6013776298278795,53,7.432438850402832,ils
2.344310000390431,3.0253704171193885,54,6.1181480884552,ils
2.0819286711770917,2.94578522869904,55,5.969366073608398,ils
2.184936368547683,3.1784401587561333,56,7.78424596786499,ils
2.880655299710753,3.445169103451704,57,9.323670387268066,ils
2.7060381972629926,3.0231261528062277,58,5.62649941444397,ils
1.9094659411721306,3.4058976271795833,59,5.634528636932373,ils
2.1855179618202873,3.2875985927013414,60,4.735583305358887,ils
2.4518475949077847,3.0660810718703746,61,7.591802358627319,ils
2.164820800475008,2.93874232888902,62,6.2294042110443115,ils
2.8242537116113415,3.100268462199564,63,4.354902029037476,ils
2.6043836211118645,3.5595729164389684,64,5.830683708190918,ils
2.0247487895597405,3.050532196435541,65,10.798714399337769,ils
3.4443565402827376,2.86993962472421,66,8.545374870300293,ils
1.666203359393534,3.4261630287606075,67,7.419491529464722,ils
2.7551334312035807,3.4710372977371784,68,5.311846971511841,ils
2.4172273955066124,3.3400861501902113,69,5.134080648422241,ils
2.16699358144119,3.0539019418070668,70,4.2940778732299805,ils
2.697361608026555,3.464779739851904,71,4.179840326309204,ils
2.686314463876576,2.6380258576526905,72,4.900928020477295,ils
2.9585506360713056,2.763647508946701,73,4.375092506408691,ils
2.132509559329548,3.4154522450657256,74,5.430812835693359,ils
1.9721232637468782,3.3272319281219462,75,6.1599555015563965,ils
2.4068421556579014,2.8444796525243783,76,3.97617769241333,ils
2.335257217131097,3.2500996075931443,77,4.9529218673706055,ils
2.1636577850267016,3.046907669404502,78,4.2343385219573975,ils
2.251388676337352,2.964979846638025,79,4.78038477897644,ils
2.967158119836598,3.0551379546429347,80,4.567172527313232,ils
2.57805751159773,3.0413724406049303,81,4.3158860206604,ils
1.794101775098094,3.546387443098773,82,4.754637956619263,ils
