Value0,Value1,Rollout,Runtime,Method
3.0975259705309983,2.2845014703160897,0,0.07921719551086426,nn
2.517919015237804,2.7410277444830666,1,0.07507133483886719,nn
3.4407798235108578,2.360818969469077,2,0.07381606101989746,nn
2.8414915219988437,2.4449670749841355,3,0.07324004173278809,nn
3.3625511076619525,2.3818673345658614,4,0.07233715057373047,nn
2.9576813799890136,2.4384728526964894,5,0.07240629196166992,nn
2.528424665686088,2.4026642760112833,6,0.07234764099121094,nn
3.2508204512532015,2.6334275299755667,7,0.07214045524597168,nn
3.103812468005166,2.28080209375258,8,0.07210755348205566,nn
2.3839436831489045,3.0850896597684803,9,0.07309818267822266,nn
2.7503195369651188,2.162731660918075,10,0.07178211212158203,nn
3.2058269092552893,2.0263077428753267,11,0.07214593887329103,nn
2.9816208285626,3.2055610086961224,12,0.07192444801330566,nn
2.563916105680202,2.7959468988723373,13,0.0714564323425293,nn
2.6685421126422493,2.093024762101908,14,0.07159805297851562,nn
2.8616385388454826,2.2671953240272886,15,0.07217597961425781,nn
2.6891255810065084,3.070460108961928,16,0.07166099548339844,nn
2.8411652935273684,2.5507803829881235,17,0.07198357582092285,nn
3.4126326877678577,2.227809634904142,18,0.07673096656799316,nn
2.56646841950111,2.0248924020496686,19,0.07218551635742188,nn
3.06078178707041,3.1534912454680133,20,0.07162141799926758,nn
2.7114310225526963,2.7692745017192992,21,0.07084798812866211,nn
2.668190086352213,2.7550251698979933,22,0.0710453987121582,nn
3.1593469382586257,2.225053096925133,23,0.07106566429138184,nn
2.8384101168474483,3.1523577706475256,24,0.07062315940856934,nn
2.641131156890215,2.94369242035502,25,0.07070708274841309,nn
2.987617518484569,2.325041375372485,26,0.07057833671569824,nn
2.7347526094212027,3.258468515519226,27,0.07037925720214844,nn
2.564037328812295,2.8228913271043217,28,0.07050728797912598,nn
3.056598003715541,2.5128437663461782,29,0.07240724563598633,nn
2.427132716326309,3.0356781561381445,30,0.0711057186126709,nn
2.4417758550259103,2.3968889785042324,31,0.07946944236755371,nn
2.7079394327401065,3.050474792342865,32,0.07100892066955566,nn
2.664629576878504,2.34413860577418,33,0.07097101211547853,nn
2.9101339759222213,2.20016334979355,34,0.07136106491088867,nn
3.0702638751435134,2.1077390714701068,35,0.07071828842163086,nn
2.6897056727504265,2.3496109874874587,36,0.07077455520629883,nn
3.1091384967272164,2.8428904890398923,37,0.0706338882446289,nn
2.6717255801729856,3.4286866525460087,38,0.07103872299194336,nn
3.080776422517858,3.1618123173985486,39,0.07114076614379883,nn
3.0319958328050247,2.715753633091776,40,0.07103681564331055,nn
2.54511349854431,2.738945481098177,41,0.07140278816223145,nn
2.57322193415546,2.733890228751933,42,0.07061600685119629,nn
2.3792522516154597,2.799510980135401,43,0.07149434089660645,nn
2.9315063571159787,2.665154492109618,44,0.07184314727783203,nn
3.025573311003442,2.4417356851502765,45,0.07096552848815918,nn
2.533003936550516,1.860211706780034,46,0.07121634483337402,nn
3.1343681916122565,2.481542639738856,47,0.07125186920166016,nn
2.872301948857978,2.8860133029191317,48,0.07090091705322266,nn
2.623075858023656,3.0319455487324385,49,0.0707712173461914,nn
3.1713918703989394,2.388649502816458,50,0.07112288475036621,nn
2.8649805578124687,2.4409815326291917,51,0.07097363471984862,nn
2.917160528099049,3.090283380999409,52,0.07110476493835449,nn
2.7587970419427226,2.16032035898994,53,0.07069921493530272,nn
2.918938634997195,2.953006419947106,54,0.07115697860717772,nn
2.730664464697415,3.1833473738972815,55,0.07125139236450195,nn
2.3587564552758398,2.998415638124143,56,0.07071685791015625,nn
2.8588217045711564,1.8868624567971093,57,0.07164192199707031,nn
2.701079624734532,2.0319238355149785,58,0.07136678695678711,nn
2.7134111169583397,2.13510897462268,59,0.07108259201049805,nn
2.3768314849170107,2.499582919334157,60,0.07025671005249022,nn
3.074703904625596,2.5276525041417632,61,0.07106471061706543,nn
2.2243370647069542,2.8391730875459738,62,0.07063508033752441,nn
2.8531573748833345,2.5366088488667065,63,0.07032442092895508,nn
2.815118688062225,3.2333294779706927,64,0.07069754600524902,nn
3.2220078416135203,2.6642437702326025,65,0.07121706008911133,nn
2.6589084908051555,1.972691687501616,66,0.07063102722167969,nn
2.764868832924225,1.9941837742386312,67,0.07079648971557617,nn
3.2169042925965172,2.2992686229493717,68,0.07103586196899414,nn
2.5003068849546715,2.625132213642128,69,0.07160711288452147,nn
2.771985724245285,2.558507548173072,70,0.07322955131530763,nn
2.86046417196254,2.7665170413143083,71,0.07213687896728516,nn
2.9254763272674613,2.440405570515729,72,0.0721886157989502,nn
