s,a,ns,N0,N1,vs0,vs1
19,3,18,0.0,0.0,0.0,0.0
20,0,10,0.0,0.0,0.0,0.0
20,1,21,0.0,0.0,0.0,0.0
20,2,20,0.0,0.0,0.0,0.0
20,3,20,0.0,0.0,0.0,0.0
21,0,11,0.0,0.0,0.0,0.0
21,1,22,0.0,0.0,0.0,0.0
21,2,21,0.0,0.0,0.0,0.0
21,3,21,0.0,0.0,0.0,0.0
22,0,12,0.0,0.0,0.0,0.0
22,1,23,0.0,0.0,0.0,0.0
22,2,32,0.0,0.0,0.0,0.0
22,3,21,0.0,0.0,0.0,0.0
23,0,13,0.0,0.0,0.0,0.0
23,1,24,0.0,0.0,0.0,0.0
23,2,33,0.0,0.0,0.0,0.0
23,3,22,0.0,0.0,0.0,0.0
24,0,14,0.0,0.0,0.0,0.0
24,1,25,0.0,0.0,0.0,0.0
24,2,34,0.0,0.0,0.0,0.0
24,3,23,0.0,0.0,0.0,0.0
25,0,15,0.0,0.0,0.0,0.0
25,1,26,0.0,0.0,0.0,0.0
25,2,35,0.0,0.0,0.0,0.0
25,3,24,0.0,0.0,0.0,0.0
26,0,16,0.0,0.0,0.0,0.0
26,1,27,0.0,0.0,0.0,0.0
26,2,36,0.0,0.0,0.0,0.0
26,3,25,0.0,0.0,0.0,0.0
27,0,17,0.0,0.0,0.0,0.0
27,1,28,0.0,0.0,0.0,0.0
27,2,37,0.0,0.0,0.0,0.0
27,3,26,0.0,0.0,0.0,0.0
28,0,18,0.0,0.0,0.0,0.0
28,1,29,0.0,0.0,0.0,0.0
28,2,38,0.0,0.0,0.0,0.0
28,3,27,0.0,0.0,0.0,0.0
29,0,19,0.0,0.0,0.0,0.0
29,1,29,0.0,0.0,0.0,0.0
29,2,39,0.0,0.0,0.0,0.0
29,3,28,0.0,0.0,0.0,0.0
30,0,30,0.0,0.0,0.0,0.0
30,1,30,0.0,0.0,0.0,0.0
30,2,30,0.0,0.0,0.0,0.0
30,3,30,0.0,0.0,0.0,0.0
31,0,21,0.0,0.0,0.0,0.0
31,1,32,0.0,0.0,0.0,0.0
31,2,31,0.0,0.0,0.0,0.0
31,3,31,0.0,0.0,0.0,0.0
32,0,22,0.0,0.0,0.0,0.0
32,1,33,0.0,0.0,0.0,0.0
32,2,32,0.0,0.0,0.0,0.0
32,3,32,0.0,0.0,0.0,0.0
33,0,23,0.0,0.0,0.0,0.0
33,1,34,0.0,0.0,0.0,0.0
33,2,43,0.0,0.0,0.0,0.0
33,3,32,0.0,0.0,0.0,0.0
34,0,24,0.0,0.0,0.0,0.0
34,1,35,0.0,0.0,0.0,0.0
34,2,44,0.0,0.0,0.0,0.0
34,3,33,0.0,0.0,0.0,0.0
35,0,25,0.0,0.0,0.0,0.0
35,1,36,0.0,0.0,0.0,0.0
35,2,45,0.0,0.0,0.0,0.0
35,3,34,0.0,0.0,0.0,0.0
36,0,26,0.0,0.0,0.0,0.0
36,1,37,0.0,0.0,0.0,0.0
36,2,46,0.0,0.0,0.0,0.0
36,3,35,0.0,0.0,0.0,0.0
37,0,27,0.0,0.0,0.0,0.0
37,1,38,0.0,0.0,0.0,0.0
37,2,47,0.0,0.0,0.0,0.0
37,3,36,0.0,0.0,0.0,0.0
38,0,28,0.0,0.0,0.0,0.0
38,1,39,0.0,0.0,0.0,0.0
38,2,48,0.0,0.0,0.0,0.0
38,3,37,0.0,0.0,0.0,0.0
39,0,29,0.0,0.0,0.0,0.0
39,1,39,0.0,0.0,0.0,0.0
39,2,49,0.0,0.0,0.0,0.0
39,3,38,0.0,0.0,0.0,0.0
40,0,40,0.0,0.0,0.0,0.0
40,1,40,0.0,0.0,0.0,0.0
40,2,40,0.0,0.0,0.0,0.0
40,3,40,0.0,0.0,0.0,0.0
41,0,41,0.0,0.0,0.0,0.0
41,1,41,0.0,0.0,0.0,0.0
41,2,41,0.0,0.0,0.0,0.0
41,3,41,0.0,0.0,0.0,0.0
42,0,32,0.0,0.0,0.0,0.0
42,1,43,0.0,0.0,0.0,0.0
42,2,42,0.0,0.0,0.0,0.0
42,3,42,0.0,0.0,0.0,0.0
43,0,33,0.0,0.0,0.0,0.0
43,1,44,0.0,0.0,0.0,0.0
43,2,43,0.0,0.0,0.0,0.0
43,3,43,0.0,0.0,0.0,0.0
44,0,34,0.0,0.0,0.0,0.0
44,1,45,0.0,0.0,0.0,0.0
44,2,44,0.0,0.0,0.0,0.0
44,3,43,0.0,0.0,0.0,0.0
45,0,35,0.0,0.0,0.0,0.0
45,1,46,0.0,0.0,0.0,0.0
45,2,45,0.0,0.0,0.0,0.0
45,3,44,0.0,0.0,0.0,0.0
46,0,36,0.0,0.0,0.0,0.0
46,1,47,0.0,0.0,0.0,0.0
46,2,56,0.0,0.0,0.0,0.0
46,3,45,0.0,0.0,0.0,0.0
47,0,37,0.0,0.0,0.0,0.0
47,1,48,0.0,0.0,0.0,0.0
47,2,57,0.0,0.0,0.0,0.0
47,3,46,0.0,0.0,0.0,0.0
48,0,38,0.0,0.0,0.0,0.0
48,1,49,0.0,0.0,0.0,0.0
48,2,58,0.0,0.0,0.0,0.0
48,3,47,0.0,0.0,0.0,0.0
49,0,39,0.0,0.0,0.0,0.0
49,1,49,0.0,0.0,0.0,0.0
49,2,59,0.0,0.0,0.0,0.0
49,3,48,0.0,0.0,0.0,0.0
50,0,50,0.0,0.0,0.0,0.0
50,1,50,0.0,0.0,0.0,0.0
50,2,50,0.0,0.0,0.0,0.0
50,3,50,0.0,0.0,0.0,0.0
51,0,51,0.0,0.0,0.0,0.0
51,1,51,0.0,0.0,0.0,0.0
51,2,51,0.0,0.0,0.0,0.0
51,3,51,0.0,0.0,0.0,0.0
52,0,52,0.0,0.0,0.0,0.0
52,1,52,0.0,0.0,0.0,0.0
52,2,52,0.0,0.0,0.0,0.0
52,3,52,0.0,0.0,0.0,0.0
53,0,43,0.0,0.0,0.0,0.0
53,1,53,0.0,0.0,0.0,0.0
53,2,53,0.0,0.0,0.0,0.0
53,3,53,0.0,0.0,0.0,0.0
54,0,44,0.0,0.0,0.0,0.0
54,1,54,0.0,0.0,0.0,0.0
54,2,54,0.0,0.0,0.0,0.0
54,3,54,0.0,0.0,0.0,0.0
55,0,45,0.0,0.0,0.0,0.0
55,1,56,0.0,0.0,0.0,0.0
55,2,55,0.0,0.0,0.0,0.0
55,3,55,0.0,0.0,0.0,0.0
56,0,46,0.0,0.0,0.0,0.0
56,1,57,0.0,0.0,0.0,0.0
56,2,66,0.0,0.0,0.0,0.0
56,3,56,0.0,0.0,0.0,0.0
57,0,47,0.0,0.0,0.0,0.0
57,1,58,0.0,0.0,0.0,0.0
57,2,67,0.0,0.0,0.0,0.0
57,3,56,0.0,0.0,0.0,0.0
58,0,48,0.0,0.0,0.0,0.0
58,1,59,0.0,0.0,0.0,0.0
58,2,68,0.0,0.0,0.0,0.0
58,3,57,0.0,0.0,0.0,0.0
59,0,49,0.0,0.0,0.0,0.0
59,1,59,0.0,0.0,0.0,0.0
59,2,69,0.0,0.0,0.0,0.0
59,3,58,0.0,0.0,0.0,0.0
60,0,60,0.0,0.0,0.0,0.0
60,1,60,0.0,0.0,0.0,0.0
60,2,60,0.0,0.0,0.0,0.0
60,3,60,0.0,0.0,0.0,0.0
61,0,61,0.0,0.0,0.0,0.0
61,1,61,0.0,0.0,0.0,0.0
61,2,61,0.0,0.0,0.0,0.0
61,3,61,0.0,0.0,0.0,0.0
62,0,62,0.0,0.0,0.0,0.0
62,1,62,0.0,0.0,0.0,0.0
62,2,62,0.0,0.0,0.0,0.0
62,3,62,0.0,0.0,0.0,0.0
63,0,63,0.0,0.0,0.0,0.0
63,1,63,0.0,0.0,0.0,0.0
63,2,63,0.0,0.0,0.0,0.0
63,3,63,0.0,0.0,0.0,0.0
64,0,64,0.0,0.0,0.0,0.0
64,1,64,0.0,0.0,0.0,0.0
64,2,64,0.0,0.0,0.0,0.0
64,3,64,0.0,0.0,0.0,0.0
65,0,65,0.0,0.0,0.0,0.0
65,1,66,0.0,0.0,0.0,0.0
65,2,65,0.0,0.0,0.0,0.0
65,3,65,0.0,0.0,0.0,0.0
66,0,56,0.0,0.0,0.0,0.0
66,1,67,0.0,0.0,0.0,0.0
66,2,76,0.0,0.0,0.0,0.0
66,3,66,0.0,0.0,0.0,0.0
67,0,57,0.0,0.0,0.0,0.0
67,1,68,0.0,0.0,0.0,0.0
67,2,77,0.0,0.0,0.0,0.0
67,3,66,0.0,0.0,0.0,0.0
68,0,58,0.0,0.0,0.0,0.0
68,1,69,0.0,0.0,0.0,0.0
68,2,78,0.0,0.0,0.0,0.0
68,3,67,0.0,0.0,0.0,0.0
69,0,59,0.0,0.0,0.0,0.0
69,1,69,0.0,0.0,0.0,0.0
69,2,79,0.0,0.0,0.0,0.0
69,3,68,0.0,0.0,0.0,0.0
70,0,70,0.0,0.0,0.0,0.0
70,1,70,0.0,0.0,0.0,0.0
70,2,70,0.0,0.0,0.0,0.0
70,3,70,0.0,0.0,0.0,0.0
71,0,71,0.0,0.0,0.0,0.0
71,1,71,0.0,0.0,0.0,0.0
71,2,71,0.0,0.0,0.0,0.0
71,3,71,0.0,0.0,0.0,0.0
72,0,72,0.0,0.0,0.0,0.0
72,1,72,0.0,0.0,0.0,0.0
72,2,72,0.0,0.0,0.0,0.0
72,3,72,0.0,0.0,0.0,0.0
73,0,73,0.0,0.0,0.0,0.0
73,1,73,0.0,0.0,0.0,0.0
73,2,73,0.0,0.0,0.0,0.0
73,3,73,0.0,0.0,0.0,0.0
74,0,74,0.0,0.0,0.0,0.0
74,1,74,0.0,0.0,0.0,0.0
74,2,74,0.0,0.0,0.0,0.0
74,3,74,0.0,0.0,0.0,0.0
75,0,75,0.0,0.0,0.0,0.0
75,1,76,0.0,0.0,0.0,0.0
75,2,75,0.0,0.0,0.0,0.0
75,3,75,0.0,0.0,0.0,0.0
76,0,66,0.0,0.0,0.0,0.0
76,1,77,0.0,0.0,0.0,0.0
76,2,76,0.0,0.0,0.0,0.0
76,3,76,0.0,0.0,0.0,0.0
77,0,67,0.0,0.0,0.0,0.0
77,1,78,0.0,0.0,0.0,0.0
77,2,77,0.0,0.0,0.0,0.0
77,3,76,0.0,0.0,0.0,0.0
78,0,68,0.0,0.0,0.0,0.0
78,1,79,0.0,0.0,0.0,0.0
78,2,88,0.0,0.0,0.0,0.0
78,3,77,0.0,0.0,0.0,0.0
79,0,69,0.0,0.0,0.0,0.0
79,1,79,0.0,0.0,0.0,0.0
79,2,89,0.0,0.0,0.0,0.0
79,3,78,0.0,0.0,0.0,0.0
80,0,80,0.0,0.0,0.0,0.0
80,1,80,0.0,0.0,0.0,0.0
80,2,80,0.0,0.0,0.0,0.0
80,3,80,0.0,0.0,0.0,0.0
81,0,81,0.0,0.0,0.0,0.0
81,1,81,0.0,0.0,0.0,0.0
81,2,81,0.0,0.0,0.0,0.0
81,3,81,0.0,0.0,0.0,0.0
82,0,82,0.0,0.0,0.0,0.0
82,1,82,0.0,0.0,0.0,0.0
82,2,82,0.0,0.0,0.0,0.0
82,3,82,0.0,0.0,0.0,0.0
83,0,83,0.0,0.0,0.0,0.0
83,1,83,0.0,0.0,0.0,0.0
83,2,83,0.0,0.0,0.0,0.0
83,3,83,0.0,0.0,0.0,0.0
84,0,84,0.0,0.0,0.0,0.0
84,1,84,0.0,0.0,0.0,0.0
84,2,84,0.0,0.0,0.0,0.0
84,3,84,0.0,0.0,0.0,0.0
85,0,85,0.0,0.0,0.0,0.0
85,1,85,0.0,0.0,0.0,0.0
85,2,85,0.0,0.0,0.0,0.0
85,3,85,0.0,0.0,0.0,0.0
86,0,76,0.0,0.0,0.0,0.0
86,1,86,0.0,0.0,0.0,0.0
86,2,86,0.0,0.0,0.0,0.0
86,3,86,0.0,0.0,0.0,0.0
87,0,77,0.0,0.0,0.0,0.0
87,1,88,0.0,0.0,0.0,0.0
87,2,87,0.0,0.0,0.0,0.0
87,3,87,0.0,0.0,0.0,0.0
88,0,78,0.0,0.0,0.0,0.0
88,1,89,0.0,0.0,0.0,0.0
88,2,98,0.0,0.0,0.0,0.0
88,3,88,0.0,0.0,0.0,0.0
89,0,79,0.0,0.0,0.0,0.0
89,1,89,0.0,0.0,0.0,0.0
89,2,99,0.0,0.0,0.0,0.0
89,3,88,0.0,0.0,0.0,0.0
90,0,90,0.0,0.0,0.0,0.0
90,1,90,0.0,0.0,0.0,0.0
90,2,90,0.0,0.0,0.0,0.0
90,3,90,0.0,0.0,0.0,0.0
91,0,91,0.0,0.0,0.0,0.0
91,1,91,0.0,0.0,0.0,0.0
91,2,91,0.0,0.0,0.0,0.0
91,3,91,0.0,0.0,0.0,0.0
92,0,92,0.0,0.0,0.0,0.0
92,1,92,0.0,0.0,0.0,0.0
92,2,92,0.0,0.0,0.0,0.0
92,3,92,0.0,0.0,0.0,0.0
93,0,93,0.0,0.0,0.0,0.0
93,1,93,0.0,0.0,0.0,0.0
93,2,93,0.0,0.0,0.0,0.0
93,3,93,0.0,0.0,0.0,0.0
94,0,94,0.0,0.0,0.0,0.0
94,1,94,0.0,0.0,0.0,0.0
94,2,94,0.0,0.0,0.0,0.0
94,3,94,0.0,0.0,0.0,0.0
95,0,95,0.0,0.0,0.0,0.0
95,1,95,0.0,0.0,0.0,0.0
95,2,95,0.0,0.0,0.0,0.0
95,3,95,0.0,0.0,0.0,0.0
96,0,96,0.0,0.0,0.0,0.0
96,1,96,0.0,0.0,0.0,0.0
96,2,96,0.0,0.0,0.0,0.0
96,3,96,0.0,0.0,0.0,0.0
97,0,97,0.0,0.0,0.0,0.0
97,1,98,0.0,0.0,0.0,0.0
97,2,97,0.0,0.0,0.0,0.0
97,3,97,0.0,0.0,0.0,0.0
98,0,88,0.0,0.0,0.0,0.0
98,1,99,0.0,0.0,0.0,0.0
98,2,98,0.0,0.0,0.0,0.0
98,3,98,0.0,0.0,0.0,0.0
99,0,89,0.0,0.0,0.0,0.0
99,1,99,0.0,0.0,0.0,0.0
99,2,109,0.0,0.0,0.0,0.0
99,3,98,0.0,0.0,0.0,0.0
100,0,100,0.0,0.0,0.0,0.0
100,1,100,0.0,0.0,0.0,0.0
100,2,100,0.0,0.0,0.0,0.0
100,3,100,0.0,0.0,0.0,0.0
101,0,101,0.0,0.0,0.0,0.0
101,1,101,0.0,0.0,0.0,0.0
101,2,101,0.0,0.0,0.0,0.0
101,3,101,0.0,0.0,0.0,0.0
102,0,102,0.0,0.0,0.0,0.0
102,1,102,0.0,0.0,0.0,0.0
102,2,102,0.0,0.0,0.0,0.0
102,3,102,0.0,0.0,0.0,0.0
103,0,103,0.0,0.0,0.0,0.0
103,1,103,0.0,0.0,0.0,0.0
103,2,103,0.0,0.0,0.0,0.0
103,3,103,0.0,0.0,0.0,0.0
104,0,104,0.0,0.0,0.0,0.0
104,1,104,0.0,0.0,0.0,0.0
104,2,104,0.0,0.0,0.0,0.0
104,3,104,0.0,0.0,0.0,0.0
105,0,105,0.0,0.0,0.0,0.0
105,1,105,0.0,0.0,0.0,0.0
105,2,105,0.0,0.0,0.0,0.0
105,3,105,0.0,0.0,0.0,0.0
106,0,106,0.0,0.0,0.0,0.0
106,1,106,0.0,0.0,0.0,0.0
106,2,106,0.0,0.0,0.0,0.0
106,3,106,0.0,0.0,0.0,0.0
107,0,107,0.0,0.0,0.0,0.0
107,1,107,0.0,0.0,0.0,0.0
107,2,107,0.0,0.0,0.0,0.0
107,3,107,0.0,0.0,0.0,0.0
108,0,98,0.0,0.0,0.0,0.0
108,1,109,0.0,0.0,0.0,0.0
108,2,108,0.0,0.0,0.0,0.0
108,3,108,0.0,0.0,0.0,0.0
109,0,99,0.0,0.0,0.0,0.0
109,1,109,0.0,0.0,0.0,0.0
109,2,109,0.0,0.0,0.0,0.0
109,3,109,0.0,0.0,0.0,0.0
0,0,0,0.8,-0.8,1.0,-1.0
0,1,1,0.0,-0.8,0.0,-1.0
0,2,10,0.8,-0.8,1.0,-1.0
0,3,0,0.8,-0.8,1.0,-1.0
1,0,1,0.0,-0.8,0.0,-1.0
1,1,2,0.0,-0.8,0.0,-1.0
1,2,11,1.6,-0.8,2.0,-1.0
1,3,0,0.8,-0.8,1.0,-1.0
2,0,2,0.0,-0.8,0.0,-1.0
2,1,3,0.0,-0.8,0.0,-1.0
2,2,12,0.0,-0.8,0.0,-1.0
2,3,1,0.0,-0.8,0.0,-1.0
3,0,3,0.0,-0.8,0.0,-1.0
3,1,4,0.0,-0.8,0.0,-1.0
3,2,13,0.0,-0.8,0.0,-1.0
3,3,2,0.0,-0.8,0.0,-1.0
4,0,4,0.0,-0.8,0.0,-1.0
4,1,5,0.0,-0.8,0.0,-1.0
4,2,14,0.0,-0.8,0.0,-1.0
4,3,3,0.0,-0.8,0.0,-1.0
5,0,5,0.0,-0.8,0.0,-1.0
5,1,6,0.0,-0.8,0.0,-1.0
5,2,15,0.0,-0.8,0.0,-1.0
5,3,4,0.0,-0.8,0.0,-1.0
6,0,6,0.0,-0.8,0.0,-1.0
6,1,7,0.0,-0.8,0.0,-1.0
6,2,16,0.0,-0.8,0.0,-1.0
6,3,5,0.0,-0.8,0.0,-1.0
7,0,7,0.0,-0.8,0.0,-1.0
7,1,8,0.0,-0.8,0.0,-1.0
7,2,17,0.0,-0.8,0.0,-1.0
7,3,6,0.0,-0.8,0.0,-1.0
8,0,8,0.0,-0.8,0.0,-1.0
8,1,9,0.0,-0.8,0.0,-1.0
8,2,18,0.0,-0.8,0.0,-1.0
8,3,7,0.0,-0.8,0.0,-1.0
9,0,9,0.0,-0.8,0.0,-1.0
9,1,9,0.0,-0.8,0.0,-1.0
9,2,19,0.0,-0.8,0.0,-1.0
9,3,8,0.0,-0.8,0.0,-1.0
10,0,0,0.8,-0.8,1.0,-1.0
10,1,11,1.6,-0.8,2.0,-1.0
10,2,10,0.8,-0.8,1.0,-1.0
10,3,10,0.8,-0.8,1.0,-1.0
11,0,1,0.0,-0.8,0.0,-1.0
11,1,12,0.0,-0.8,0.0,-1.0
11,2,21,1.6,-0.8,2.0,-1.0
11,3,10,0.8,-0.8,1.0,-1.0
12,0,2,0.0,-0.8,0.0,-1.0
12,1,13,0.0,-0.8,0.0,-1.0
12,2,22,2.4,-0.8,3.0,-1.0
12,3,11,1.6,-0.8,2.0,-1.0
13,0,3,0.0,-0.8,0.0,-1.0
13,1,14,0.0,-0.8,0.0,-1.0
13,2,23,0.0,-0.8,0.0,-1.0
13,3,12,0.0,-0.8,0.0,-1.0
14,0,4,0.0,-0.8,0.0,-1.0
14,1,15,0.0,-0.8,0.0,-1.0
14,2,24,0.0,-0.8,0.0,-1.0
14,3,13,0.0,-0.8,0.0,-1.0
15,0,5,0.0,-0.8,0.0,-1.0
15,1,16,0.0,-0.8,0.0,-1.0
15,2,25,0.0,-0.8,0.0,-1.0
15,3,14,0.0,-0.8,0.0,-1.0
16,0,6,0.0,-0.8,0.0,-1.0
16,1,17,0.0,-0.8,0.0,-1.0
16,2,26,0.0,-0.8,0.0,-1.0
16,3,15,0.0,-0.8,0.0,-1.0
17,0,7,0.0,-0.8,0.0,-1.0
17,1,18,0.0,-0.8,0.0,-1.0
17,2,27,0.0,-0.8,0.0,-1.0
17,3,16,0.0,-0.8,0.0,-1.0
18,0,8,0.0,-0.8,0.0,-1.0
18,1,19,0.0,-0.8,0.0,-1.0
18,2,28,0.0,-0.8,0.0,-1.0
18,3,17,0.0,-0.8,0.0,-1.0
19,0,9,0.0,-0.8,0.0,-1.0
19,1,19,0.0,-0.8,0.0,-1.0
19,2,29,0.0,-0.8,0.0,-1.0
19,3,18,0.0,-0.8,0.0,-1.0
20,0,10,0.8,-0.8,1.0,-1.0
20,1,21,1.6,-0.8,2.0,-1.0
20,2,20,1.6,-0.8,2.0,-1.0
20,3,20,1.6,-0.8,2.0,-1.0
21,0,11,1.6,-0.8,2.0,-1.0
21,1,22,2.4,-0.8,3.0,-1.0
21,2,21,1.6,-0.8,2.0,-1.0
21,3,21,1.6,-0.8,2.0,-1.0
22,0,12,0.0,-0.8,0.0,-1.0
22,1,23,0.0,-0.8,0.0,-1.0
22,2,32,2.4,-0.8,3.0,-1.0
22,3,21,1.6,-0.8,2.0,-1.0
23,0,13,0.0,-0.8,0.0,-1.0
23,1,24,0.0,-0.8,0.0,-1.0
23,2,33,4.0,-0.8,5.0,-1.0
23,3,22,2.4,-0.8,3.0,-1.0
24,0,14,0.0,-0.8,0.0,-1.0
24,1,25,0.0,-0.8,0.0,-1.0
24,2,34,6.4,-0.8,8.0,-1.0
24,3,23,0.0,-0.8,0.0,-1.0
25,0,15,0.0,-0.8,0.0,-1.0
25,1,26,0.0,-0.8,0.0,-1.0
25,2,35,12.8,-0.8,16.0,-1.0
25,3,24,0.0,-0.8,0.0,-1.0
26,0,16,0.0,-0.8,0.0,-1.0
26,1,27,0.0,-0.8,0.0,-1.0
26,2,36,0.0,-0.8,0.0,-1.0
26,3,25,0.0,-0.8,0.0,-1.0
27,0,17,0.0,-0.8,0.0,-1.0
27,1,28,0.0,-0.8,0.0,-1.0
27,2,37,0.0,-0.8,0.0,-1.0
27,3,26,0.0,-0.8,0.0,-1.0
28,0,18,0.0,-0.8,0.0,-1.0
28,1,29,0.0,-0.8,0.0,-1.0
28,2,38,0.0,-0.8,0.0,-1.0
28,3,27,0.0,-0.8,0.0,-1.0
29,0,19,0.0,-0.8,0.0,-1.0
29,1,29,0.0,-0.8,0.0,-1.0
29,2,39,0.0,-0.8,0.0,-1.0
29,3,28,0.0,-0.8,0.0,-1.0
30,0,30,0.0,-0.8,0.0,-1.0
30,1,30,0.0,-0.8,0.0,-1.0
30,2,30,0.0,-0.8,0.0,-1.0
30,3,30,0.0,-0.8,0.0,-1.0
31,0,21,1.6,-0.8,2.0,-1.0
31,1,32,2.4,-0.8,3.0,-1.0
31,2,31,2.4,-0.8,3.0,-1.0
31,3,31,2.4,-0.8,3.0,-1.0
32,0,22,2.4,-0.8,3.0,-1.0
32,1,33,4.0,-0.8,5.0,-1.0
32,2,32,2.4,-0.8,3.0,-1.0
32,3,32,2.4,-0.8,3.0,-1.0
33,0,23,0.0,-0.8,0.0,-1.0
33,1,34,6.4,-0.8,8.0,-1.0
33,2,43,6.4,-0.8,8.0,-1.0
33,3,32,2.4,-0.8,3.0,-1.0
34,0,24,0.0,-0.8,0.0,-1.0
34,1,35,12.8,-0.8,16.0,-1.0
34,2,44,12.8,-0.8,16.0,-1.0
34,3,33,4.0,-0.8,5.0,-1.0
35,0,25,0.0,-0.8,0.0,-1.0
35,1,36,0.0,-0.8,0.0,-1.0
35,2,45,12.8,-0.8,16.0,-1.0
35,3,34,6.4,-0.8,8.0,-1.0
36,0,26,0.0,-0.8,0.0,-1.0
36,1,37,0.0,-0.8,0.0,-1.0
36,2,46,12.8,-0.8,16.0,-1.0
36,3,35,12.8,-0.8,16.0,-1.0
37,0,27,0.0,-0.8,0.0,-1.0
37,1,38,0.0,-0.8,0.0,-1.0
37,2,47,0.0,-0.8,0.0,-1.0
37,3,36,0.0,-0.8,0.0,-1.0
38,0,28,0.0,-0.8,0.0,-1.0
38,1,39,0.0,-0.8,0.0,-1.0
38,2,48,0.0,-0.8,0.0,-1.0
38,3,37,0.0,-0.8,0.0,-1.0
39,0,29,0.0,-0.8,0.0,-1.0
39,1,39,0.0,-0.8,0.0,-1.0
39,2,49,0.0,-0.8,0.0,-1.0
39,3,38,0.0,-0.8,0.0,-1.0
40,0,40,0.0,-0.8,0.0,-1.0
40,1,40,0.0,-0.8,0.0,-1.0
40,2,40,0.0,-0.8,0.0,-1.0
40,3,40,0.0,-0.8,0.0,-1.0
41,0,41,0.0,-0.8,0.0,-1.0
41,1,41,0.0,-0.8,0.0,-1.0
41,2,41,0.0,-0.8,0.0,-1.0
41,3,41,0.0,-0.8,0.0,-1.0
42,0,32,2.4,-0.8,3.0,-1.0
42,1,43,6.4,-0.8,8.0,-1.0
42,2,42,4.0,-0.8,5.0,-1.0
42,3,42,4.0,-0.8,5.0,-1.0
43,0,33,4.0,-0.8,5.0,-1.0
43,1,44,12.8,-0.8,16.0,-1.0
43,2,43,6.4,-0.8,8.0,-1.0
43,3,43,6.4,-0.8,8.0,-1.0
44,0,34,6.4,-0.8,8.0,-1.0
44,1,45,12.8,-0.8,16.0,-1.0
