Value0,Value1,Rollout,Runtime
2.702109603204846,2.9115423439285535,41.0,0.08105015754699707
3.0160516744936174,2.6756977155410095,42.0,0.08487915992736816
2.605489012777106,2.7160804453421994,43.0,0.08317184448242188
2.96986892061931,2.185943621809085,44.0,0.08121418952941895
2.6300918637885946,2.04650021401123,45.0,0.08104515075683594
2.447530838654529,1.8617611219594592,46.0,0.0820169448852539
3.0328677419326144,2.550953805870992,47.0,0.08244013786315918
3.2064127510747866,2.580201613185986,48.0,0.08330798149108887
2.919613592456254,2.7444001845430055,49.0,0.08279109001159668
2.50182369506558,2.8026192282397346,50.0,0.08063101768493652
2.9350656773749333,2.4869707377322303,51.0,0.08309721946716309
2.4708858692183453,3.086564531893778,52.0,0.08423328399658203
2.89132332778934,2.2951523836517174,53.0,0.08132314682006836
3.0124899243788343,2.8029129902688714,54.0,0.08820676803588867
3.060382184180801,2.8799586211103385,55.0,0.08331799507141113
2.763968186076792,2.7031689025734837,56.0,0.08198094367980957
2.9365506834018187,1.8691530822277236,57.0,0.08591222763061523
2.884210659718769,2.0883177747976043,58.0,0.0797271728515625
3.058310802898582,2.605342081469689,59.0,0.08088088035583496
2.38204472649942,2.498256683393585,60.0,0.08094477653503418
2.3934793554610003,2.568773598901383,61.0,0.08083987236022949
2.8042299987352006,2.9678160840252277,62.0,0.0804438591003418
2.158404567052009,2.6601814525317096,63.0,0.08135795593261719
2.8111046348977253,3.193721821957539,64.0,0.08449411392211914
2.7212143938514046,2.0670843797812806,65.0,0.0857381820678711
2.6959827508222887,1.94060409602366,66.0,0.08693289756774902
2.738534440165209,2.086785549053166,67.0,0.08292913436889648
2.632695818817322,1.949470129768563,68.0,0.08246088027954102
2.6758429589893433,3.036715357104817,69.0,0.08321094512939453
2.790083318728168,2.8714700577723606,70.0,0.0819249153137207
3.042532477132554,2.661921518239007,71.0,0.0829770565032959
3.080647374126177,2.2921853048232026,72.0,0.08165502548217773
2.58742959164969,1.9344540054952235,73.0,0.08294224739074707
2.9409257126877786,2.992671621974937,74.0,0.0831139087677002
3.059222425134782,2.5757458271314277,75.0,0.08090496063232422
2.8541727707863522,2.1988316801759065,76.0,0.08245229721069336
3.100069134409934,3.054581551881962,77.0,0.08104276657104492
2.7903616487622704,2.25020090399635,78.0,0.08354306221008301
2.6370478280851253,3.324681872519083,79.0,0.08106303215026855
2.913035238210649,2.9771637421623787,80.0,0.08032393455505371
3.10742425841895,2.5999602004534306,81.0,0.08111190795898438
2.8029078534886804,2.7852208161401384,82.0,0.08225083351135254
2.9991755217327016,2.6943653869942805,83.0,0.08459591865539551
2.7378796341003686,2.5812960300156194,84.0,0.08354902267456055
2.4854190281729465,2.903260695658051,85.0,0.08133816719055176
3.208429451745968,3.062184131687158,86.0,0.08132600784301758
2.60216331471741,2.723184454519126,87.0,0.08054113388061523
2.632453593151145,2.8062509325648053,88.0,0.0812220573425293
2.9244432284352206,2.5356460783647106,89.0,0.08165931701660156
2.8437178436086348,2.1086348992232944,90.0,0.08001303672790527
3.0106394655799127,2.279433358296244,91.0,0.08369708061218262
2.5289353577143925,2.9381283460544556,92.0,0.08022403717041016
2.7716605098835876,2.609035093030565,93.0,0.08069396018981934
2.962565745729983,2.6374382352337076,94.0,0.08003926277160645
2.6758039637892614,2.2938809093568326,95.0,0.08074498176574707
2.8436497580127074,3.1441289119871736,96.0,0.08064603805541992
2.7689045461477115,3.127042543851815,97.0,0.08260416984558105
2.8773243349907123,2.5090241293079796,98.0,0.08022499084472656
3.0192726555076166,2.7318111001514898,99.0,0.08064103126525879
2.4480947964272284,2.865934335571972,100.0,0.08068680763244629
2.6680552914293663,3.006011468122767,101.0,0.08085393905639648
2.686985678521214,2.6406955068605273,102.0,0.08078384399414062
2.532241241989588,2.058077020567793,103.0,0.08339595794677734
2.8629156341115323,2.3007931699933972,104.0,0.09874629974365234
2.6199146917719216,2.475178589798919,105.0,0.08229303359985352
2.6975083833356224,2.47177403566851,106.0,0.08331584930419922
3.0428907883783323,2.3756418461674995,107.0,0.0818171501159668
2.3410376087595783,2.873103390916522,108.0,0.08038187026977539
2.4327400899122056,2.603079562049955,109.0,0.08039402961730957
2.922334536392457,2.446545832648962,110.0,0.08042383193969727
3.0676588981011235,2.457736734724605,111.0,0.08075881004333496
2.3328641632562395,2.8565523336558245,112.0,0.0800929069519043
3.227512727042431,2.405174508160501,113.0,0.08037614822387695
2.606238538764243,2.0539615084332903,114.0,0.07998204231262207
2.8549870657068603,2.634898574463107,115.0,0.08003711700439453
2.6807186181446343,2.1028921971444823,116.0,0.08388495445251465
2.890851427184576,2.5813148805452144,117.0,0.08101391792297363
2.9807876131428683,2.5255910778320523,118.0,0.08077621459960938
2.8775329279247455,2.073842406495139,119.0,0.08424091339111328
2.3014966792590634,2.726351954681933,120.0,0.0816490650177002
2.9254686676328148,2.419709286850278,121.0,0.08158707618713379
2.8479336374504607,2.5173605684511142,122.0,0.08074808120727539
2.7467659140688823,2.206346286056122,123.0,0.08124399185180664
2.9161828384771944,2.160910765689922,124.0,0.0814969539642334
2.9286007114278,2.5322360242486157,125.0,0.08041501045227051
2.5753264514009557,2.7325063664334577,126.0,0.08079099655151367
2.9933868041275655,2.4547212910638194,127.0,0.08339405059814453
2.2247184213954014,3.374456770224327,128.0,0.08296513557434082
2.564995650762766,1.940910681538741,129.0,0.0806121826171875
3.2426550289617486,2.4288725009031253,130.0,0.08064889907836914
3.0278666474961082,3.162776783535565,131.0,0.08034992218017578
2.7547369595955193,2.4898115008898754,132.0,0.07980012893676758
3.0823438153429334,2.638949147438968,133.0,0.08002495765686035
2.5247361285847667,1.892320084964688,134.0,0.08295202255249023
2.76721243669504,2.437480420791414,135.0,0.08337593078613281
2.9125369583807474,2.225193336160256,136.0,0.08084917068481445
2.841989941333099,2.5652814553570464,137.0,0.08038902282714844
2.987910116764999,2.5471378621510548,138.0,0.08328485488891602
3.2307645499355147,2.833778858454536,139.0,0.08351612091064453
3.2636230383803704,2.6255196080952654,140.0,0.0823969841003418
3.0602541773806036,2.942753384746309,141.0,0.08512115478515625
2.7305121810248094,2.9281875276900995,142.0,0.08084988594055176
3.096280259507109,2.4674057491743744,143.0,0.08238816261291504
2.5654006886622662,2.5721135285603007,144.0,0.08171606063842773
2.7886413596376074,2.849485122134412,145.0,0.08034300804138184
2.604700895832652,2.615009730358769,146.0,0.08131003379821777
3.011519240788978,2.3517117226576656,147.0,0.08254694938659668
2.663956861593251,2.009783887314079,148.0,0.08122992515563965
2.9404406584573697,2.5648876784815346,149.0,0.0803220272064209
3.0263086266268298,2.181154576080026,150.0,0.08329010009765625
2.7233616420955498,2.266551953674344,151.0,0.08285903930664062
1.8917041115254902,3.734803455094041,152.0,0.08850598335266113
3.0703512991637765,2.9602853688418893,153.0,0.08246397972106934
2.6962477464017436,2.4692017948771974,154.0,0.08159613609313965
2.843023983587639,2.8123803480106466,155.0,0.08296394348144531
2.7510406574564166,2.929445811373901,156.0,0.08147525787353516
3.0691953835145314,2.633500349718987,157.0,0.0802001953125
2.7107580842501444,2.701513341881503,158.0,0.08029317855834961
2.4892911621695597,1.8651122184737634,159.0,0.08716797828674316
2.636992151336797,2.7159013606418525,160.0,0.08950090408325195
2.5351301141987643,2.9674770921797657,161.0,0.08578824996948242
1.806978616554849,3.049928181840341,162.0,0.08316802978515625
2.990276884750644,2.4458320688377055,163.0,0.08194327354431152
2.4324914273345684,3.078342217742892,164.0,0.08031487464904785
3.1238897986645107,2.468810662237687,165.0,0.08319473266601562
3.0499365410418164,2.3452330810062985,166.0,0.08367776870727539
2.971085736227822,3.0189259855252915,167.0,0.08196878433227539
2.779299000478084,2.2031155012659602,168.0,0.08085799217224121
2.6463787003709998,2.5610278725489026,169.0,0.08019018173217773
2.7135684519214625,2.861090888152157,170.0,0.08050394058227539
2.228449078775152,2.2893868495659677,171.0,0.08060169219970703
2.796015270492438,2.359297437772954,172.0,0.0805668830871582
3.003230970654489,2.8336271477250765,173.0,0.08076119422912598
2.857363115688909,3.0338955778698287,174.0,0.0801999568939209
2.8066983973428985,2.0695130719158557,175.0,0.08596301078796387
2.889037580524276,2.310543280586954,176.0,0.08270406723022461
3.030712490123125,2.437563676712901,177.0,0.0828559398651123
2.42435810666312,2.924370643766511,178.0,0.08018612861633301
3.025576933423969,2.4428970560174323,179.0,0.08267331123352051
2.762387079175356,2.2221916840283202,180.0,0.08033418655395508
3.028995901020142,2.302021032897301,181.0,0.08107495307922363
3.07166061982215,2.2294903583416343,182.0,0.08030080795288086
2.4237666141932013,3.0323176469683744,183.0,0.08041763305664062
2.7249238067295134,3.2031559355024086,184.0,0.08024883270263672
2.8277697657545118,2.461871452240338,185.0,0.0815739631652832
2.5269836345065473,2.310585622210774,186.0,0.08525609970092773
2.440475284220246,2.7655070255459377,187.0,0.08068299293518066
3.101637458301101,3.0783001952285005,188.0,0.08082294464111328
2.67340731964898,2.6655329545680315,189.0,0.08264613151550293
3.1023136062715726,2.3046474924255653,190.0,0.0807647705078125
3.222402170861561,2.7484742800029522,191.0,0.08330798149108887
2.644082033092906,2.6068130263652605,192.0,0.08304810523986816
2.237762017735082,2.9247444290578355,193.0,0.08336734771728516
3.174768505534084,2.9715117457755484,194.0,0.08295989036560059
3.0566970418523005,2.8470811965468603,195.0,0.08121871948242188
2.9046413591321545,2.747446465411577,196.0,0.08214879035949707
2.8323929860490775,2.369877823855894,197.0,0.08310723304748535
2.254875289779737,2.9376897604155783,198.0,0.0860750675201416
2.9561313985462356,2.5476221115829847,199.0,0.08704113960266113
