Value0,Value1,Rollout,Runtime,Method
2.830181293586015,3.07067934499281,0,12.334577083587646,mls
1.7739058081769943,3.106478897475682,1,11.903338432312012,mls
2.1753434213990834,3.275983153551847,2,11.165823698043823,mls
1.7844706816738165,3.1082642853242404,3,15.964552402496338,mls
2.96571782380517,3.387048559424647,4,8.886234760284424,mls
1.6457493854819616,3.5049105874611395,5,13.631059646606445,mls
1.8421060444389465,3.440923699169023,6,8.4827721118927,mls
2.10919136269588,3.3947823744898264,7,10.25460433959961,mls
1.6834996298570144,3.349075138256262,8,10.95485234260559,mls
2.438965557288419,3.8153904972545623,9,9.740466833114624,mls
2.5631761960011237,3.2321042724203948,10,8.9210524559021,mls
2.004171171945862,3.586773139880753,11,8.546924591064453,mls
1.322039449994958,3.296101856666039,12,7.7096264362335205,mls
1.8961351049424116,3.3015207785433747,13,10.013118267059326,mls
2.00422458182315,4.038076931838709,14,10.012799739837646,mls
2.214845425395367,3.0346773395044635,15,11.205990552902222,mls
2.1922912452361167,3.1192921243523677,16,12.301011562347412,mls
1.4459213691427206,3.668250387597512,17,9.643429279327393,mls
2.624307331448537,3.1948087141094317,18,8.691978693008423,mls
1.9321185821944036,3.5632838707489003,19,11.610311031341553,mls
2.011517857693163,3.366496622903448,20,13.633450508117676,mls
2.2416427001214645,3.4267832097618527,21,9.12196660041809,mls
2.7926731920925563,3.04098621884819,22,12.088603973388672,mls
2.3179726330450365,3.532183517388021,23,13.891117811203003,mls
1.933940348296574,3.513784832816752,24,9.747346639633179,mls
2.3779863429155315,2.8619098334326734,25,9.507184743881226,mls
1.6379965387160917,3.5528604988188377,26,9.327164888381958,mls
2.4439527503488554,3.1728480916440933,27,13.579402208328247,mls
1.830531484301529,3.1298945117528554,28,12.18522596359253,mls
1.624179381405096,3.5045422312763868,29,11.048654556274414,mls
1.806615182558897,3.46217150806019,30,10.002765417098999,mls
1.6580712151653647,3.517850629865507,31,11.85312533378601,mls
1.6102496017035188,3.6882236404693787,32,9.839093208312988,mls
2.8481584904243533,3.316438573049929,33,14.605171203613281,mls
1.713758537104716,3.4726597924387588,34,9.610201597213745,mls
1.950297488460943,3.524123503177673,35,13.843450546264648,mls
1.9723917540527491,3.3283402094605807,36,12.122971773147583,mls
1.1643087455566914,3.26143028316549,37,12.800317764282227,mls
2.0006333069129605,2.8510608970933062,38,13.426108598709106,mls
2.7445511924812505,3.124570737853686,39,11.723364114761353,mls
2.9578545464039654,2.707734849093519,40,11.6488356590271,mls
2.633078010164227,3.2915624019826297,41,8.524618148803711,mls
2.7815464188793335,2.880241306077265,42,12.447220802307129,mls
2.164654817147585,3.4042106811857553,43,13.181928634643555,mls
2.0285705023307634,3.253841796798583,44,11.72255825996399,mls
2.9517955312861286,3.054126302664533,45,10.834916353225708,mls
2.46882130283247,3.296729924778457,46,11.935630321502686,mls
