State,Action,Objective 0,Objective 1
0,0,2.0294,1.375
0,0,1.9953,1.5753
0,0,1.8861,1.8078
0,0,1.8818,1.8125
0,0,1.963,1.6766
0,0,2.0,1.5184
0,0,1.9044,1.7883
0,0,1.8847,1.8092
0,0,1.9543,1.6927
0,0,1.9951,1.5769
0,0,1.9798,1.5959
0,0,1.9046,1.788
0,0,1.885,1.809
0,0,1.9586,1.6843
0,0,2.03,1.3679
0,0,1.9583,1.6845
0,0,2.0296,1.3717
0,0,1.9049,1.7878
0,0,1.8852,1.8087
0,0,1.9928,1.5841
0,0,2.0298,1.3701
0,0,1.9994,1.5226
0,0,1.9568,1.6863
0,0,1.9098,1.7826
0,0,1.8783,1.8159
0,0,1.8981,1.7949
0,0,1.9051,1.7875
0,0,1.9042,1.7886
0,0,2.0304,1.3615
0,0,1.9054,1.7873
0,0,1.8857,1.8082
0,0,2.0294,1.3746
0,0,1.8842,1.8097
0,0,1.8979,1.795
0,0,2.0246,1.4305
0,0,2.0296,1.3715
0,0,2.0003,1.5143
0,0,1.962,1.6809
0,0,1.9966,1.5267
0,0,1.9066,1.786
0,0,1.9983,1.5251
0,0,1.8801,1.8142
0,0,1.8791,1.8152
0,0,2.0301,1.3669
0,0,1.9998,1.5199
0,0,1.9069,1.7858
0,0,1.8838,1.8103
0,0,1.8784,1.8158
0,0,1.9896,1.5858
0,0,1.8794,1.815
0,0,1.9951,1.5778
0,0,2.0294,1.3744
0,0,1.9509,1.6958
0,0,1.9071,1.7855
0,0,1.884,1.81
0,0,1.8986,1.7944
0,0,2.0,1.5178
0,0,1.9966,1.5265
0,0,1.9555,1.6908
0,0,1.8774,1.8166
0,0,1.8993,1.7938
0,0,1.8806,1.8137
0,0,1.8796,1.8147
0,0,1.9892,1.5881
0,0,1.9624,1.6773
0,0,1.9951,1.5776
0,0,2.0301,1.3667
0,0,1.8792,1.8151
0,0,1.9559,1.6874
0,0,1.8862,1.8077
0,0,2.0248,1.4285
0,0,1.9631,1.6765
0,0,2.0283,1.3864
0,0,1.9666,1.6178
0,0,2.0304,1.3611
0,0,1.9682,1.6161
0,0,1.9536,1.6934
0,0,1.8825,1.8118
0,0,1.8991,1.7939
0,0,1.8867,1.8072
0,0,1.9562,1.6872
0,0,1.9622,1.6802
0,0,1.8874,1.8066
0,0,1.9973,1.5264
0,0,1.9795,1.599
0,0,1.8797,1.8146
0,0,1.9946,1.582
0,0,1.9564,1.6869
0,0,1.9951,1.5774
0,0,2.0009,1.5083
0,0,1.8823,1.8119
0,0,2.0303,1.3634
0,0,2.0245,1.4333
0,0,1.8996,1.7934
0,0,1.8872,1.8067
0,0,2.0283,1.3862
0,0,2.0304,1.3609
0,0,1.9006,1.7924
0,0,1.8828,1.8114
0,0,1.9013,1.7918
0,0,1.9052,1.7874
0,0,1.9658,1.6185
0,0,1.9531,1.6939
0,0,2.0,1.5174
0,0,1.8884,1.8054
0,0,1.9988,1.5242
0,0,1.9018,1.7913
0,0,2.0231,1.4481
0,0,1.9514,1.6955
0,0,1.8858,1.8081
0,0,1.8877,1.8062
0,0,1.9896,1.5852
0,0,1.9992,1.5234
0,0,1.9011,1.7919
0,0,2.0303,1.3632
0,0,2.0296,1.3722
0,0,2.0298,1.3691
0,0,1.9634,1.6759
0,0,1.9678,1.6167
0,0,2.0304,1.3607
0,0,1.9067,1.7859
0,0,1.9074,1.7853
0,0,1.968,1.6164
0,0,1.9062,1.7864
0,0,2.0282,1.3879
0,0,1.9922,1.5851
0,0,1.8811,1.8132
0,0,1.9507,1.6959
0,0,1.9016,1.7914
0,0,1.8819,1.8123
0,0,1.9791,1.6018
0,0,2.0009,1.5079
0,0,1.9522,1.6948
0,0,2.0236,1.4439
0,0,1.8814,1.813
0,0,2.0303,1.363
0,0,1.9072,1.7854
0,0,1.8894,1.8044
0,0,1.9441,1.7027
0,0,2.0235,1.4445
0,0,1.9986,1.5241
0,0,1.9946,1.5814
0,0,2.0286,1.3839
0,0,1.8816,1.8127
0,0,1.9767,1.6042
0,0,1.9799,1.5946
0,0,1.9922,1.5849
0,0,2.0006,1.512
0,0,1.9929,1.5843
0,0,1.9422,1.7044
0,0,2.0008,1.5089
0,0,1.9444,1.7025
0,0,1.9685,1.6157
0,0,1.9691,1.6101
0,0,1.9025,1.7905
0,0,1.9525,1.6944
0,0,1.8826,1.8117
0,0,1.9082,1.7844
0,0,1.992,1.585
0,0,1.9969,1.5268
0,0,1.9942,1.5831
0,0,2.0245,1.434
0,0,1.9683,1.6158
0,0,1.9584,1.6845
0,0,1.9799,1.5944
0,0,1.9606,1.6826
0,0,1.9687,1.6139
0,0,1.9023,1.7906
0,0,1.9934,1.584
0,0,1.903,1.79
0,0,1.8833,1.8109
0,0,1.9795,1.5982
0,0,1.9579,1.6848
0,0,2.0305,1.3606
0,0,2.0007,1.5097
0,0,1.9589,1.6842
0,0,1.9939,1.5835
0,0,1.9967,1.5269
0,0,2.0002,1.515
0,0,1.8829,1.8113
0,0,2.0244,1.4346
0,0,1.8826,1.8115
0,0,2.0302,1.3647
0,0,2.0303,1.3626
0,0,1.9604,1.6827
0,0,1.8831,1.811
0,0,1.9986,1.5237
0,0,2.0291,1.3782
0,0,1.9997,1.5208
0,0,1.8845,1.8094
0,0,1.903,1.7898
0,0,1.9784,1.6026
0,0,1.9041,1.7887
0,0,1.888,1.8058
0,0,1.995,1.5787
0,0,2.0302,1.3645
0,0,1.9596,1.6834
0,0,2.0303,1.3624
0,0,1.9033,1.7896
0,0,1.8836,1.8105
0,0,1.8862,1.8078
0,0,1.9689,1.613
0,0,2.0242,1.4364
0,0,1.9879,1.5897
0,0,1.8984,1.7946
0,0,1.8785,1.8158
0,0,1.9794,1.5995
0,0,1.9594,1.6835
0,0,1.9795,1.5978
0,0,1.8834,1.8106
0,0,1.9094,1.7831
0,0,2.0006,1.5114
0,0,2.0305,1.3602
0,0,1.9895,1.5865
0,0,1.879,1.8153
0,0,1.9611,1.6819
0,0,2.0303,1.3622
0,0,1.8982,1.7947
0,0,1.9043,1.7884
0,0,1.8865,1.8074
0,0,1.9796,1.5977
0,0,1.8839,1.8101
0,0,1.8788,1.8154
0,0,2.0239,1.4403
0,0,1.8795,1.8148
0,0,1.9616,1.6814
0,0,1.989,1.5881
0,0,2.029,1.3797
0,0,2.0305,1.36
0,0,1.9498,1.6973
0,0,2.0235,1.445
0,0,1.9989,1.5244
0,0,1.8994,1.7936
0,0,1.8851,1.8088
0,0,1.887,1.8069
0,0,1.8858,1.8082
0,0,1.8782,1.816
0,0,1.9004,1.7926
0,0,1.95,1.697
0,0,1.9554,1.6913
0,0,1.898,1.795
0,0,2.0006,1.511
0,0,1.9614,1.6815
0,0,1.905,1.7876
0,0,1.88,1.8143
0,0,1.8854,1.8086
0,0,1.9053,1.7874
0,0,1.8856,1.8083
0,0,1.8802,1.8142
0,0,1.995,1.5781
0,0,2.0291,1.3774
0,0,1.8978,1.7951
0,0,1.8885,1.8054
0,0,1.9889,1.5885
0,0,1.8882,1.8056
0,0,1.9058,1.7869
0,0,1.8804,1.8139
0,0,1.9427,1.704
0,0,1.8846,1.8093
0,0,2.0241,1.4383
0,0,1.9084,1.7842
0,0,1.951,1.6958
0,0,2.0286,1.3827
0,0,2.0242,1.4358
0,0,2.0293,1.3756
0,0,1.9014,1.7916
0,0,1.9056,1.787
0,0,1.9768,1.6044
0,0,2.0235,1.4446
0,0,1.952,1.695
0,0,1.9763,1.6047
0,0,1.8778,1.8164
0,0,1.9989,1.524
0,0,1.8883,1.8055
0,0,1.907,1.7856
0,0,1.9667,1.6178
0,0,2.0288,1.3809
0,0,1.9792,1.6018
0,0,1.9918,1.5854
0,0,1.8805,1.8138
0,0,1.9075,1.7851
0,0,1.9073,1.7854
0,0,1.881,1.8133
0,0,1.9952,1.5761
0,0,2.0293,1.3754
0,0,1.8798,1.8146
0,0,1.889,1.8047
0,0,1.9078,1.7849
0,0,1.899,1.794
0,0,1.8866,1.8073
0,0,1.8997,1.7934
0,0,1.9798,1.5953
0,0,1.908,1.7846
0,0,1.9503,1.6962
0,0,1.9684,1.616
0,0,1.9918,1.5852
0,0,2.0294,1.3757
0,0,1.9954,1.5743
0,0,1.8815,1.8128
0,0,1.9002,1.7929
0,0,1.9076,1.785
0,0,1.9932,1.5842
0,0,1.9623,1.6772
0,0,2.0292,1.3773
0,0,1.8822,1.812
0,0,1.9773,1.6039
0,0,2.0239,1.4395
0,0,1.8998,1.7933
0,0,1.9987,1.5239
0,0,1.8995,1.7935
0,0,1.997,1.5266
0,0,1.8871,1.8068
0,0,1.9684,1.6158
0,0,1.9585,1.6845
0,0,1.8878,1.8062
0,0,1.9977,1.526
0,0,2.029,1.3789
0,0,1.9024,1.7906
0,0,1.9,1.793
0,0,2.0297,1.3718
0,0,1.953,1.694
0,0,1.9773,1.6037
0,0,2.0294,1.3755
0,0,1.9026,1.7903
0,0,1.9538,1.6931
0,0,1.943,1.7038
0,0,2.0246,1.4314
0,0,1.9532,1.6937
0,0,1.8876,1.8063
0,0,2.0304,1.3624
0,0,1.9996,1.5217
0,0,1.8841,1.8099
0,0,1.901,1.792
0,0,1.9029,1.7901
0,0,1.8832,1.811
0,0,1.8886,1.8053
0,0,1.9017,1.7914
0,0,1.96,1.683
0,0,1.9566,1.6866
0,0,1.9935,1.5838
0,0,1.9031,1.7898
0,0,1.8888,1.805
0,0,1.9945,1.5826
0,0,1.9022,1.7909
0,0,2.0297,1.3716
0,0,1.953,1.6938
0,0,1.9882,1.5896
0,0,1.8881,1.8058
0,0,1.9953,1.5756
0,0,1.9027,1.7902
0,0,1.883,1.8111
0,0,2.0239,1.4406
0,0,1.9087,1.7838
0,0,1.9015,1.7915
0,0,1.9547,1.6922
0,0,1.9437,1.703
0,0,1.9994,1.5231
0,0,2.0295,1.3732
0,0,1.9935,1.5836
0,0,2.0304,1.3622
0,0,1.902,1.791
0,0,1.909,1.7836
0,0,1.8893,1.8045
0,0,1.9692,1.6095
0,0,1.9684,1.6154
0,0,1.8985,1.7946
0,0,1.9526,1.6944
0,0,1.9945,1.5824
0,0,1.9796,1.5978
0,0,1.8835,1.8106
0,0,1.998,1.5254
0,0,1.9612,1.6819
0,0,2.0295,1.373
0,0,1.9034,1.7894
0,0,1.8891,1.8046
0,0,1.9438,1.7029
0,0,2.0005,1.5132
0,0,1.9607,1.6822
0,0,1.9798,1.596
0,0,1.955,1.6918
0,0,1.8786,1.8156
0,0,1.9037,1.7892
0,0,2.0248,1.4292
0,0,1.9617,1.6814
0,0,1.9628,1.6768
0,0,1.9891,1.5881
0,0,1.8896,1.8041
0,0,2.0299,1.369
0,0,2.0296,1.3718
0,0,1.8818,1.8124
0,0,1.9098,1.7827
0,0,1.9798,1.5958
0,0,1.8976,1.7953
0,0,1.885,1.8089
0,0,1.969,1.6107
0,0,1.8781,1.8161
0,0,1.8842,1.8098
0,0,2.0246,1.4306
0,0,1.904,1.7888
0,0,2.0,1.5181
0,0,1.9966,1.5268
0,0,1.9546,1.6922
0,0,1.9951,1.5766
0,0,1.8844,1.8095
0,0,1.9066,1.7861
0,0,1.9032,1.7897
0,0,1.9054,1.7872
0,0,2.0294,1.3732
0,0,1.8855,1.8084
0,0,1.8974,1.7954
0,0,2.0298,1.3698
0,0,1.9494,1.6978
0,0,2.0005,1.5126
0,0,2.03,1.3676
0,0,2.0304,1.3614
0,0,1.8803,1.814
0,0,1.9986,1.525
0,0,2.0001,1.5173
0,0,1.8986,1.7945
0,0,1.8808,1.8135
0,0,1.8774,1.8167
0,0,1.8806,1.8138
0,0,2.0302,1.3658
0,0,2.0009,1.5086
0,0,1.8988,1.7942
0,0,1.8777,1.8165
0,0,2.0005,1.5124
0,0,1.8838,1.8102
0,0,1.9666,1.6179
0,0,2.0304,1.3612
0,0,1.8787,1.8155
0,0,1.9986,1.5248
0,0,1.8772,1.8168
0,0,1.9063,1.7863
0,0,1.8794,1.8149
0,0,1.8813,1.813
0,0,2.0294,1.3743
0,0,1.8864,1.8075
0,0,1.8779,1.8162
0,0,2.0232,1.4478
0,0,1.8971,1.7956
0,0,1.8869,1.807
0,0,2.0007,1.5106
0,0,1.9003,1.7927
0,0,1.9624,1.6772
0,0,2.0296,1.3725
0,0,2.0298,1.3694
0,0,1.8799,1.8144
0,0,2.03,1.3672
0,0,2.0304,1.361
0,0,1.9682,1.616
0,0,1.9006,1.7925
0,0,1.9502,1.6969
0,0,1.9986,1.5246
0,0,2.0234,1.446
0,0,1.9064,1.7862
0,0,1.9797,1.5973
0,0,2.0294,1.3741
0,0,1.9001,1.793
0,0,1.9658,1.6186
0,0,1.8874,1.8065
0,0,1.999,1.5238
0,0,1.9008,1.7922
0,0,1.9057,1.787
0,0,1.9946,1.5819
0,0,1.9514,1.6956
0,0,1.9896,1.5853
0,0,2.0302,1.3654
0,0,1.9083,1.7843
0,0,2.0238,1.4426
0,0,2.0298,1.3692
0,0,1.9059,1.7867
0,0,2.03,1.367
0,0,2.0304,1.3608
0,0,1.886,1.8079
0,0,1.8879,1.806
0,0,2.0234,1.4458
0,0,1.9936,1.5838
0,0,1.9086,1.7841
0,0,1.9055,1.7871
0,1,2.0101,2.0993
0,1,2.0296,2.0657
0,1,2.0866,1.8179
0,1,1.9335,2.252
0,1,2.0722,1.9297
0,1,2.0797,1.9004
0,1,2.0827,1.8636
0,1,1.935,2.2503
0,1,2.0893,1.7837
0,1,2.0833,1.8534
0,1,2.0242,2.0777
0,1,2.0303,2.0645
0,1,2.0889,1.7875
0,1,2.0913,1.7596
0,1,2.0897,1.7799
0,1,2.0147,2.0941
0,1,2.0809,1.884
0,1,1.9333,2.2521
0,1,2.0892,1.7856
0,1,1.934,2.2515
0,1,1.9338,2.2516
0,1,2.04,2.0316
0,1,2.0911,1.761
0,1,2.0203,2.0834
0,1,2.0913,1.7594
0,1,2.0829,1.8616
0,1,2.0826,1.8653
0,1,2.088,1.801
0,1,2.0128,2.0965
0,1,2.0335,2.0482
0,1,2.0407,2.0245
0,1,2.0885,1.7929
0,1,2.0126,2.0968
0,1,1.9947,2.1673
0,1,2.0231,2.08
0,1,2.0092,2.1
0,1,2.0827,1.8632
0,1,2.0889,1.7871
0,1,2.0905,1.771
0,1,2.0916,1.7555
0,1,2.0712,1.936
0,1,2.0788,1.9104
0,1,1.9343,2.2511
0,1,2.0913,1.7592
0,1,2.0398,2.0315
0,1,2.0892,1.7852
0,1,2.0916,1.754
0,1,2.0411,2.0205
0,1,2.0334,2.0505
0,1,2.0127,2.096
0,1,2.0905,1.7708
0,1,1.9299,2.2556
0,1,2.0364,2.0364
0,1,2.0916,1.7553
0,1,2.0901,1.7746
0,1,2.0911,1.7606
0,1,2.0915,1.7559
0,1,1.9289,2.2564
0,1,2.0916,1.7538
0,1,2.0404,2.0278
0,1,2.0209,2.0828
0,1,2.0209,2.0826
0,1,2.0128,2.0961
0,1,2.0885,1.7925
0,1,2.0901,1.7759
0,1,2.0913,1.7588
0,1,2.0436,1.9496
0,1,2.0396,2.0329
0,1,2.0916,1.7551
0,1,2.0911,1.7604
0,1,2.0915,1.7557
0,1,1.9317,2.2539
0,1,2.088,1.8019
0,1,2.0916,1.7536
0,1,2.0857,1.8273
0,1,2.0916,1.7549
0,1,2.0878,1.8035
0,1,2.0901,1.7757
0,1,2.0905,1.7704
0,1,2.0221,2.0815
0,1,1.9319,2.2536
0,1,2.0894,1.783
0,1,2.0901,1.7742
0,1,2.0911,1.7602
0,1,2.0413,2.0168
0,1,2.0803,1.8929
0,1,2.0254,2.0728
0,1,2.0329,2.0528
0,1,2.0898,1.7783
0,1,1.9345,2.2509
0,1,2.0916,1.7534
0,1,2.0409,2.0215
0,1,2.0714,1.9351
0,1,2.0781,1.9167
0,1,1.9309,2.2546
0,1,2.0905,1.7717
0,1,2.0787,1.9117
0,1,2.0916,1.7547
0,1,1.9316,2.254
0,1,2.0832,1.8552
0,1,2.0908,1.7665
0,1,1.9955,2.161
0,1,2.0903,1.7724
0,1,2.0413,2.0181
0,1,2.0241,2.079
0,1,2.0716,1.9333
0,1,2.0723,1.9288
0,1,2.0289,2.0673
0,1,2.0811,1.8812
0,1,2.0915,1.7553
0,1,2.0916,1.7532
0,1,2.0791,1.9083
0,1,2.0809,1.8828
0,1,2.0916,1.7545
0,1,1.9314,2.2541
0,1,2.0896,1.781
0,1,2.0913,1.7582
0,1,2.0807,1.8844
0,1,2.0796,1.9022
0,1,2.0916,1.753
0,1,2.0898,1.7779
0,1,2.0097,2.0996
0,1,1.9333,2.2522
0,1,2.0908,1.7676
0,1,2.0145,2.0943
0,1,2.0829,1.8604
0,1,2.0915,1.7564
0,1,2.0473,1.9436
0,1,2.0868,1.8154
0,1,2.0324,2.0568
0,1,2.0143,2.0944
0,1,2.0916,1.7543
0,1,1.9329,2.2526
0,1,2.0326,2.0552
0,1,2.0784,1.915
0,1,2.0903,1.772
0,1,2.0913,1.758
0,1,2.0362,2.037
0,1,2.0905,1.7698
0,1,2.0457,1.9496
0,1,2.0916,1.7528
0,1,2.0863,1.8211
0,1,2.0401,2.0309
0,1,2.0881,1.8001
0,1,2.0909,1.7664
0,1,1.9339,2.2516
0,1,2.0789,1.9095
0,1,2.0817,1.8758
0,1,2.0803,1.8908
0,1,2.0915,1.7562
0,1,1.9346,2.2508
0,1,2.0902,1.7739
0,1,2.0109,2.0983
0,1,2.091,1.7628
0,1,2.0915,1.7547
0,1,1.9341,2.2513
0,1,2.0853,1.8297
0,1,2.0859,1.8247
0,1,2.029,2.0672
0,1,2.0904,1.7721
0,1,2.0817,1.8756
0,1,2.0879,1.8015
0,1,2.0205,2.0833
0,1,2.0815,1.8772
0,1,2.031,2.0604
0,1,2.0122,2.0971
0,1,1.9946,2.168
0,1,2.0793,1.9059
0,1,2.0779,1.9166
0,1,2.0915,1.7545
0,1,2.0905,1.7694
0,1,1.9349,2.2504
0,1,2.0889,1.7892
0,1,2.0397,2.0324
0,1,2.0912,1.7608
0,1,2.0907,1.7676
0,1,1.929,2.2564
0,1,2.0297,2.0664
0,1,2.0902,1.7735
0,1,2.091,1.7624
0,1,2.0883,1.7979
0,1,2.0889,1.789
0,1,1.995,2.1668
0,1,2.0912,1.7621
0,1,2.0833,1.8549
0,1,2.0859,1.8243
0,1,1.9955,2.104
0,1,2.0909,1.7658
0,1,2.091,1.7637
0,1,2.032,2.0579
0,1,2.0691,1.9394
0,1,2.0902,1.7733
0,1,2.0306,2.0619
0,1,2.0246,2.0752
0,1,1.9342,2.2512
0,1,2.0032,2.1005
0,1,1.9307,2.2548
0,1,2.0869,1.8134
0,1,2.0912,1.7604
0,1,1.9305,2.2551
0,1,2.0872,1.8097
0,1,2.0311,2.0601
0,1,2.0237,2.0793
0,1,2.0819,1.8732
0,1,2.0129,2.0959
0,1,2.0912,1.7617
0,1,2.0816,1.8769
0,1,2.0847,1.8343
0,1,2.0874,1.8079
0,1,2.0149,2.0926
0,1,2.0912,1.7602
0,1,2.0305,2.0636
0,1,1.9293,2.2562
0,1,1.9325,2.2531
0,1,1.9291,2.2563
0,1,1.9298,2.2557
0,1,2.0324,2.0541
0,1,2.0863,1.8199
0,1,2.0906,1.7689
0,1,2.0235,2.0794
0,1,2.0912,1.7615
0,1,2.0897,1.7808
0,1,1.9303,2.2552
0,1,2.0909,1.7652
0,1,1.9301,2.2555
0,1,1.9327,2.2528
0,1,2.0139,2.0949
0,1,2.0691,1.9388
0,1,2.0798,1.899
0,1,2.0865,1.8181
0,1,2.0276,2.0685
0,1,2.0909,1.765
0,1,1.932,2.2536
0,1,2.0132,2.0957
0,1,2.0863,1.8197
0,1,2.0906,1.7687
0,1,2.0886,1.7919
0,1,1.9318,2.2537
0,1,1.9337,2.2518
0,1,2.0363,2.0368
0,1,2.0873,1.8096
0,1,2.0849,1.8317
0,1,2.08,1.8972
0,1,2.0102,2.0992
0,1,2.0153,2.0903
0,1,2.0897,1.7791
0,1,2.0208,2.0827
0,1,1.9321,2.2535
0,1,2.0865,1.8179
0,1,2.083,1.86
0,1,2.082,1.8716
0,1,2.0871,1.811
0,1,2.0897,1.7804
0,1,2.0914,1.758
