Value0,Value1,Rollout,Runtime
1.0855978834488125,3.220980149588512,59.0,0.08470988273620605
1.902756446534177,3.465657071765744,60.0,0.08392500877380371
1.9029379429657223,3.8080782053758613,61.0,0.08184504508972168
1.7398164246209433,3.5283119130260543,62.0,0.08167195320129395
1.8136854812954597,3.5700349626967878,63.0,0.08672714233398438
1.3711585289988915,3.558867304203894,64.0,0.08000898361206055
1.2606850647859729,3.6871899024217165,65.0,0.08585500717163086
1.2752489024757003,3.9755802826308098,66.0,0.08109307289123535
1.5874654268555186,3.2222252605436656,67.0,0.07911896705627441
1.6375777803764326,3.7651143973055774,68.0,0.07967805862426758
1.6339413274652683,3.3729912458279268,69.0,0.08080315589904785
1.5334990426224884,3.4214311317684265,70.0,0.08039712905883789
1.305386361088646,3.493521909831814,71.0,0.08167815208435059
1.6266336109315471,3.2697073333531477,72.0,0.07938694953918457
1.4681746577669248,3.465356175929281,73.0,0.08154416084289551
1.3939764449559282,3.4578124002266866,74.0,0.08276700973510742
1.5547660586319283,3.7524915304207,75.0,0.08121609687805176
1.9383863179003602,3.220579600001897,76.0,0.08002018928527832
2.3732819590320617,3.595951837767319,77.0,0.08345818519592285
2.0609511985922673,3.977718175603676,78.0,0.0834968090057373
1.4876621737066864,3.2969416508193103,79.0,0.07871294021606445
2.3338045370983633,3.516535556884074,80.0,0.0811309814453125
1.4734379860106543,3.2441564955545727,81.0,0.0801851749420166
1.543528417359859,3.364995520266343,82.0,0.08817505836486816
1.27714918438246,3.408001324916247,83.0,0.09352397918701172
1.3817180772526345,3.2588857206657056,84.0,0.08378386497497559
1.5146067756408452,3.119351285023263,85.0,0.08191299438476562
1.7890694440071215,3.633277768343184,86.0,0.08174729347229004
1.5767080499994053,3.026384273218618,87.0,0.08789801597595215
1.616670595528688,3.5387896727719115,88.0,0.09224605560302734
2.2690527563143297,3.823493494788392,89.0,0.08193302154541016
1.7454568544651052,3.727067862879726,90.0,0.08507704734802246
1.0838108063007383,3.6651861765321625,91.0,0.079559326171875
1.4844144751442638,3.727431519487433,92.0,0.0794839859008789
1.1703382980150705,3.5235458155793626,93.0,0.07970786094665527
1.447375582812869,3.5604929735852067,94.0,0.08077716827392578
1.6523330011881052,3.3236369813346536,95.0,0.08203887939453125
1.1533922831975616,3.5534336725859235,96.0,0.08084893226623535
1.5930844159036261,3.658409650144338,97.0,0.08261585235595703
1.1256754544567193,3.4206283785739773,98.0,0.08343791961669922
2.105026365623507,3.7988162389133557,99.0,0.08200383186340332
1.1144600956141668,3.7476373725368357,100.0,0.08545780181884766
1.5475189345693898,3.805611166044044,101.0,0.09187626838684082
0.9415346528669192,3.3461278456774606,102.0,0.0894777774810791
1.7194323346515954,3.3985149930049983,103.0,0.08086872100830078
1.7765741494725296,3.4143874625365527,104.0,0.08107376098632812
1.729863537687664,3.4558111996562704,105.0,0.07961797714233398
2.0249145774423165,3.4368274777749126,106.0,0.08048105239868164
1.422759862740859,3.365204143148728,107.0,0.08223891258239746
1.3327847751811999,3.649811878111256,108.0,0.0823218822479248
1.1717136870812186,3.798341537716127,109.0,0.08003902435302734
1.2281065829674322,3.6629161937372814,110.0,0.08110427856445312
1.4274061174124477,3.58728858124019,111.0,0.08360409736633301
1.015775313300701,3.6157782225807256,112.0,0.08046817779541016
2.181251228558236,3.542955628944526,113.0,0.08046483993530273
1.8027657106584152,3.02490090048361,114.0,0.08000516891479492
1.6701649786653359,3.344404911028634,115.0,0.0812070369720459
1.8507103240929914,3.449919794725344,116.0,0.08038187026977539
1.9754833802919936,3.4645806134377843,117.0,0.07953619956970215
1.4833784909777712,3.3509156916594955,118.0,0.08002614974975586
0.9855661863059679,3.3355033432423618,119.0,0.08006119728088379
1.519190233683859,3.3491696392893178,120.0,0.08197712898254395
1.2045163265156809,3.39458469909071,121.0,0.08160209655761719
1.7139449253043533,3.4102830126098467,122.0,0.08083796501159668
1.9379807496914232,3.723488269423519,123.0,0.08003878593444824
1.0623750806285226,3.7785363751189096,124.0,0.08042597770690918
1.8095749608424267,3.4847825905837992,125.0,0.08105969429016113
1.4257063858345724,3.0787030268911626,126.0,0.08083796501159668
1.1314112454887622,3.5799701338187777,127.0,0.08051109313964844
1.6563925551209215,3.536607455320212,128.0,0.08018779754638672
1.4677934969216593,3.8960835315668505,129.0,0.08056187629699707
1.4837982158709402,2.880516484591405,130.0,0.07988500595092773
1.3007785180300722,3.7723724632829927,131.0,0.08121418952941895
1.7422671369096017,4.010280741652833,132.0,0.08220505714416504
1.7522275758147312,3.213706144463414,133.0,0.08176994323730469
1.3055987348875027,3.5470206974829974,134.0,0.07994198799133301
1.260147873165024,2.9664849024932507,135.0,0.08247900009155273
1.4227621169595353,3.8873585137162423,136.0,0.08086514472961426
1.8508888796657885,3.330051959312675,137.0,0.07908296585083008
1.467154298375802,3.262551800312944,138.0,0.08404827117919922
1.4624066144735817,3.5121585678526053,139.0,0.0841212272644043
1.9678745494029406,3.6015492187750926,140.0,0.08215713500976562
1.336402289433038,3.181344835704543,141.0,0.08048105239868164
1.2841970772571292,3.5038073655182687,142.0,0.07880997657775879
1.4236686414050235,3.6001320596721373,143.0,0.07909178733825684
1.8045325969626447,3.3525608669306597,144.0,0.08021116256713867
1.838300167753148,3.490142982910732,145.0,0.08213210105895996
1.0049762628091925,3.0628530506580596,146.0,0.07893013954162598
1.6416085113363619,3.2882883605994584,147.0,0.0800020694732666
1.5875966284641905,3.26248537900426,148.0,0.08001089096069336
1.702173283905336,3.628420837436184,149.0,0.07979702949523926
1.281560002736565,3.431095426537895,150.0,0.07977294921875
2.4918576011494746,3.82734772993508,151.0,0.07935881614685059
1.0830558958539063,3.7453815229143324,152.0,0.07925224304199219
1.6846066899722396,3.3964367449491633,153.0,0.08034706115722656
1.1141017898858265,3.6676894160086952,154.0,0.0820457935333252
1.7472118088692035,3.5971161597395276,155.0,0.08385801315307617
1.3209541312738042,3.3780013906940014,156.0,0.08013224601745605
1.6931253678237252,3.6350451585947963,157.0,0.08411383628845215
1.9678521673184077,3.561557044022815,158.0,0.08007502555847168
1.95225211472037,3.474684506761896,159.0,0.07953095436096191
2.368224536833328,3.5401787841608274,160.0,0.07890105247497559
1.112792421489771,3.7662599285171745,161.0,0.07875204086303711
1.2623554343357821,3.2845277298644913,162.0,0.0786290168762207
1.6650349378215406,3.37527672911444,163.0,0.07930612564086914
1.6386885325627056,3.1788938779742772,164.0,0.07927703857421875
1.2188121535060281,3.2769877815095008,165.0,0.07891392707824707
1.360989762860199,3.2224283611260827,166.0,0.07921290397644043
1.9232213865513,3.4460788020379236,167.0,0.0795888900756836
1.2873571628962497,3.249889550138737,168.0,0.07868790626525879
1.9401761307872645,3.7640073892068813,169.0,0.08201384544372559
1.5205812352317205,3.4573486040111203,170.0,0.09468793869018555
1.7454675834026514,3.1956276340910788,171.0,0.08247995376586914
1.6722050329395282,3.478006497338494,172.0,0.08234095573425293
1.8170826327548812,3.196484210332943,173.0,0.07978487014770508
1.4585575632737438,3.0637710013953643,174.0,0.07938599586486816
1.7057621040704958,4.010899688127058,175.0,0.07988691329956055
1.3580668399933074,3.652539606097719,176.0,0.08162283897399902
1.2920790201124845,3.596859824089701,177.0,0.07984781265258789
1.8733611713587608,3.384026908008954,178.0,0.08276486396789551
1.9013533989477658,3.680519513649485,179.0,0.08213114738464355
1.4324481170048557,3.5000751229708262,180.0,0.08869194984436035
1.7140637164857895,3.553367142576358,181.0,0.080902099609375
1.7823510875191753,3.4847770873093773,182.0,0.08481884002685547
1.4376342309440717,3.4382342024949586,183.0,0.08482527732849121
1.9162700368208727,3.282754924785501,184.0,0.08059811592102051
2.2008915130375417,3.356645922059164,185.0,0.0819551944732666
1.9731913714758187,3.578443850561137,186.0,0.07977485656738281
1.3331729323758839,3.0615182435533463,187.0,0.08171510696411133
1.5565872410384993,3.4558348120591647,188.0,0.08159780502319336
1.8450436282907325,3.480748447535253,189.0,0.0810081958770752
1.2811137319468817,3.5829582632027206,190.0,0.08227014541625977
2.180711500475264,3.406240617551298,191.0,0.08028888702392578
1.157477821775168,3.5425328669250997,192.0,0.08280706405639648
2.0367254940118693,3.7278369268391027,193.0,0.08026480674743652
1.6378633507204152,3.208081519589494,194.0,0.08156180381774902
1.4527404129422976,3.2600318639314434,195.0,0.07995009422302246
1.7694948630995608,3.496523672320516,196.0,0.0803840160369873
1.1891228992470821,3.5516208206062174,197.0,0.07982206344604492
1.7979693461666197,3.5725375757558497,198.0,0.07921218872070312
1.7528297355641,3.585106766329598,199.0,0.0838460922241211
