State,Action,Objective 0,Objective 1
0,2,2.9499,2.7613
0,2,2.1027,3.0376
0,2,2.95,2.7612
0,2,1.6231,3.1246
0,2,1.5763,3.1255
0,2,1.5745,3.1255
0,2,1.9697,3.0396
0,2,1.5767,3.1254
0,2,1.9859,3.0388
0,2,1.4257,3.1338
0,2,1.7799,3.1157
0,2,1.4261,3.1338
0,2,2.1774,2.9213
0,2,1.9679,3.0399
0,2,2.9503,2.7609
0,2,2.9501,2.7611
0,2,2.1977,2.9149
0,2,1.7555,3.1225
0,2,1.5743,3.1255
0,2,1.5785,3.1252
0,2,1.4323,3.1337
0,2,1.5789,3.1252
0,2,2.1197,3.0367
0,2,1.7886,3.1135
0,2,2.9503,2.7608
0,2,1.432,3.1337
0,2,1.5786,3.1253
0,2,2.9504,2.7606
0,2,1.4317,3.1337
0,2,1.7664,3.1202
0,2,1.5793,3.1251
0,2,1.426,3.1338
0,2,2.1752,2.9217
0,2,2.9512,2.7598
0,2,1.9691,3.0398
0,2,1.4268,3.1338
0,2,2.951,2.7601
0,2,1.4318,3.1337
0,2,1.4322,3.1337
0,2,1.5746,3.1255
0,2,1.5746,3.1254
0,2,1.5714,3.1312
0,2,1.4385,3.1318
0,2,1.4354,3.1335
0,2,2.1002,3.0433
0,2,1.766,3.1165
0,2,1.4358,3.1335
1,0,1.3497,3.9955
1,0,1.35,3.9955
1,0,1.3528,3.9954
1,0,1.3503,3.9955
1,0,1.3546,3.9953
1,0,1.3545,3.9952
1,0,2.7267,3.5673
1,0,1.3525,3.9954
1,0,1.3553,3.9952
1,0,1.3529,3.9954
1,0,1.3504,3.9955
1,0,2.7266,3.5675
1,0,1.3539,3.9953
1,0,1.3533,3.9953
1,0,1.3501,3.9955
1,0,1.3537,3.9953
1,0,2.8161,3.545
1,0,1.3505,3.9955
1,0,1.3522,3.9954
1,0,1.3546,3.9952
1,0,1.355,3.9952
1,0,2.7268,3.5672
1,0,1.3534,3.9953
1,0,1.3526,3.9954
1,0,1.3498,3.9955
1,0,1.3495,3.9955
1,0,1.3502,3.9955
1,0,1.353,3.9954
1,0,1.3547,3.9952
1,0,1.3527,3.9954
1,0,2.7266,3.5674
1,0,2.816,3.5451
1,0,1.3538,3.9953
1,0,1.3496,3.9955
1,0,1.3531,3.9954
1,0,1.3543,3.9952
1,0,2.8158,3.5452
1,0,2.8159,3.5451
1,0,1.3535,3.9953
1,0,1.3523,3.9954
1,0,1.3499,3.9955
1,0,1.354,3.9952
1,0,1.3532,3.9954
1,0,1.3536,3.9953
1,1,3.3687,3.454
1,1,2.8889,3.5758
1,1,2.1429,3.7997
1,1,2.1563,3.7979
1,1,3.3685,3.4542
1,1,3.369,3.4535
1,1,2.1391,3.7998
1,1,2.1458,3.7994
1,1,2.5989,3.6866
1,1,2.1395,3.7998
1,1,2.1764,3.7909
1,1,3.3628,3.4571
1,1,2.1462,3.7994
1,1,3.3678,3.455
1,1,2.1809,3.7894
1,1,2.1596,3.7976
1,1,3.3626,3.4573
1,1,3.3698,3.4525
1,1,3.3624,3.4575
1,1,3.3696,3.4527
1,1,2.1666,3.7958
1,1,2.1522,3.7989
1,1,2.1474,3.7993
1,1,2.1582,3.7978
1,1,2.1798,3.7899
1,1,2.1414,3.7998
1,1,2.1478,3.7993
1,1,2.1633,3.7969
1,1,2.1433,3.7995
1,1,2.1366,3.7998
1,1,2.1746,3.791
1,1,3.3694,3.4529
1,1,2.1441,3.7995
1,1,2.1389,3.7998
1,1,2.1435,3.7996
1,1,2.1577,3.7978
1,1,2.1393,3.7998
1,1,2.5981,3.6869
1,1,2.9408,3.5221
1,1,2.6133,3.6843
1,1,3.3682,3.4547
1,1,2.1622,3.7972
1,1,2.6065,3.6854
1,1,2.6046,3.6866
1,1,3.368,3.4549
1,1,2.1626,3.7971
1,1,2.1798,3.7898
1,1,2.1648,3.7964
1,1,3.3688,3.4539
1,1,2.5933,3.6872
1,1,3.3686,3.4542
1,1,3.3626,3.4574
1,1,3.3689,3.4538
1,1,3.3686,3.4541
1,1,3.3691,3.4534
1,1,2.157,3.798
1,1,2.1412,3.7998
1,1,2.1364,3.7998
1,1,2.1435,3.7995
1,1,2.1368,3.7998
1,1,2.1619,3.7973
1,1,2.1568,3.7981
1,1,2.1439,3.7995
1,1,2.1387,3.7998
1,1,2.1566,3.7984
1,1,2.1439,3.7994
1,1,2.1575,3.7978
1,1,3.3682,3.4546
1,1,2.6103,3.6853
1,1,2.1572,3.7981
1,1,2.1883,3.781
1,1,2.5979,3.6868
1,1,2.1686,3.7955
1,1,2.6087,3.6853
1,1,2.1516,3.7991
1,1,2.1471,3.7992
1,1,3.3625,3.4574
1,1,2.1362,3.7998
1,1,2.1548,3.7987
1,1,2.5936,3.6872
1,1,2.5961,3.687
1,1,3.3623,3.4576
1,1,2.1514,3.7992
1,1,2.1479,3.7993
1,1,2.6082,3.6853
1,1,2.141,3.7998
1,1,2.139,3.7998
1,1,2.1762,3.7905
1,1,2.1613,3.7973
1,1,2.1578,3.7978
1,1,2.8877,3.576
1,1,2.1535,3.799
1,1,2.1427,3.7997
1,1,2.1773,3.7906
1,1,2.1661,3.7958
1,1,2.1601,3.7974
1,1,2.1554,3.7986
1,1,3.3684,3.4545
1,1,2.143,3.7997
1,1,2.1542,3.7986
1,1,2.1546,3.7987
1,1,2.1653,3.7964
1,1,2.1546,3.7986
1,1,2.1544,3.7988
1,1,3.3693,3.4533
1,1,2.1388,3.7998
1,1,2.1566,3.7979
1,1,2.6134,3.6842
1,1,2.1442,3.7995
1,1,2.1558,3.7985
1,1,2.1564,3.7982
1,1,2.1517,3.7991
1,1,2.611,3.6853
1,1,2.145,3.7994
1,1,2.179,3.7901
1,1,2.1521,3.7991
1,1,2.1363,3.7998
1,1,3.3629,3.457
1,1,2.1454,3.7994
1,1,2.1367,3.7998
1,1,2.1587,3.7977
1,1,2.9402,3.5222
1,1,3.3627,3.4572
1,1,3.3695,3.4528
1,1,2.5988,3.6866
1,1,2.1544,3.7986
1,1,2.1785,3.7902
1,1,2.1394,3.7998
1,1,2.6059,3.6862
1,1,2.1738,3.791
1,1,2.1569,3.7979
1,1,2.1413,3.7998
1,1,2.1808,3.7898
1,1,2.1742,3.791
1,1,2.1423,3.7996
1,1,2.1642,3.7967
1,1,2.1417,3.7998
1,1,2.1444,3.7995
1,1,3.3683,3.4546
1,1,2.5978,3.6868
1,1,2.1511,3.7991
1,1,2.9439,3.5216
1,1,2.1778,3.7905
1,1,2.1448,3.7994
1,1,2.1426,3.7996
1,1,2.1365,3.7998
1,1,2.1822,3.7889
1,1,2.182,3.7892
1,1,3.3679,3.455
1,1,2.1674,3.7956
1,1,2.1783,3.7902
1,1,2.1417,3.7997
1,1,2.1392,3.7998
1,1,2.1849,3.7886
1,1,2.6057,3.6862
1,1,2.9423,3.522
1,1,2.1421,3.7997
1,1,2.153,3.799
1,1,2.5994,3.6866
1,1,2.1425,3.7997
1,1,2.1534,3.799
1,1,2.1425,3.7996
1,1,2.9394,3.5222
1,1,2.1538,3.799
1,1,2.5982,3.6867
1,1,2.1451,3.7994
1,1,2.1563,3.7984
1,1,2.6343,3.6701
1,1,2.597,3.687
1,1,2.1436,3.7996
1,1,3.3697,3.4526
1,1,2.1418,3.7998
1,1,2.1428,3.7996
1,1,2.6086,3.6854
1,1,2.6342,3.6701
1,1,2.1445,3.7994
1,1,2.1581,3.7978
1,1,2.1563,3.7981
1,1,2.9434,3.5218
1,1,2.1432,3.7995
1,1,2.1506,3.7993
1,1,3.369,3.4536
1,1,2.1436,3.7995
1,1,3.3694,3.4532
1,1,2.159,3.7977
1,1,2.1434,3.7996
1,1,3.3692,3.4534
1,1,2.1438,3.7996
1,1,2.1418,3.7997
1,1,2.1602,3.7976
1,1,3.3678,3.4551
1,1,3.3681,3.4548
1,1,2.1422,3.7997
1,1,2.1837,3.7886
1,1,2.1416,3.7998
1,1,2.1606,3.7975
1,1,2.1426,3.7997
1,1,3.3698,3.4526
1,2,1.4412,4.0531
1,2,1.4509,4.0525
1,2,2.4148,3.7761
1,2,1.4438,4.0526
1,2,2.6792,3.7094
1,2,1.4428,4.0529
1,2,1.455,4.0515
1,2,1.4408,4.0532
1,2,1.4451,4.0525
1,2,1.4406,4.0531
1,2,1.4429,4.0529
1,2,1.4481,4.0525
1,2,1.4439,4.0526
1,2,1.4518,4.0523
1,2,1.4446,4.0528
1,2,1.4489,4.0525
1,2,1.4381,4.0532
1,2,1.4426,4.0529
1,2,1.4385,4.0532
1,2,1.4406,4.0532
1,2,1.443,4.0529
1,2,1.4497,4.0525
