State,Action,Objective 0,Objective 1
1,3,21.1509,-4.9974
1,3,3.9279,-4.9279
1,3,18.5374,-4.9763
1,3,21.3365,-4.9989
1,3,17.8054,-4.9704
1,3,21.3828,-4.9993
1,3,21.3622,-4.9991
1,3,20.8511,-4.995
1,3,3.9099,-4.9099
1,3,21.0722,-4.9968
1,3,3.9387,-4.9423
1,3,3.7251,-4.7251
1,3,21.3042,-4.9986
1,3,21.2137,-4.9979
1,3,20.2659,-4.9902
1,3,20.6977,-4.9938
1,3,1.5616,-3.3616
1,3,20.5058,-4.9922
1,3,19.123,-4.981
1,3,20.9739,-4.996
1,3,19.9661,-4.9878
1,3,19.5913,-4.9848
1,3,3.8241,-4.8241
2,0,2.4699,-4.9099
2,0,30.4378,-4.9979
2,0,30.5284,-4.9986
2,0,29.7299,-4.9922
2,0,29.9218,-4.9938
2,0,23.5413,-4.9423
2,0,1.3422,-4.3289
2,0,28.8155,-4.9848
2,0,30.4882,-4.9983
2,0,0.6554,-3.6893
2,0,30.1982,-4.996
2,0,28.347,-4.981
2,0,29.1902,-4.9878
2,0,30.607,-4.9993
2,0,30.375,-4.9974
2,0,30.5864,-4.9991
2,0,30.2964,-4.9968
2,0,30.5606,-4.9989
2,0,27.0296,-4.9704
2,0,30.0754,-4.995
2,0,26.1146,-4.963
2,0,27.7614,-4.9763
2,0,24.9709,-4.9538
2,0,29.4901,-4.9902
2,1,30.7232,-4.9538
2,1,36.1902,-4.9979
2,1,35.2424,-4.9902
2,1,36.2807,-4.9986
2,1,27.5066,-4.9279
2,1,35.4823,-4.9922
2,1,1.3422,-4.3289
2,1,35.6742,-4.9938
2,1,29.2936,-4.9423
2,1,35.9505,-4.996
2,1,0.6554,-3.6893
2,1,34.5678,-4.9848
2,1,34.9426,-4.9878
2,1,34.0994,-4.981
2,1,31.867,-4.963
2,1,36.2405,-4.9983
2,1,36.313,-4.9989
2,1,36.3593,-4.9993
2,1,36.1273,-4.9974
2,1,35.8277,-4.995
2,1,33.5138,-4.9763
2,1,36.3387,-4.9991
2,1,36.0487,-4.9968
2,1,32.7818,-4.9704
2,2,31.2136,-4.9423
2,2,36.8626,-4.9878
2,2,36.4878,-4.9848
2,2,37.4023,-4.9922
2,2,37.8705,-4.996
2,2,38.1605,-4.9983
2,2,36.0194,-4.981
2,2,33.787,-4.963
2,2,37.9687,-4.9968
2,2,38.0473,-4.9974
2,2,37.7477,-4.995
2,2,38.2793,-4.9993
2,2,38.233,-4.9989
2,2,35.4338,-4.9763
2,2,1.9354,-4.8874
2,2,38.2587,-4.9991
2,2,32.6432,-4.9538
2,2,34.7018,-4.9704
2,2,38.1102,-4.9979
2,2,29.4266,-4.9279
2,2,37.1624,-4.9902
2,2,38.2007,-4.9986
2,2,37.5942,-4.9938
2,3,24.8721,-4.9922
2,3,2.9801,-4.7801
2,3,23.9576,-4.9848
2,3,3.1099,-4.9099
2,3,25.0639,-4.9938
2,3,24.3324,-4.9878
2,3,25.3403,-4.996
2,3,25.7491,-4.9993
2,3,25.6302,-4.9983
2,3,25.5171,-4.9974
2,3,25.7027,-4.9989
2,3,22.9037,-4.9763
2,3,25.4386,-4.9968
2,3,23.4891,-4.981
2,3,22.1717,-4.9704
2,3,25.7285,-4.9991
2,3,21.2567,-4.963
2,3,25.2174,-4.995
2,3,24.6322,-4.9902
2,3,1.5616,-3.3616
2,3,25.58,-4.9979
2,3,25.6706,-4.9986
2,3,20.113,-4.9538
2,3,1.7211,-4.1611
3,0,30.7232,-4.9538
3,0,36.1902,-4.9979
3,0,35.2424,-4.9902
3,0,36.2807,-4.9986
3,0,27.5066,-4.9279
3,0,35.4823,-4.9922
3,0,1.3422,-4.3289
3,0,35.6742,-4.9938
3,0,29.2936,-4.9423
3,0,35.9505,-4.996
3,0,0.6554,-3.6893
3,0,34.5678,-4.9848
3,0,34.9426,-4.9878
3,0,34.0994,-4.981
3,0,31.867,-4.963
3,0,36.2405,-4.9983
3,0,36.313,-4.9989
3,0,36.3593,-4.9993
3,0,36.1273,-4.9974
3,0,35.8277,-4.995
3,0,33.5138,-4.9763
3,0,36.3387,-4.9991
3,0,36.0487,-4.9968
3,0,32.7818,-4.9704
3,1,42.8891,-4.9991
3,1,42.5991,-4.9968
3,1,31.8232,-4.9099
3,1,41.7929,-4.9902
3,1,39.3323,-4.9704
3,1,38.4173,-4.963
3,1,40.0642,-4.9763
3,1,42.7406,-4.9979
3,1,42.8312,-4.9986
3,1,34.057,-4.9279
3,1,37.2737,-4.9538
3,1,29.0309,-4.8874
3,1,0.6554,-3.6893
3,1,42.0328,-4.9922
3,1,42.2246,-4.9938
3,1,35.844,-4.9423
3,1,42.7909,-4.9983
3,1,41.1182,-4.9848
3,1,42.5009,-4.996
3,1,42.6778,-4.9974
3,1,41.493,-4.9878
3,1,40.6498,-4.981
3,1,42.9098,-4.9993
3,1,42.8634,-4.9989
3,1,42.3781,-4.995
3,2,2.4193,-4.8593
3,2,44.5928,-4.9922
3,2,38.404,-4.9423
3,2,45.3509,-4.9983
3,2,43.2098,-4.981
3,2,43.6782,-4.9848
3,2,44.7846,-4.9938
3,2,45.2378,-4.9974
3,2,44.053,-4.9878
3,2,45.0609,-4.996
3,2,45.4698,-4.9993
3,2,45.4234,-4.9989
3,2,41.8923,-4.9704
3,2,40.9773,-4.963
3,2,42.6242,-4.9763
3,2,45.4491,-4.9991
3,2,45.1591,-4.9968
3,2,39.8337,-4.9538
3,2,34.3832,-4.9099
3,2,44.9381,-4.995
3,2,45.3006,-4.9979
3,2,44.3529,-4.9902
3,2,36.617,-4.9279
3,2,45.3912,-4.9986
3,3,2.4699,-4.9099
3,3,30.4378,-4.9979
3,3,30.5284,-4.9986
3,3,29.7299,-4.9922
3,3,29.9218,-4.9938
3,3,23.5413,-4.9423
3,3,1.3422,-4.3289
3,3,28.8155,-4.9848
3,3,30.4882,-4.9983
3,3,0.6554,-3.6893
3,3,30.1982,-4.996
3,3,28.347,-4.981
3,3,29.1902,-4.9878
3,3,30.607,-4.9993
3,3,30.375,-4.9974
3,3,30.5864,-4.9991
3,3,30.2964,-4.9968
3,3,30.5606,-4.9989
3,3,27.0296,-4.9704
3,3,30.0754,-4.995
3,3,26.1146,-4.963
3,3,27.7614,-4.9763
3,3,24.9709,-4.9538
3,3,29.4901,-4.9902
4,0,42.8891,-4.9991
4,0,42.5991,-4.9968
4,0,31.8232,-4.9099
4,0,41.7929,-4.9902
4,0,39.3323,-4.9704
4,0,38.4173,-4.963
4,0,40.0642,-4.9763
4,0,42.7406,-4.9979
4,0,42.8312,-4.9986
4,0,34.057,-4.9279
4,0,37.2737,-4.9538
4,0,29.0309,-4.8874
4,0,0.6554,-3.6893
4,0,42.0328,-4.9922
4,0,42.2246,-4.9938
4,0,35.844,-4.9423
4,0,42.7909,-4.9983
4,0,41.1182,-4.9848
4,0,42.5009,-4.996
4,0,42.6778,-4.9974
4,0,41.493,-4.9878
4,0,40.6498,-4.981
4,0,42.9098,-4.9993
4,0,42.8634,-4.9989
4,0,42.3781,-4.995
4,1,48.8766,-4.9938
4,1,42.4961,-4.9423
4,1,49.4832,-4.9986
4,1,47.7703,-4.9848
4,1,48.6847,-4.9922
4,1,48.1451,-4.9878
4,1,49.443,-4.9983
4,1,49.1529,-4.996
4,1,47.3018,-4.981
4,1,49.5412,-4.9991
4,1,49.3298,-4.9974
4,1,49.5618,-4.9993
4,1,45.9843,-4.9704
4,1,45.0694,-4.963
4,1,49.5154,-4.9989
4,1,46.7163,-4.9763
4,1,49.2512,-4.9968
4,1,2.6214,-3.6893
4,1,43.9256,-4.9538
4,1,35.683,-4.8874
4,1,38.4753,-4.9099
4,1,49.0301,-4.995
4,1,48.445,-4.9902
4,1,32.1926,-4.8593
4,1,4.1943,-3.9514
4,1,49.3926,-4.9979
4,1,40.709,-4.9279
4,2,50.8123,-4.9763
4,2,36.2886,-4.8593
4,2,49.1654,-4.963
4,2,53.1261,-4.995
4,2,39.779,-4.8874
4,2,50.0803,-4.9704
4,2,52.541,-4.9902
4,2,53.4886,-4.9979
4,2,53.5792,-4.9986
4,2,44.805,-4.9279
4,2,2.048,-3.3616
4,2,46.5921,-4.9423
4,2,42.5713,-4.9099
4,2,52.7807,-4.9922
4,2,48.0216,-4.9538
4,2,51.8663,-4.9848
4,2,52.9726,-4.9938
4,2,53.539,-4.9983
4,2,52.2411,-4.9878
4,2,53.4258,-4.9974
4,2,53.6114,-4.9989
4,2,53.2489,-4.996
4,2,51.3978,-4.981
4,2,53.6372,-4.9991
4,2,53.3472,-4.9968
4,2,53.6578,-4.9993
4,3,30.7232,-4.9538
4,3,36.1902,-4.9979
4,3,35.2424,-4.9902
4,3,36.2807,-4.9986
4,3,27.5066,-4.9279
4,3,35.4823,-4.9922
4,3,1.3422,-4.3289
4,3,35.6742,-4.9938
4,3,29.2936,-4.9423
4,3,35.9505,-4.996
4,3,0.6554,-3.6893
4,3,34.5678,-4.9848
4,3,34.9426,-4.9878
4,3,34.0994,-4.981
4,3,31.867,-4.963
4,3,36.2405,-4.9983
4,3,36.313,-4.9989
4,3,36.3593,-4.9993
4,3,36.1273,-4.9974
4,3,35.8277,-4.995
4,3,33.5138,-4.9763
4,3,36.3387,-4.9991
4,3,36.0487,-4.9968
4,3,32.7818,-4.9704
5,0,48.8766,-4.9938
5,0,42.4961,-4.9423
5,0,49.4832,-4.9986
5,0,47.7703,-4.9848
5,0,48.6847,-4.9922
5,0,48.1451,-4.9878
5,0,49.443,-4.9983
5,0,49.1529,-4.996
5,0,47.3018,-4.981
5,0,49.5412,-4.9991
5,0,49.3298,-4.9974
5,0,49.5618,-4.9993
5,0,45.9843,-4.9704
5,0,45.0694,-4.963
5,0,49.5154,-4.9989
5,0,46.7163,-4.9763
5,0,49.2512,-4.9968
5,0,2.6214,-3.6893
5,0,43.9256,-4.9538
5,0,35.683,-4.8874
5,0,38.4753,-4.9099
5,0,49.0301,-4.995
5,0,48.445,-4.9902
5,0,32.1926,-4.8593
5,0,4.1943,-3.9514
5,0,49.3926,-4.9979
5,0,40.709,-4.9279
5,1,52.9038,-4.9922
5,1,8.3886,-4.3289
5,1,52.3642,-4.9878
5,1,46.715,-4.9423
5,1,53.662,-4.9983
5,1,53.372,-4.996
5,1,51.5209,-4.981
5,1,53.5488,-4.9974
5,1,53.0956,-4.9938
5,1,32.0488,-4.8241
5,1,53.7808,-4.9993
5,1,49.2884,-4.963
5,1,53.7345,-4.9989
5,1,50.9353,-4.9763
5,1,36.4117,-4.8593
5,1,50.2034,-4.9704
5,1,53.7602,-4.9991
5,1,53.4702,-4.9968
5,1,42.6942,-4.9099
5,1,53.6117,-4.9979
5,1,44.9281,-4.9279
5,1,39.9021,-4.8874
5,1,53.2491,-4.995
5,1,5.2429,-3.6893
5,1,52.6639,-4.9902
5,1,53.7022,-4.9986
5,1,51.9894,-4.9848
5,1,48.1447,-4.9538
5,2,60.1814,-4.9848
5,2,60.5562,-4.9878
5,2,61.2876,-4.9938
5,2,59.7129,-4.981
5,2,54.907,-4.9423
5,2,61.7408,-4.9974
5,2,40.2408,-4.8241
5,2,44.6037,-4.8593
5,2,57.4804,-4.963
5,2,61.9265,-4.9989
5,2,61.9728,-4.9993
5,2,50.8862,-4.9099
5,2,61.9522,-4.9991
5,2,61.6622,-4.9968
5,2,58.3954,-4.9704
5,2,61.4411,-4.995
5,2,59.1273,-4.9763
5,2,61.8037,-4.9979
5,2,53.1201,-4.9279
5,2,48.0941,-4.8874
5,2,60.8559,-4.9902
5,2,61.8942,-4.9986
5,2,56.3367,-4.9538
5,2,3.2768,-3.3616
5,2,61.854,-4.9983
5,2,5.2429,-3.6893
5,2,61.564,-4.996
5,2,61.0958,-4.9922
5,3,42.8891,-4.9991
5,3,42.5991,-4.9968
5,3,31.8232,-4.9099
5,3,41.7929,-4.9902
5,3,39.3323,-4.9704
5,3,38.4173,-4.963
5,3,40.0642,-4.9763
5,3,42.7406,-4.9979
5,3,42.8312,-4.9986
5,3,34.057,-4.9279
5,3,37.2737,-4.9538
5,3,29.0309,-4.8874
5,3,0.6554,-3.6893
5,3,42.0328,-4.9922
5,3,42.2246,-4.9938
5,3,35.844,-4.9423
5,3,42.7909,-4.9983
5,3,41.1182,-4.9848
5,3,42.5009,-4.996
5,3,42.6778,-4.9974
5,3,41.493,-4.9878
5,3,40.6498,-4.981
5,3,42.9098,-4.9993
5,3,42.8634,-4.9989
5,3,42.3781,-4.995
6,0,52.9038,-4.9922
6,0,8.3886,-4.3289
6,0,52.3642,-4.9878
6,0,46.715,-4.9423
6,0,53.662,-4.9983
6,0,53.372,-4.996
6,0,51.5209,-4.981
6,0,53.5488,-4.9974
6,0,53.0956,-4.9938
6,0,32.0488,-4.8241
6,0,53.7808,-4.9993
6,0,49.2884,-4.963
6,0,53.7345,-4.9989
6,0,50.9353,-4.9763
6,0,36.4117,-4.8593
6,0,50.2034,-4.9704
6,0,53.7602,-4.9991
6,0,53.4702,-4.9968
6,0,42.6942,-4.9099
6,0,53.6117,-4.9979
6,0,44.9281,-4.9279
6,0,39.9021,-4.8874
6,0,53.2491,-4.995
6,0,5.2429,-3.6893
6,0,52.6639,-4.9902
6,0,53.7022,-4.9986
6,0,51.9894,-4.9848
6,0,48.1447,-4.9538
6,1,43.5861,-4.8593
6,1,33.7696,-4.7801
6,1,60.6446,-4.9968
6,1,56.4627,-4.963
6,1,49.8686,-4.9099
6,1,8.3886,-4.3289
6,1,60.8766,-4.9986
6,1,57.3777,-4.9704
6,1,60.4235,-4.995
6,1,58.1096,-4.9763
6,1,60.7861,-4.9979
6,1,59.8382,-4.9902
6,1,55.319,-4.9538
6,1,47.0764,-4.8874
6,1,53.8894,-4.9423
6,1,58.6953,-4.981
6,1,52.1023,-4.9279
6,1,59.1637,-4.9848
6,1,59.5385,-4.9878
6,1,60.5464,-4.996
6,1,60.8363,-4.9983
6,1,60.7231,-4.9974
6,1,60.0781,-4.9922
6,1,27.1674,-4.7251
6,1,60.2699,-4.9938
6,1,60.9346,-4.9991
6,1,60.9551,-4.9993
6,1,39.2232,-4.8241
6,1,60.9087,-4.9989
6,2,53.3678,-4.8874
6,2,6.5536,-3.3616
6,2,65.4552,-4.9848
6,2,58.3938,-4.9279
6,2,66.5614,-4.9938
6,2,6.7109,-4.4631
6,2,67.1681,-4.9986
6,2,60.1809,-4.9423
6,2,64.9867,-4.981
6,2,66.8378,-4.996
6,2,65.8299,-4.9878
6,2,49.8776,-4.8593
6,2,66.3695,-4.9922
6,2,66.936,-4.9968
6,2,45.5146,-4.8241
6,2,67.0146,-4.9974
6,2,62.7542,-4.963
6,2,66.715,-4.995
6,2,67.1278,-4.9983
6,2,67.2466,-4.9993
6,2,64.4011,-4.9763
6,2,67.226,-4.9991
6,2,40.061,-4.7801
6,2,67.2002,-4.9989
6,2,61.6105,-4.9538
6,2,56.1601,-4.9099
6,2,67.0775,-4.9979
6,2,66.1298,-4.9902
6,2,63.6691,-4.9704
6,3,48.8766,-4.9938
6,3,42.4961,-4.9423
6,3,49.4832,-4.9986
6,3,47.7703,-4.9848
6,3,48.6847,-4.9922
6,3,48.1451,-4.9878
6,3,49.443,-4.9983
6,3,49.1529,-4.996
6,3,47.3018,-4.981
6,3,49.5412,-4.9991
6,3,49.3298,-4.9974
6,3,49.5618,-4.9993
6,3,45.9843,-4.9704
6,3,45.0694,-4.963
6,3,49.5154,-4.9989
6,3,46.7163,-4.9763
6,3,49.2512,-4.9968
6,3,2.6214,-3.6893
6,3,43.9256,-4.9538
6,3,35.683,-4.8874
6,3,38.4753,-4.9099
6,3,49.0301,-4.995
6,3,48.445,-4.9902
6,3,32.1926,-4.8593
6,3,4.1943,-3.9514
6,3,49.3926,-4.9979
6,3,40.709,-4.9279
7,0,43.5861,-4.8593
7,0,33.7696,-4.7801
7,0,60.6446,-4.9968
7,0,56.4627,-4.963
7,0,49.8686,-4.9099
7,0,8.3886,-4.3289
7,0,60.8766,-4.9986
7,0,57.3777,-4.9704
7,0,60.4235,-4.995
7,0,58.1096,-4.9763
7,0,60.7861,-4.9979
7,0,59.8382,-4.9902
7,0,55.319,-4.9538
7,0,47.0764,-4.8874
7,0,53.8894,-4.9423
7,0,58.6953,-4.981
7,0,52.1023,-4.9279
7,0,59.1637,-4.9848
7,0,59.5385,-4.9878
7,0,60.5464,-4.996
7,0,60.8363,-4.9983
7,0,60.7231,-4.9974
7,0,60.0781,-4.9922
7,0,27.1674,-4.7251
7,0,60.2699,-4.9938
7,0,60.9346,-4.9991
7,0,60.9551,-4.9993
7,0,39.2232,-4.8241
7,0,60.9087,-4.9989
7,1,61.3159,-4.9848
7,1,61.6906,-4.9878
7,1,8.3886,-4.3289
7,1,62.2302,-4.9922
7,1,62.9886,-4.9983
7,1,62.6985,-4.996
7,1,56.0416,-4.9423
7,1,62.4222,-4.9938
7,1,60.8474,-4.981
7,1,41.3754,-4.8241
7,1,62.8754,-4.9974
7,1,62.5758,-4.995
7,1,45.7383,-4.8593
7,1,20.5836,-4.6564
7,1,29.1048,-4.7251
7,1,63.1074,-4.9993
7,1,35.9218,-4.7801
7,1,63.061,-4.9989
7,1,62.7967,-4.9968
7,1,58.6149,-4.963
7,1,60.2619,-4.9763
7,1,63.0867,-4.9991
7,1,61.9904,-4.9902
7,1,57.4712,-4.9538
7,1,59.5298,-4.9704
7,1,54.2546,-4.9279
7,1,62.9382,-4.9979
7,1,49.2286,-4.8874
7,1,52.0207,-4.9099
7,1,63.0287,-4.9986
7,2,75.5294,-4.9938
7,2,73.9546,-4.981
7,2,75.3374,-4.9922
7,2,75.8057,-4.996
7,2,75.683,-4.995
7,2,54.4826,-4.8241
7,2,69.1488,-4.9423
7,2,74.7978,-4.9878
7,2,8.3886,-4.3289
7,2,58.8455,-4.8593
7,2,76.2146,-4.9993
7,2,33.9592,-4.6564
7,2,42.212,-4.7251
7,2,73.3691,-4.9763
7,2,71.7221,-4.963
7,2,49.029,-4.7801
7,2,76.1682,-4.9989
7,2,76.1939,-4.9991
7,2,72.637,-4.9704
7,2,75.9039,-4.9968
7,2,70.5784,-4.9538
7,2,62.3358,-4.8874
7,2,76.0454,-4.9979
7,2,67.3618,-4.9279
7,2,74.4231,-4.9848
7,2,65.1279,-4.9099
7,2,75.0976,-4.9902
7,2,76.1359,-4.9986
7,2,5.2429,-3.6893
7,2,75.9826,-4.9974
7,2,76.0958,-4.9983
7,3,52.9038,-4.9922
7,3,8.3886,-4.3289
7,3,52.3642,-4.9878
7,3,46.715,-4.9423
7,3,53.662,-4.9983
7,3,53.372,-4.996
7,3,51.5209,-4.981
7,3,53.5488,-4.9974
7,3,53.0956,-4.9938
7,3,32.0488,-4.8241
7,3,53.7808,-4.9993
7,3,49.2884,-4.963
7,3,53.7345,-4.9989
7,3,50.9353,-4.9763
7,3,36.4117,-4.8593
7,3,50.2034,-4.9704
7,3,53.7602,-4.9991
7,3,53.4702,-4.9968
7,3,42.6942,-4.9099
7,3,53.6117,-4.9979
7,3,44.9281,-4.9279
7,3,39.9021,-4.8874
7,3,53.2491,-4.995
7,3,5.2429,-3.6893
7,3,52.6639,-4.9902
7,3,53.7022,-4.9986
7,3,51.9894,-4.9848
7,3,48.1447,-4.9538
8,0,61.3159,-4.9848
8,0,61.6906,-4.9878
8,0,8.3886,-4.3289
8,0,62.2302,-4.9922
8,0,62.9886,-4.9983
8,0,62.6985,-4.996
8,0,56.0416,-4.9423
8,0,62.4222,-4.9938
8,0,60.8474,-4.981
8,0,41.3754,-4.8241
8,0,62.8754,-4.9974
8,0,62.5758,-4.995
8,0,45.7383,-4.8593
8,0,20.5836,-4.6564
8,0,29.1048,-4.7251
8,0,63.1074,-4.9993
8,0,35.9218,-4.7801
8,0,63.061,-4.9989
8,0,62.7967,-4.9968
8,0,58.6149,-4.963
8,0,60.2619,-4.9763
8,0,63.0867,-4.9991
8,0,61.9904,-4.9902
8,0,57.4712,-4.9538
8,0,59.5298,-4.9704
8,0,54.2546,-4.9279
8,0,62.9382,-4.9979
8,0,49.2286,-4.8874
8,0,52.0207,-4.9099
8,0,63.0287,-4.9986
8,1,49.1206,-4.8593
8,1,66.469,-4.9991
8,1,66.179,-4.9968
8,1,60.8536,-4.9538
8,1,55.403,-4.9099
8,1,6.7109,-4.4631
8,1,66.3205,-4.9979
8,1,66.411,-4.9986
8,1,57.6369,-4.9279
8,1,64.6982,-4.9848
8,1,65.8045,-4.9938
8,1,52.6108,-4.8874
8,1,65.3727,-4.9902
8,1,65.6126,-4.9922
8,1,44.7577,-4.8241
8,1,65.0729,-4.9878
8,1,59.4238,-4.9423
8,1,13.3144,-4.5705
8,1,66.3708,-4.9983
8,1,66.2576,-4.9974
8,1,23.9659,-4.6564
8,1,61.9972,-4.963
8,1,64.2297,-4.981
8,1,66.0808,-4.996
8,1,39.3041,-4.7801
8,1,66.4896,-4.9993
8,1,62.9122,-4.9704
8,1,65.958,-4.995
8,1,66.4432,-4.9989
8,1,32.4871,-4.7251
8,1,63.6442,-4.9763
8,2,76.0593,-4.9763
8,2,78.2197,-4.9938
8,2,71.839,-4.9423
8,2,76.6449,-4.981
8,2,25.7295,-4.5705
8,2,78.4959,-4.996
8,2,14.5122,-4.3289
8,2,65.0259,-4.8874
8,2,57.1729,-4.8241
8,2,78.7859,-4.9983
8,2,77.1133,-4.9848
8,2,77.488,-4.9878
8,2,78.8842,-4.9991
8,2,36.381,-4.6564
8,2,78.9047,-4.9993
8,2,78.8584,-4.9989
8,2,67.8182,-4.9099
8,2,78.0277,-4.9922
8,2,51.7193,-4.7801
8,2,75.3274,-4.9704
8,2,78.6728,-4.9974
8,2,78.5942,-4.9968
8,2,44.9022,-4.7251
8,2,61.5357,-4.8593
8,2,74.4123,-4.963
8,2,78.7357,-4.9979
8,2,77.7878,-4.9902
8,2,78.8262,-4.9986
8,2,70.052,-4.9279
8,2,78.3731,-4.995
8,2,73.2686,-4.9538
8,3,43.5861,-4.8593
8,3,33.7696,-4.7801
8,3,60.6446,-4.9968
8,3,56.4627,-4.963
8,3,49.8686,-4.9099
8,3,8.3886,-4.3289
8,3,60.8766,-4.9986
8,3,57.3777,-4.9704
8,3,60.4235,-4.995
8,3,58.1096,-4.9763
8,3,60.7861,-4.9979
8,3,59.8382,-4.9902
8,3,55.319,-4.9538
